X,Y,Z,Angle,Distance,Retro,UTC
740997.4454,3740613.08197021,261.80770874,-0.75922,8.6,0.204,56021.917969
740997.43099999,3740612.98010254,261.80929565,-0.76794,8.67,0.204,56021.917969
740997.41020012,3740612.87158203,261.80859375,-0.77667,8.75,0.199,56021.917969
740997.3907001,3740612.76239014,261.80841064,-0.7854,8.83,0.21,56021.917969
740997.44379997,3740613.90649414,261.77880859,-0.68068,8.09,0.21,56021.933594
740997.44379997,3740613.82550049,261.78518677,-0.68941,8.13,0.21,56021.933594
740997.4368,3740613.73876953,261.78890991,-0.69813,8.18,0.204,56021.933594
740997.42280006,3740613.64642334,261.79000854,-0.70686,8.24,0.21,56021.933594
740997.41770005,3740613.55877686,261.79449463,-0.71558,8.29,0.204,56021.933594
740997.4210999,3740613.47650146,261.8026123,-0.72431,8.33,0.204,56021.933594
740997.39459991,3740613.37139893,261.79901123,-0.73304,8.41,0.204,56021.933594
740997.37700009,3740613.2711792,261.79901123,-0.74176,8.48,0.21,56021.933594
740997.38330007,3740613.18768311,261.80841064,-0.75049,8.52,0.204,56021.933594
740997.3677001,3740613.08648682,261.80938721,-0.75922,8.59,0.199,56021.933594
740997.35319996,3740612.98468018,261.81091309,-0.76794,8.66,0.199,56021.933594
740997.32500005,3740612.87030029,261.80718994,-0.77667,8.75,0.204,56021.933594
740997.3203001,3740612.77319336,261.81280518,-0.7854,8.81,0.204,56021.933594
740997.44280005,3740614.64807129,261.7571106,-0.60214,7.67,0.221,56021.945313
740997.43560004,3740614.5703125,261.76000977,-0.61087,7.71,0.215,56021.945313
740997.42910004,3740614.4921875,261.76330566,-0.61959,7.75,0.215,56021.945313
740997.42339993,3740614.41369629,261.76690674,-0.62832,7.79,0.215,56021.945313
740997.41849995,3740614.3348999,261.77090454,-0.63705,7.83,0.215,56021.945313
740997.3980999,3740614.24597168,261.76879883,-0.64577,7.89,0.215,56021.945313
740997.38680005,3740614.16137695,261.77038574,-0.6545,7.94,0.21,56021.945313
740997.3763001,3740614.07641602,261.7723999,-0.66323,7.99,0.215,56021.945313
740997.36669993,3740613.99102783,261.77481079,-0.67195,8.04,0.21,56021.945313
740997.3578999,3740613.90509033,261.77770996,-0.68068,8.09,0.21,56021.945313
740997.35010004,3740613.81872559,261.78100586,-0.68941,8.14,0.21,56021.945313
740997.33529997,3740613.72668457,261.78149414,-0.69813,8.2,0.204,56021.945313
740997.32920003,3740613.6394043,261.78570557,-0.70686,8.25,0.21,56021.945313
740997.32410002,3740613.55181885,261.79031372,-0.71558,8.3,0.204,56021.945313
740997.31209993,3740613.45831299,261.79229736,-0.72431,8.36,0.21,56021.945313
740997.30119991,3740613.36431885,261.7947998,-0.73304,8.42,0.199,56021.945313
740997.29119992,3740613.26971436,261.79769897,-0.74176,8.48,0.21,56021.945313
740997.2823,3740613.17468262,261.8012085,-0.75049,8.54,0.204,56021.945313
740997.26679993,3740613.07330322,261.80218506,-0.75922,8.61,0.199,56021.945313
740997.24499989,3740612.96539307,261.80090332,-0.76794,8.69,0.21,56021.945313
740997.23930001,3740612.86871338,261.8059082,-0.77667,8.75,0.204,56021.945313
740997.2198,3740612.75958252,261.80569458,-0.7854,8.83,0.204,56021.945313
740997.46169996,3740615.3994751,261.7434082,-0.51487,7.28,0.265,56021.957031
740997.45440006,3740615.19232178,261.75650024,-0.54105,7.36,0.232,56021.957031
740997.44190001,3740615.11749268,261.75680542,-0.54978,7.4,0.409,56021.957031
740997.4302001,3740615.04217529,261.75750732,-0.55851,7.44,0.381,56021.957031
740997.41919994,3740614.9664917,261.7585144,-0.56723,7.48,0.227,56021.957031
740997.39219999,3740614.88189697,261.75311279,-0.57596,7.54,0.221,56021.957031
740997.38269997,3740614.80529785,261.75479126,-0.58469,7.58,0.221,56021.957031
740997.35730004,3740614.71942139,261.75021362,-0.59341,7.64,0.227,56021.957031
740997.34109998,3740614.63739014,261.74938965,-0.60214,7.69,0.221,56021.957031
740997.34220004,3740614.56402588,261.75570679,-0.61087,7.72,0.215,56021.957031
740997.3276,3740614.4810791,261.75570679,-0.61959,7.77,0.221,56021.957031
740997.32200003,3740614.40252686,261.75930786,-0.62832,7.81,0.215,56021.957031
740997.32529998,3740614.32843018,261.76660156,-0.63705,7.84,0.215,56021.957031
740997.30500007,3740614.23937988,261.76449585,-0.64577,7.9,0.215,56021.957031
740997.29369998,3740614.15472412,261.76611328,-0.6545,7.95,0.215,56021.957031
740997.27519989,3740614.0645752,261.76489258,-0.66323,8.01,0.21,56021.957031
740997.2657001,3740613.97900391,261.76730347,-0.67195,8.06,0.215,56021.957031
740997.24909997,3740613.88769531,261.76699829,-0.68068,8.12,0.21,56021.957031
740997.2493,3740613.80651855,261.77349854,-0.68941,8.16,0.21,56021.957031
740997.24239993,3740613.71960449,261.77719116,-0.69813,8.21,0.204,56021.957031
740997.22860003,3740613.62689209,261.77828979,-0.70686,8.27,0.204,56021.957031
740997.23140001,3740613.5446167,261.78588867,-0.71558,8.31,0.204,56021.957031
740997.21169996,3740613.44537354,261.78491211,-0.72431,8.38,0.204,56021.957031
740997.20090008,3740613.35119629,261.78741455,-0.73304,8.44,0.21,56021.957031
740997.19099998,3740613.25646973,261.79040527,-0.74176,8.5,0.21,56021.960938
740997.17459989,3740613.15557861,261.79089355,-0.75049,8.57,0.204,56021.960938
740997.16680002,3740613.05987549,261.79489136,-0.75922,8.63,0.204,56021.960938
740997.15260005,3740612.95770264,261.79650879,-0.76794,8.7,0.204,56021.960938
740997.14700007,3740612.86102295,261.80151367,-0.77667,8.76,0.204,56021.960938
740997.12750006,3740612.75177002,261.80130005,-0.7854,8.84,0.204,56021.960938
740997.46029997,3740616.08007813,261.72650146,-0.42761,6.99,0.221,56021.96875
740997.45700002,3740616.01599121,261.73010254,-0.43633,7.01,0.221,56021.96875
740997.4454999,3740615.9486084,261.73028564,-0.44506,7.04,0.221,56021.96875
740997.43460011,3740615.88092041,261.73071289,-0.45379,7.07,0.221,56021.96875
740997.43309999,3740615.81610107,261.73510742,-0.46251,7.09,0.227,56021.96875
740997.43210006,3740615.7512207,261.73980713,-0.47124,7.11,0.221,56021.96875
740997.41429996,3740615.67932129,261.73748779,-0.47997,7.15,0.227,56021.96875
740997.4058001,3740615.6104126,261.73910522,-0.48869,7.18,0.227,56021.96875
740997.4066,3740615.5447998,261.74459839,-0.49742,7.2,0.227,56021.96875
740997.3994,3740615.47540283,261.74679565,-0.50615,7.23,0.227,56021.96875
740997.3670001,3740615.39459229,261.7387085,-0.51487,7.29,0.254,56021.96875
740997.38680005,3740615.33581543,261.75219727,-0.5236,7.29,0.448,56021.96875
740997.38150001,3740615.265625,261.75531006,-0.53233,7.32,0.414,56021.96875
740997.3598001,3740615.18719482,261.75170898,-0.54105,7.37,0.238,56021.972656
740997.35590005,3740615.11627197,261.75549316,-0.54978,7.4,0.409,56021.972656
740997.3441,3740615.04101563,261.75619507,-0.55851,7.44,0.37,56021.972656
740997.32470012,3740614.96112061,261.75369263,-0.56723,7.49,0.227,56021.972656
740997.30609989,3740614.88067627,261.75170898,-0.57596,7.54,0.221,56021.972656
