X,Y,Z,Angle,Distance,Retro,UTC
741034.4620018,3740612.7722168,261.5506897,-0.77667,9.36,0.204,56015.8125
741034.41469955,3740612.63458252,261.54611206,-0.7854,9.48,0.204,56015.8125
741034.43730164,3740612.90631104,261.55780029,-0.76794,9.24,0.204,56015.824219
741034.38840103,3740612.76989746,261.55239868,-0.77667,9.36,0.204,56015.824219
741034.33359909,3740612.62609863,261.54519653,-0.7854,9.49,0.204,56015.824219
741034.45769882,3740613.16760254,261.57019043,-0.75049,9.01,0.204,56015.835938
741034.41329956,3740613.03948975,261.5657959,-0.75922,9.12,0.204,56015.835938
741034.37039948,3740612.91027832,261.56210327,-0.76794,9.23,0.204,56015.835938
741034.32139969,3740612.77392578,261.55670166,-0.77667,9.35,0.204,56015.835938
741034.27410126,3740612.63641357,261.55209351,-0.7854,9.47,0.204,56015.835938
741034.4219017,3740613.28668213,261.57449341,-0.74176,8.91,0.204,56015.851563
741034.38370132,3740613.16552734,261.57199097,-0.75049,9.01,0.204,56015.851563
741034.33169937,3740613.03149414,261.56500244,-0.75922,9.13,0.204,56015.851563
741034.29639816,3740612.90820313,261.56399536,-0.76794,9.23,0.204,56015.851563
741034.24750137,3740612.77178955,261.55859375,-0.77667,9.35,0.204,56015.851563
741034.20029831,3740612.63421631,261.5539856,-0.7854,9.47,0.204,56015.851563
741034.46229935,3740613.63623047,261.58529663,-0.71558,8.62,0.199,56015.863281
741034.43560028,3740613.52929688,261.58621216,-0.72431,8.7,0.204,56015.863281
741034.3946991,3740613.41027832,261.58230591,-0.73304,8.8,0.204,56015.863281
741034.34740067,3740613.28442383,261.57629395,-0.74176,8.91,0.204,56015.863281
741034.30160141,3740613.15740967,261.57119751,-0.75049,9.02,0.204,56015.863281
741034.26490021,3740613.03509521,261.56948853,-0.75922,9.12,0.204,56015.863281
741034.21450043,3740612.89990234,261.56329346,-0.76794,9.24,0.204,56015.863281
741034.18069839,3740612.77557373,261.56311035,-0.77667,9.34,0.204,56015.863281
741034.12599945,3740612.63189697,261.55599976,-0.7854,9.47,0.204,56015.863281
741034.46049881,3740613.85668945,261.59259033,-0.69813,8.44,0.204,56015.875
741034.43149948,3740613.75152588,261.59228516,-0.70686,8.52,0.204,56015.875
741034.39580154,3740613.64001465,261.58969116,-0.71558,8.61,0.204,56015.875
741034.35350037,3740613.52191162,261.58511353,-0.72431,8.71,0.199,56015.878906
741034.30490112,3740613.39709473,261.57849121,-0.73304,8.82,0.204,56015.878906
741034.27310181,3740613.28259277,261.57800293,-0.74176,8.91,0.204,56015.878906
741034.2120018,3740613.1439209,261.56750488,-0.75049,9.04,0.204,56015.878906
741034.17539978,3740613.02148438,261.56588745,-0.75922,9.14,0.204,56015.878906
741034.14030075,3740612.89807129,261.56500244,-0.76794,9.24,0.204,56015.878906
741034.09149933,3740612.76171875,261.55960083,-0.77667,9.36,0.204,56015.878906
741034.04430008,3740612.62402344,261.55511475,-0.7854,9.48,0.204,56015.878906
741034.45589828,3740614.06768799,261.5994873,-0.68068,8.27,0.204,56015.890625
741034.42449951,3740613.96429443,261.59790039,-0.68941,8.35,0.199,56015.890625
741034.38639832,3740613.85461426,261.59408569,-0.69813,8.44,0.204,56015.890625
741034.3572998,3740613.74938965,261.59381104,-0.70686,8.52,0.199,56015.890625
741034.30599976,3740613.62677002,261.58560181,-0.71558,8.63,0.199,56015.890625
741034.26380157,3740613.50848389,261.58108521,-0.72431,8.73,0.199,56015.890625
741034.22309875,3740613.38928223,261.57720947,-0.73304,8.83,0.204,56015.890625
741034.19139862,3740613.27471924,261.57681274,-0.74176,8.92,0.204,56015.890625
741034.14569855,3740613.14758301,261.57168579,-0.75049,9.03,0.204,56015.890625
741034.10150146,3740613.01928711,261.56741333,-0.75922,9.14,0.204,56015.890625
741034.05879974,3740612.88989258,261.56390381,-0.76794,9.25,0.204,56015.890625
741034.01010132,3740612.75341797,261.5585022,-0.77667,9.37,0.204,56015.890625
741033.97050095,3740612.62182617,261.55661011,-0.7854,9.48,0.204,56015.890625
741034.46549988,3740614.36077881,261.60321045,-0.6545,8.05,0.204,56015.902344
741034.43090057,3740614.25982666,261.6000061,-0.66323,8.13,0.204,56015.902344
741034.41350174,3740614.16827393,261.60308838,-0.67195,8.19,0.204,56015.902344
741034.38100052,3740614.06567383,261.60089111,-0.68068,8.27,0.199,56015.902344
741034.34970093,3740613.96228027,261.59939575,-0.68941,8.35,0.199,56015.902344
741034.32740021,3740613.86340332,261.60128784,-0.69813,8.42,0.199,56015.902344
741034.28250122,3740613.74737549,261.59521484,-0.70686,8.52,0.199,56015.902344
741034.23120117,3740613.62469482,261.58709717,-0.71558,8.63,0.199,56015.902344
741034.20470047,3740613.51782227,261.58810425,-0.72431,8.71,0.204,56015.902344
741034.15610123,3740613.3928833,261.58151245,-0.73304,8.82,0.204,56015.902344
741034.11669922,3740613.27258301,261.57830811,-0.74176,8.92,0.204,56015.902344
741034.07099915,3740613.14550781,261.57321167,-0.75049,9.03,0.199,56015.902344
741034.02679825,3740613.01721191,261.56890869,-0.75922,9.14,0.204,56015.902344
741033.99169922,3740612.89379883,261.56799316,-0.76794,9.24,0.204,56015.902344
741033.94300079,3740612.75738525,261.56259155,-0.77667,9.36,0.204,56015.902344
741033.88850021,3740612.61352539,261.55560303,-0.7854,9.49,0.204,56015.902344
741034.46340179,3740614.55841064,261.6131897,-0.63705,7.89,0.199,56015.917969
741034.42670059,3740614.45910645,261.60870361,-0.64577,7.97,0.204,56015.917969
741034.39910126,3740614.36407471,261.60778809,-0.6545,8.04,0.204,56015.917969
741034.37250137,3740614.26818848,261.60751343,-0.66323,8.11,0.204,56015.917969
741034.33890152,3740614.16650391,261.60470581,-0.67195,8.19,0.204,56015.917969
741034.3144989,3740614.0690918,261.60549927,-0.68068,8.26,0.199,56015.917969
741034.27519989,3740613.96038818,261.60101318,-0.68941,8.35,0.199,56015.917969
741034.24499893,3740613.8560791,261.60009766,-0.69813,8.43,0.199,56015.917969
741034.20809937,3740613.7454834,261.59689331,-0.70686,8.52,0.204,56015.917969
741034.15679932,3740613.6229248,261.58880615,-0.71558,8.63,0.199,56015.917969
741034.12250137,3740613.51019287,261.58700562,-0.72431,8.72,0.204,56015.917969
741034.07400131,3740613.38531494,261.58041382,-0.73304,8.83,0.204,56015.917969
741034.04240036,3740613.27069092,261.57998657,-0.74176,8.92,0.204,56015.917969
741034.00439835,3740613.1494751,261.5776062,-0.75049,9.02,0.204,56015.917969
741033.95249939,3740613.01531982,261.57058716,-0.75922,9.14,0.204,56015.917969
741033.90990067,3740612.88592529,261.56710815,-0.76794,9.25,0.204,56015.917969
741033.86880112,3740612.75537109,261.56439209,-0.77667,9.36,0.204,56015.917969
741033.82170105,3740612.61767578,261.55990601,-0.7854,9.48,0.21,56015.917969
741034.46360016,3740614.82507324,261.61581421,-0.61087,7.7,0.21,56015.929688
741034.44039917,3740614.73779297,261.61590576,-0.61959,7.76,0.21,56015.929688
741034.41799927,3740614.64978027,261.6164856,-0.62832,7.82,0.21,56015.929688
741034.38029861,3740614.5513916,261.61151123,-0.63705,7.9,0.204,56015.929688
741034.35979843,3740614.4619751,261.61309814,-0.64577,7.96,0.204,56015.929688
741034.32410049,3740614.36187744,261.60931396,-0.6545,8.04,0.204,56015.929688
741034.28950119,3740614.26098633,261.60598755,-0.66323,8.12,0.204,56015.929688
741034.27209854,3740614.16949463,261.60910034,-0.67195,8.18,0.204,56015.929688
741034.23960114,3740614.0670166,261.60690308,-0.68068,8.26,0.204,56015.929688
741034.20830154,3740613.96362305,261.60528564,-0.68941,8.34,0.204,56015.929688
741034.17020035,3740613.85388184,261.60150146,-0.69813,8.43,0.199,56015.929688
741034.13330078,3740613.74328613,261.59838867,-0.70686,8.52,0.204,56015.929688
741034.09769821,3740613.6317749,261.59588623,-0.71558,8.61,0.199,56015.929688
741034.05559921,3740613.51361084,261.59130859,-0.72431,8.71,0.204,56015.929688
741033.9992981,3740613.38311768,261.58190918,-0.73304,8.83,0.204,56015.929688
741033.97539902,3740613.27429199,261.584198,-0.74176,8.91,0.204,56015.929688
741033.93740082,3740613.15301514,261.58178711,-0.75049,9.01,0.204,56015.929688
741033.88560104,3740613.0189209,261.57479858,-0.75922,9.13,0.204,56015.929688
741033.83539963,3740612.88360596,261.56860352,-0.76794,9.25,0.204,56015.929688
741033.79430008,3740612.75311279,261.56588745,-0.77667,9.36,0.204,56015.929688
741033.74729919,3740612.61541748,261.56140137,-0.7854,9.48,0.204,56015.929688
741034.45500183,3740615.00482178,261.62438965,-0.59341,7.56,0.215,56015.941406
741034.42990112,3740614.91888428,261.62359619,-0.60214,7.62,0.215,56015.941406
741034.38090134,3740614.81829834,261.6138916,-0.61087,7.71,0.21,56015.941406
741034.37419891,3740614.74041748,261.62020874,-0.61959,7.75,0.21,56015.941406
741034.33539963,3740614.64282227,261.61459351,-0.62832,7.83,0.204,56015.941406
741034.29759979,3740614.54431152,261.60971069,-0.63705,7.91,0.204,56015.941406
741034.27730179,3740614.45489502,261.61129761,-0.64577,7.97,0.199,56015.941406
741034.24969864,3740614.35980225,261.6104126,-0.6545,8.04,0.204,56015.941406
741034.22320175,3740614.26391602,261.60998535,-0.66323,8.11,0.204,56015.941406
741034.1977005,3740614.16741943,261.61019897,-0.67195,8.18,0.204,56015.941406
741034.15729904,3740614.05950928,261.60519409,-0.68068,8.27,0.204,56015.941406
741034.12599945,3740613.95599365,261.60360718,-0.68941,8.35,0.199,56015.945313
741034.09590149,3740613.85168457,261.60269165,-0.69813,8.43,0.199,56015.945313
741034.0591011,3740613.74108887,261.5994873,-0.70686,8.52,0.204,56015.945313
741034.00780106,3740613.6184082,261.59140015,-0.71558,8.63,0.199,56015.945313
741033.97359848,3740613.50579834,261.58959961,-0.72431,8.72,0.204,56015.945313
741033.93289948,3740613.38659668,261.58578491,-0.73304,8.82,0.204,56015.945313
741033.88589859,3740613.26049805,261.57989502,-0.74176,8.93,0.204,56015.945313
741033.84799957,3740613.13909912,261.5776062,-0.75049,9.03,0.204,56015.945313
741033.80390167,3740613.01080322,261.57330322,-0.75922,9.14,0.204,56015.945313
741033.76129913,3740612.88140869,261.5697937,-0.76794,9.25,0.204,56015.945313
741033.71279907,3740612.74481201,261.56451416,-0.77667,9.37,0.204,56015.945313
741033.6733017,3740612.61309814,261.56259155,-0.7854,9.48,0.21,56015.945313
741034.45220184,3740615.25250244,261.62768555,-0.56723,7.39,0.254,56015.957031
741034.42449951,3740615.16851807,261.62539673,-0.57596,7.45,0.215,56015.957031
741034.38940048,3740615.07952881,261.62051392,-0.58469,7.52,0.21,56015.957031
741034.38850021,3740615.00762939,261.62860107,-0.59341,7.55,0.21,56015.957031
741034.35509872,3740614.91717529,261.62460327,-0.60214,7.62,0.21,56015.957031
741034.30609894,3740614.81658936,261.61489868,-0.61087,7.71,0.21,56015.957031
741034.29119873,3740614.73388672,261.61810303,-0.61959,7.76,0.21,56015.957031
741034.26060104,3740614.64111328,261.61560059,-0.62832,7.83,0.204,56015.957031
741034.22290039,3740614.54260254,261.61068726,-0.63705,7.91,0.204,56015.957031
741034.19440079,3740614.44818115,261.60931396,-0.64577,7.98,0.204,56015.957031
741034.17509842,3740614.35797119,261.61138916,-0.6545,8.04,0.21,56015.957031
741034.14860153,3740614.26220703,261.61099243,-0.66323,8.11,0.204,56015.957031
741034.12310028,3740614.16558838,261.61120605,-0.67195,8.18,0.204,56015.957031
741034.09069824,3740614.06311035,261.60900879,-0.68068,8.26,0.204,56015.957031
741034.06729889,3740613.96502686,261.61029053,-0.68941,8.33,0.199,56015.957031
741034.02130127,3740613.84997559,261.60360718,-0.69813,8.43,0.204,56015.957031
741033.96879959,3740613.72839355,261.5947876,-0.70686,8.54,0.204,56015.957031
741033.93330002,3740613.61669922,261.59240723,-0.71558,8.63,0.204,56015.957031
741033.89910126,3740613.50402832,261.59060669,-0.72431,8.72,0.204,56015.957031
741033.85070038,3740613.37908936,261.58401489,-0.73304,8.83,0.204,56015.957031
741033.81140137,3740613.25872803,261.5809021,-0.74176,8.93,0.21,56015.957031
