X,Y,Z,Angle,Distance,Retro,UTC
741020.45949936,3740612.62127686,261.72610474,-0.7854,9.27,0.204,56018.210938
741020.45269966,3740612.87432861,261.73129272,-0.76794,9.06,0.204,56018.226563
741020.41160011,3740612.74481201,261.72659302,-0.77667,9.17,0.204,56018.226563
741020.37199974,3740612.61431885,261.72268677,-0.7854,9.28,0.204,56018.226563
741020.45120049,3740613.12298584,261.73950195,-0.75049,8.85,0.204,56018.238281
741020.40710068,3740612.99572754,261.73318481,-0.75922,8.96,0.204,56018.238281
741020.37210083,3740612.87329102,261.73040771,-0.76794,9.06,0.199,56018.238281
741020.33099937,3740612.74389648,261.72570801,-0.77667,9.17,0.204,56018.238281
741020.29879951,3740612.61950684,261.72439575,-0.7854,9.27,0.204,56018.238281
741020.44820023,3740613.36169434,261.74810791,-0.73304,8.65,0.204,56018.25
741020.40889931,3740613.24237061,261.74319458,-0.74176,8.75,0.199,56018.25
741020.37100029,3740613.12207031,261.7388916,-0.75049,8.85,0.204,56018.25
741020.32690048,3740612.99481201,261.73260498,-0.75922,8.96,0.204,56018.25
741020.29190063,3740612.87249756,261.72979736,-0.76794,9.06,0.204,56018.25
741020.26580048,3740612.75518799,261.73040771,-0.77667,9.15,0.204,56018.25
741020.21870041,3740612.61859131,261.72369385,-0.7854,9.27,0.204,56018.25
741020.42760086,3740613.57928467,261.75109863,-0.71558,8.48,0.199,56018.265625
741020.39340019,3740613.46759033,261.74758911,-0.72431,8.57,0.204,56018.265625
741020.36050034,3740613.35491943,261.74468994,-0.73304,8.66,0.204,56018.265625
741020.32900047,3740613.24139404,261.74249268,-0.74176,8.75,0.204,56018.265625
741020.29109955,3740613.12097168,261.7381897,-0.75049,8.85,0.199,56018.265625
741020.23940086,3740612.98779297,261.72918701,-0.75922,8.97,0.204,56018.265625
741020.20439911,3740612.86541748,261.72640991,-0.76794,9.07,0.199,56018.265625
741020.17090034,3740612.74188232,261.7243042,-0.77667,9.17,0.204,56018.265625
741020.13879967,3740612.61761475,261.72299194,-0.7854,9.27,0.204,56018.265625
741020.45619965,3740613.98937988,261.75619507,-0.68068,8.17,0.204,56018.277344
741020.44099998,3740613.89727783,261.75909424,-0.68941,8.23,0.199,56018.277344
741020.41110039,3740613.79370117,261.7565918,-0.69813,8.31,0.204,56018.277344
741020.38229942,3740613.68920898,261.75469971,-0.70686,8.39,0.199,56018.277344
741020.34690094,3740613.57843018,261.75048828,-0.71558,8.48,0.199,56018.277344
741020.30500031,3740613.46099854,261.74411011,-0.72431,8.58,0.204,56018.277344
741020.2798996,3740613.35400391,261.74411011,-0.73304,8.66,0.199,56018.277344
741020.24060059,3740613.23461914,261.73910522,-0.74176,8.76,0.204,56018.277344
741020.20280075,3740613.11431885,261.73480225,-0.75049,8.86,0.204,56018.277344
741020.15870094,3740612.98687744,261.72848511,-0.75922,8.97,0.204,56018.277344
741020.12380028,3740612.86450195,261.72558594,-0.76794,9.07,0.199,56018.277344
741020.09020042,3740612.74102783,261.72360229,-0.77667,9.17,0.204,56018.277344
741020.05069923,3740612.61047363,261.71951294,-0.7854,9.28,0.204,56018.277344
741020.44350052,3740614.27191162,261.75628662,-0.6545,7.97,0.21,56018.289063
741020.41729927,3740614.1763916,261.75460815,-0.66323,8.04,0.21,56018.289063
741020.39220047,3740614.0802002,261.75338745,-0.67195,8.11,0.21,56018.289063
741020.36809921,3740613.98327637,261.75280762,-0.68068,8.18,0.204,56018.289063
741020.36079979,3740613.89642334,261.75860596,-0.68941,8.23,0.204,56018.289063
741020.33090019,3740613.79278564,261.75601196,-0.69813,8.31,0.204,56018.289063
741020.29430008,3740613.68280029,261.75119019,-0.70686,8.4,0.199,56018.289063
741020.25889969,3740613.57202148,261.74700928,-0.71558,8.49,0.204,56018.289063
741020.22480011,3740613.46008301,261.74349976,-0.72431,8.58,0.199,56018.292969
741020.19199944,3740613.34741211,261.74060059,-0.73304,8.67,0.204,56018.292969
741020.14520073,3740613.222229,261.73278809,-0.74176,8.78,0.204,56018.292969
741020.12260056,3740613.11340332,261.73410034,-0.75049,8.86,0.204,56018.292969
741020.07859993,3740612.98602295,261.72769165,-0.75922,8.97,0.204,56018.292969
741020.03610039,3740612.85760498,261.72219849,-0.76794,9.08,0.204,56018.292969
741020.00259972,3740612.73406982,261.72009277,-0.77667,9.18,0.204,56018.292969
741019.97060013,3740612.60961914,261.71868896,-0.7854,9.28,0.204,56018.292969
741020.43910027,3740614.54797363,261.7611084,-0.62832,7.77,0.215,56018.304688
741020.41810036,3740614.4597168,261.76089478,-0.63705,7.83,0.21,56018.304688
741020.3817997,3740614.36071777,261.75509644,-0.64577,7.91,0.199,56018.304688
741020.36269951,3740614.27087402,261.75588989,-0.6545,7.97,0.21,56018.304688
741020.33650017,3740614.17547607,261.75421143,-0.66323,8.04,0.21,56018.304688
741020.31139946,3740614.07922363,261.75299072,-0.67195,8.11,0.21,56018.304688
741020.28730011,3740613.9822998,261.75241089,-0.68068,8.18,0.204,56018.304688
741020.27219963,3740613.89007568,261.75518799,-0.68941,8.24,0.199,56018.304688
741020.25009918,3740613.79180908,261.75561523,-0.69813,8.31,0.204,56018.304688
741020.21349907,3740613.68188477,261.7507019,-0.70686,8.4,0.199,56018.304688
741020.17819977,3740613.57098389,261.74649048,-0.71558,8.49,0.204,56018.304688
741020.13640022,3740613.45349121,261.74020386,-0.72431,8.59,0.204,56018.304688
741020.11129951,3740613.34649658,261.7401123,-0.73304,8.67,0.204,56018.304688
741020.07209969,3740613.22698975,261.73510742,-0.74176,8.77,0.199,56018.304688
741020.04190063,3740613.11242676,261.73348999,-0.75049,8.86,0.204,56018.304688
741019.99790001,3740612.98510742,261.72720337,-0.75922,8.97,0.204,56018.304688
741019.95540047,3740612.85662842,261.72158813,-0.76794,9.08,0.204,56018.304688
741019.9218998,3740612.73309326,261.71951294,-0.77667,9.18,0.204,56018.304688
741019.88240051,3740612.60247803,261.71539307,-0.7854,9.29,0.21,56018.304688
741020.43569946,3740614.81298828,261.76748657,-0.60214,7.58,0.21,56018.316406
741020.42840004,3740614.73602295,261.77218628,-0.61087,7.62,0.215,56018.316406
741020.38089943,3740614.63482666,261.76159668,-0.61959,7.71,0.21,56018.316406
741020.36709976,3740614.55181885,261.76409912,-0.62832,7.76,0.21,56018.316406
741020.33790016,3740614.45861816,261.76080322,-0.63705,7.83,0.21,56018.316406
741020.3015995,3740614.35961914,261.75500488,-0.64577,7.91,0.21,56018.316406
741020.2826004,3740614.26989746,261.75579834,-0.6545,7.97,0.21,56018.316406
741020.25639915,3740614.17437744,261.75408936,-0.66323,8.04,0.21,56018.316406
741020.23929977,3740614.08337402,261.75588989,-0.67195,8.1,0.21,56018.316406
741020.21509933,3740613.98657227,261.75518799,-0.68068,8.17,0.199,56018.316406
741020.19210052,3740613.88897705,261.75500488,-0.68941,8.24,0.199,56018.316406
741020.17000008,3740613.79077148,261.75540161,-0.69813,8.31,0.199,56018.316406
741020.13339996,3740613.68078613,261.75048828,-0.70686,8.4,0.199,56018.316406
741020.09810066,3740613.57000732,261.74630737,-0.71558,8.49,0.204,56018.316406
741020.06399918,3740613.45812988,261.74279785,-0.72431,8.58,0.199,56018.316406
741020.03120041,3740613.34539795,261.73980713,-0.73304,8.67,0.204,56018.316406
741019.99970055,3740613.23181152,261.73760986,-0.74176,8.76,0.204,56018.316406
741019.96190071,3740613.11138916,261.73318481,-0.75049,8.86,0.204,56018.316406
741019.92539978,3740612.9899292,261.72961426,-0.75922,8.96,0.199,56018.316406
741019.88290024,3740612.86151123,261.72390747,-0.76794,9.07,0.199,56018.316406
741019.84939957,3740612.73809814,261.72180176,-0.77667,9.17,0.204,56018.316406
741019.80990028,3740612.60760498,261.7177124,-0.7854,9.28,0.204,56018.316406
741020.45919991,3740615.15112305,261.77841187,-0.56723,7.34,0.403,56018.328125
741020.43199921,3740615.06738281,261.7749939,-0.57596,7.4,0.215,56018.328125
741020.41390038,3740614.98742676,261.77529907,-0.58469,7.45,0.21,56018.328125
741020.37999916,3740614.89788818,261.76959229,-0.59341,7.52,0.21,56018.328125
741020.36359978,3740614.81677246,261.77069092,-0.60214,7.57,0.21,56018.328125
741020.34810066,3740614.73522949,261.77230835,-0.61087,7.62,0.215,56018.332031
741020.30870056,3740614.63867188,261.76480103,-0.61959,7.7,0.215,56018.332031
741020.28680038,3740614.55102539,261.76409912,-0.62832,7.76,0.21,56018.332031
741020.25760078,3740614.45782471,261.76080322,-0.63705,7.83,0.21,56018.332031
741020.23749924,3740614.36877441,261.7611084,-0.64577,7.89,0.204,56018.332031
741020.20219994,3740614.269104,261.75579834,-0.6545,7.97,0.21,56018.332031
741020.1840992,3740614.17877197,261.7571106,-0.66323,8.03,0.21,56018.332031
741020.16690063,3740614.08782959,261.75878906,-0.67195,8.09,0.21,56018.332031
741020.1427002,3740613.99108887,261.75808716,-0.68068,8.16,0.204,56018.332031
741020.12750053,3740613.89898682,261.76080322,-0.68941,8.22,0.199,56018.332031
741020.09760094,3740613.79541016,261.75820923,-0.69813,8.3,0.199,56018.332031
741020.06089973,3740613.68560791,261.7532959,-0.70686,8.39,0.199,56018.332031
741020.02549934,3740613.5748291,261.74911499,-0.71558,8.48,0.199,56018.332031
741019.99139977,3740613.4630127,261.74551392,-0.72431,8.57,0.204,56018.332031
741019.96629906,3740613.3560791,261.74530029,-0.73304,8.65,0.204,56018.332031
741019.92700005,3740613.23681641,261.74020386,-0.74176,8.75,0.204,56018.332031
741019.88909912,3740613.11639404,261.73580933,-0.75049,8.85,0.204,56018.332031
741019.8451004,3740612.98919678,261.72940063,-0.75922,8.96,0.204,56018.332031
741019.81010056,3740612.86682129,261.72640991,-0.76794,9.06,0.199,56018.332031
741019.7765007,3740612.7434082,261.72421265,-0.77667,9.16,0.204,56018.332031
741019.74440002,3740612.61907959,261.72268677,-0.7854,9.26,0.204,56018.332031
741020.4612999,3740615.78839111,261.7492981,-0.48869,7.03,0.227,56018.34375
741020.45330048,3740615.72052002,261.75268555,-0.49742,7.06,0.227,56018.34375
741020.44589996,3740615.65228271,261.75650024,-0.50615,7.09,0.227,56018.34375
741020.43910027,3740615.58380127,261.7605896,-0.51487,7.12,0.221,56018.34375
741020.39870071,3740615.49938965,261.75149536,-0.5236,7.19,0.282,56018.34375
741020.41889954,3740615.44207764,261.76629639,-0.53233,7.19,0.453,56018.34375
741020.41410065,3740615.37268066,261.77139282,-0.54105,7.22,0.398,56018.34375
741020.39299965,3740615.2947998,261.76998901,-0.54978,7.27,0.227,56018.34375
741020.3810997,3740615.22058105,261.7723999,-0.55851,7.31,0.403,56018.34375
741020.38669968,3740615.15460205,261.78170776,-0.56723,7.33,0.403,56018.34375
741020.35099983,3740615.06658936,261.7749939,-0.57596,7.4,0.215,56018.34375
741020.33300018,3740614.98669434,261.77529907,-0.58469,7.45,0.215,56018.34375
741020.29910088,3740614.89709473,261.76950073,-0.59341,7.52,0.21,56018.34375
741020.29929924,3740614.82519531,261.77700806,-0.60214,7.55,0.215,56018.34375
741020.27540016,3740614.73907471,261.77529907,-0.61087,7.61,0.215,56018.34375
741020.22780037,3740614.63787842,261.76470947,-0.61959,7.7,0.21,56018.34375
741020.2057991,3740614.55029297,261.76400757,-0.62832,7.76,0.215,56018.34375
741020.1765995,3740614.45697021,261.76071167,-0.63705,7.83,0.204,56018.34375
741020.14850044,3740614.36309814,261.75790405,-0.64577,7.9,0.21,56018.34375
741020.12929916,3740614.27337646,261.75860596,-0.6545,7.96,0.21,56018.34375
741020.11120033,3740614.18310547,261.7598877,-0.66323,8.02,0.21,56018.34375
741020.08600044,3740614.08709717,261.75860596,-0.67195,8.09,0.21,56018.34375
741020.0618,3740613.99029541,261.75790405,-0.68068,8.16,0.21,56018.34375
741020.0387001,3740613.89282227,261.75759888,-0.68941,8.23,0.204,56018.34375
741020.00880051,3740613.78918457,261.75500488,-0.69813,8.31,0.204,56018.34375
741019.97220039,3740613.67932129,261.75009155,-0.70686,8.4,0.199,56018.34375
741019.94459915,3740613.57397461,261.74868774,-0.71558,8.48,0.204,56018.34375
741019.91049957,3740613.46221924,261.74508667,-0.72431,8.57,0.199,56018.34375
741019.88540077,3740613.35528564,261.74490356,-0.73304,8.65,0.199,56018.34375
741019.84609985,3740613.23602295,261.73980713,-0.74176,8.75,0.204,56018.34375
741019.80820084,3740613.11572266,261.73529053,-0.75049,8.85,0.204,56018.34375
741019.75659943,3740612.98248291,261.72619629,-0.75922,8.97,0.204,56018.34375
741019.72170067,3740612.85998535,261.72320557,-0.76794,9.07,0.199,56018.34375
741019.7031002,3740612.74871826,261.72640991,-0.77667,9.15,0.204,56018.34375
741019.65609932,3740612.61218262,261.71951294,-0.7854,9.27,0.199,56018.34375
741020.45809937,3740616.31671143,261.72891235,-0.41888,6.8,0.221,56018.355469
741020.44529915,3740616.25128174,261.73001099,-0.42761,6.83,0.221,56018.355469
741020.43309975,3740616.18548584,261.73129272,-0.43633,6.86,0.215,56018.355469
741020.41259956,3740616.11621094,261.72949219,-0.44506,6.9,0.221,56018.355469
741020.41909981,3740616.05621338,261.73858643,-0.45379,6.91,0.221,56018.355469
741020.40870094,3740615.98950195,261.74081421,-0.46251,6.94,0.221,56018.355469
741020.3987999,3740615.92248535,261.7434082,-0.47124,6.97,0.221,56018.355469
741020.39830017,3740615.85870361,261.74969482,-0.47997,6.99,0.221,56018.355469
741020.37229919,3740615.78399658,261.74591064,-0.48869,7.04,0.227,56018.355469
741020.36429977,3740615.71600342,261.74938965,-0.49742,7.07,0.227,56018.355469
741020.35689926,3740615.64770508,261.75320435,-0.50615,7.1,0.227,56018.355469
741020.35020065,3740615.57910156,261.7572937,-0.51487,7.13,0.221,56018.355469
741020.32690048,3740615.50250244,261.75491333,-0.5236,7.18,0.276,56018.355469
741020.33009911,3740615.43719482,261.76300049,-0.53233,7.2,0.448,56018.355469
741020.32530022,3740615.36779785,261.76800537,-0.54105,7.23,0.387,56018.355469
741020.31259918,3740615.29400635,261.77011108,-0.54978,7.27,0.227,56018.355469
741020.29229927,3740615.21551514,261.769104,-0.55851,7.32,0.392,56018.355469
741020.29789925,3740615.14941406,261.77841187,-0.56723,7.34,0.398,56018.355469
741020.26230049,3740615.0612793,261.771698,-0.57596,7.41,0.221,56018.355469
741020.25259972,3740614.98577881,261.77520752,-0.58469,7.45,0.215,56018.355469
741020.22710037,3740614.90081787,261.77270508,-0.59341,7.51,0.215,56018.355469
741020.19409943,3740614.81048584,261.76739502,-0.60214,7.58,0.21,56018.355469
741020.17040062,3740614.72412109,261.76568604,-0.61087,7.64,0.21,56018.355469
741020.13929939,3740614.63232422,261.76141357,-0.61959,7.71,0.215,56018.355469
741020.10919952,3740614.53967285,261.75759888,-0.62832,7.78,0.21,56018.355469
741020.09639931,3740614.45611572,261.76049805,-0.63705,7.83,0.21,56018.355469
741020.06819916,3740614.36212158,261.75769043,-0.64577,7.9,0.21,56018.355469
741020.04100037,3740614.26739502,261.75540161,-0.6545,7.97,0.21,56018.355469
741020.01490021,3740614.171875,261.75360107,-0.66323,8.04,0.21,56018.355469
741019.99769974,3740614.08087158,261.75540161,-0.67195,8.1,0.204,56018.355469
741019.98159981,3740613.98937988,261.75759888,-0.68068,8.16,0.21,56018.355469
741019.95840073,3740613.89190674,261.7572937,-0.68941,8.23,0.204,56018.359375
741019.92849922,3740613.78833008,261.75469971,-0.69813,8.31,0.204,56018.359375
741019.89979935,3740613.68389893,261.75268555,-0.70686,8.39,0.204,56018.359375
741019.86440086,3740613.57312012,261.74841309,-0.71558,8.48,0.199,56018.359375
741019.83029938,3740613.46130371,261.74468994,-0.72431,8.57,0.199,56018.359375
741019.79750061,3740613.34857178,261.74169922,-0.73304,8.66,0.204,56018.359375
741019.75819969,3740613.22930908,261.73651123,-0.74176,8.76,0.204,56018.359375
741019.72800064,3740613.11468506,261.7348938,-0.75049,8.85,0.199,56018.359375
741019.68400002,3740612.98748779,261.72839355,-0.75922,8.96,0.199,56018.359375
741019.64900017,3740612.8651123,261.72540283,-0.76794,9.06,0.204,56018.359375
741019.6079998,3740612.7355957,261.7204895,-0.77667,9.17,0.204,56018.359375
741019.56850052,3740612.60510254,261.71630859,-0.7854,9.28,0.204,56018.359375
741020.45569992,3740616.93151855,261.70010376,-0.33161,6.59,0.21,56018.367188
741020.46450043,3740616.87561035,261.70968628,-0.34034,6.59,0.215,56018.367188
741020.4647007,3740616.81750488,261.71578979,-0.34907,6.6,0.215,56018.367188
741020.44739914,3740616.75469971,261.71469116,-0.35779,6.63,0.221,56018.367188
741020.43969917,3740616.69390869,261.71759033,-0.36652,6.65,0.215,56018.367188
741020.42350006,3740616.63031006,261.7170105,-0.37525,6.68,0.221,56018.367188
741020.41679955,3740616.56896973,261.72039795,-0.38397,6.7,0.215,56018.367188
741020.39279938,3740616.50219727,261.71670532,-0.3927,6.74,0.221,56018.367188
741020.39609909,3740616.44299316,261.72421265,-0.40143,6.75,0.215,56018.367188
741020.39100075,3740616.38110352,261.72839355,-0.41015,6.77,0.215,56018.367188
741020.35989952,3740616.31011963,261.72198486,-0.41888,6.82,0.221,56018.367188
741020.3560009,3740616.24749756,261.72671509,-0.42761,6.84,0.215,56018.367188
741020.3526001,3740616.18469238,261.73168945,-0.43633,6.86,0.215,56018.367188
741020.3321991,3740616.11541748,261.72979736,-0.44506,6.9,0.227,56018.367188
741020.32990074,3740616.05218506,261.73529053,-0.45379,6.92,0.221,56018.367188
741020.31949997,3740615.9854126,261.73760986,-0.46251,6.95,0.227,56018.367188
741020.30089951,3740615.91491699,261.73660278,-0.47124,6.99,0.221,56018.367188
741020.30039978,3740615.85089111,261.74301147,-0.47997,7.01,0.227,56018.367188
741020.30050087,3740615.7868042,261.74960327,-0.48869,7.03,0.221,56018.367188
741020.27519989,3740615.71160889,261.7461853,-0.49742,7.08,0.227,56018.371094
741020.28510094,3740615.6506958,261.75680542,-0.50615,7.09,0.221,56018.371094
741020.2696991,3740615.57843018,261.75750732,-0.51487,7.13,0.221,56018.371094
741020.23789978,3740615.4979248,261.75170898,-0.5236,7.19,0.293,56018.371094
741020.24959946,3740615.43652344,261.76321411,-0.53233,7.2,0.459,56018.371094
741020.23629951,3740615.36297607,261.76489258,-0.54105,7.24,0.387,56018.371094
741020.23220062,3740615.29327393,261.77020264,-0.54978,7.27,0.232,56018.371094
741020.21179962,3740615.21478271,261.76928711,-0.55851,7.32,0.398,56018.371094
741020.20910072,3740615.14440918,261.77529907,-0.56723,7.35,0.392,56018.371094
741020.18190002,3740615.06060791,261.77191162,-0.57596,7.41,0.215,56018.371094
741020.16379929,3740614.98059082,261.77209473,-0.58469,7.46,0.215,56018.371094
741020.13829994,3740614.89550781,261.76959229,-0.59341,7.52,0.215,56018.371094
741020.11370087,3740614.80981445,261.76748657,-0.60214,7.58,0.21,56018.371094
741020.08989906,3740614.72338867,261.76580811,-0.61087,7.64,0.215,56018.371094
741020.05879974,3740614.6315918,261.76150513,-0.61959,7.71,0.21,56018.371094
741020.03689957,3740614.54382324,261.76080322,-0.62832,7.77,0.21,56018.371094
741020.01589966,3740614.45550537,261.7605896,-0.63705,7.83,0.21,56018.371094
741019.97960091,3740614.35650635,261.75469971,-0.64577,7.91,0.204,56018.371094
741019.95249939,3740614.26159668,261.75241089,-0.6545,7.98,0.204,56018.371094
741019.93440056,3740614.17120361,261.75360107,-0.66323,8.04,0.21,56018.371094
741019.91729927,3740614.08032227,261.75540161,-0.67195,8.1,0.21,56018.371094
741019.89310074,3740613.98339844,261.75460815,-0.68068,8.17,0.204,56018.371094
741019.87800026,3740613.89117432,261.7572937,-0.68941,8.23,0.204,56018.371094
741019.84810066,3740613.78759766,261.75469971,-0.69813,8.31,0.204,56018.371094
741019.8192997,3740613.68322754,261.75259399,-0.70686,8.39,0.204,56018.371094
741019.77619934,3740613.56677246,261.74539185,-0.71558,8.49,0.199,56018.371094
741019.74209976,3740613.45501709,261.74179077,-0.72431,8.58,0.204,56018.371094
741019.71699905,3740613.34802246,261.74160767,-0.73304,8.66,0.204,56018.371094
741019.68540001,3740613.234375,261.73919678,-0.74176,8.75,0.204,56018.371094
741019.64760017,3740613.11407471,261.73480225,-0.75049,8.85,0.204,56018.371094
741019.59600067,3740612.980896,261.72549438,-0.75922,8.97,0.199,56018.371094
741019.56100082,3740612.85839844,261.72250366,-0.76794,9.07,0.204,56018.371094
741019.52750015,3740612.73498535,261.7203064,-0.77667,9.17,0.204,56018.371094
741019.49539948,3740612.6105957,261.71881104,-0.7854,9.27,0.204,56018.371094
741020.45879936,3740617.29071045,261.70050049,-0.27925,6.45,0.215,56018.378906
741020.45560074,3740617.23370361,261.70498657,-0.28798,6.46,0.215,56018.378906
741020.43479919,3740617.1730957,261.70199585,-0.29671,6.49,0.215,56018.382813
