X,Y,Z,Angle,Distance,Retro,UTC
741017.46209908,3740612.68359375,261.6973877,-0.77667,9.23,0.199,56018.703125
741017.43029976,3740612.55877686,261.69580078,-0.7854,9.33,0.204,56018.707031
741017.4496994,3740612.92932129,261.7020874,-0.75922,9.03,0.204,56018.71875
741017.41500092,3740612.80639648,261.69900513,-0.76794,9.13,0.204,56018.71875
741017.3817997,3740612.68261719,261.69650269,-0.77667,9.23,0.21,56018.71875
741017.35000038,3740612.55780029,261.6947937,-0.7854,9.33,0.204,56018.71875
741017.44149971,3740613.171875,261.71029663,-0.74176,8.83,0.204,56018.730469
741017.40399933,3740613.05102539,261.70568848,-0.75049,8.93,0.204,56018.730469
741017.37549973,3740612.93499756,261.70449829,-0.75922,9.02,0.204,56018.730469
741017.33320045,3740612.80621338,261.6986084,-0.76794,9.13,0.204,56018.730469
741017.29999924,3740612.68237305,261.69619751,-0.77667,9.23,0.204,56018.730469
741017.26819992,3740612.55761719,261.69448853,-0.7854,9.33,0.204,56018.730469
741017.45809937,3740613.5111084,261.71929932,-0.71558,8.56,0.199,56018.746094
741017.42440033,3740613.39868164,261.71551514,-0.72431,8.65,0.204,56018.746094
741017.39189911,3740613.28552246,261.71231079,-0.73304,8.74,0.204,56018.746094
741017.35300064,3740613.16558838,261.70700073,-0.74176,8.84,0.204,56018.746094
741017.32320023,3740613.05047607,261.7052002,-0.75049,8.93,0.204,56018.746094
741017.28709984,3740612.92858887,261.70129395,-0.75922,9.03,0.204,56018.746094
741017.25989914,3740612.81170654,261.70089722,-0.76794,9.12,0.199,56018.746094
741017.22660065,3740612.68798828,261.69839478,-0.77667,9.22,0.199,56018.746094
741017.18740082,3740612.55712891,261.69400024,-0.7854,9.33,0.199,56018.746094
741017.4409008,3740613.72668457,261.72558594,-0.69813,8.39,0.204,56018.757813
741017.40469933,3740613.61621094,261.7204895,-0.70686,8.48,0.199,56018.757813
741017.37750053,3740613.51031494,261.71899414,-0.71558,8.56,0.199,56018.757813
741017.34370041,3740613.39801025,261.71520996,-0.72431,8.65,0.204,56018.757813
741017.31119919,3740613.28479004,261.71200562,-0.73304,8.74,0.204,56018.757813
741017.28000069,3740613.17059326,261.70950317,-0.74176,8.83,0.21,56018.757813
741017.25769997,3740613.06152344,261.71051025,-0.75049,8.91,0.204,56018.757813
741017.2140007,3740612.93377686,261.70370483,-0.75922,9.02,0.204,56018.757813
741017.17930031,3740612.81097412,261.70050049,-0.76794,9.12,0.204,56018.757813
741017.14599991,3740612.68719482,261.69799805,-0.77667,9.22,0.204,56018.757813
741017.1067009,3740612.55639648,261.69360352,-0.7854,9.33,0.199,56018.757813
741017.45249939,3740614.11737061,261.72769165,-0.66323,8.11,0.21,56018.769531
741017.43560028,3740614.02587891,261.72930908,-0.67195,8.17,0.204,56018.769531
741017.40390015,3740613.92321777,261.72540283,-0.68068,8.25,0.204,56018.769531
741017.38899994,3740613.8303833,261.72808838,-0.68941,8.31,0.204,56018.769531
741017.36730003,3740613.73168945,261.728302,-0.69813,8.38,0.204,56018.769531
741017.32320023,3740613.61578369,261.72021484,-0.70686,8.48,0.199,56018.769531
741017.29599953,3740613.5098877,261.71868896,-0.71558,8.56,0.204,56018.769531
741017.26989937,3740613.40319824,261.7177124,-0.72431,8.64,0.204,56018.769531
741017.23740005,3740613.2901001,261.71459961,-0.73304,8.73,0.21,56018.769531
741017.19849968,3740613.17022705,261.709198,-0.74176,8.83,0.204,56018.769531
741017.16860008,3740613.05517578,261.70730591,-0.75049,8.92,0.204,56018.773438
741017.13249969,3740612.93341064,261.70339966,-0.75922,9.02,0.204,56018.773438
741017.09770012,3740612.81060791,261.70019531,-0.76794,9.12,0.204,56018.773438
741017.06439972,3740612.68682861,261.69769287,-0.77667,9.22,0.204,56018.773438
741017.0326004,3740612.56207275,261.69589233,-0.7854,9.32,0.199,56018.773438
741017.45249939,3740614.40228271,261.73471069,-0.63705,7.9,0.21,56018.785156
741017.4246006,3740614.30780029,261.73181152,-0.64577,7.97,0.204,56018.785156
741017.38969994,3740614.20739746,261.72619629,-0.6545,8.05,0.204,56018.785156
741017.37179947,3740614.11651611,261.72738647,-0.66323,8.11,0.204,56018.785156
741017.35499954,3740614.02502441,261.72900391,-0.67195,8.17,0.204,56018.785156
741017.33110046,3740613.9276123,261.72821045,-0.68068,8.24,0.204,56018.785156
741017.30039978,3740613.82421875,261.72479248,-0.68941,8.32,0.204,56018.785156
741017.27879906,3740613.72540283,261.7250061,-0.69813,8.39,0.204,56018.785156
741017.24250031,3740613.6149292,261.71990967,-0.70686,8.48,0.204,56018.785156
741017.21529961,3740613.50897217,261.71841431,-0.71558,8.56,0.204,56018.785156
741017.17379951,3740613.39099121,261.71170044,-0.72431,8.66,0.204,56018.785156
741017.14900017,3740613.2835083,261.71139526,-0.73304,8.74,0.21,56018.785156
741017.11779976,3740613.16931152,261.70889282,-0.74176,8.83,0.204,56018.785156
741017.09550095,3740613.06018066,261.70980835,-0.75049,8.91,0.21,56018.785156
741017.05179977,3740612.93249512,261.70309448,-0.75922,9.02,0.204,56018.785156
741017.03210068,3740612.82171631,261.70529175,-0.76794,9.1,0.199,56018.785156
741016.98380089,3740612.68591309,261.69729614,-0.77667,9.22,0.199,56018.785156
741016.95199966,3740612.56121826,261.69558716,-0.7854,9.32,0.204,56018.785156
741017.44490051,3740614.67132568,261.7401123,-0.61087,7.71,0.215,56018.796875
741017.42230034,3740614.5836792,261.73880005,-0.61959,7.77,0.21,56018.796875
741017.39240074,3740614.49060059,261.73480225,-0.62832,7.84,0.21,56018.796875
741017.3715992,3740614.40167236,261.73440552,-0.63705,7.9,0.21,56018.796875
741017.34370041,3740614.30718994,261.73141479,-0.64577,7.97,0.204,56018.796875
741017.31679916,3740614.2119751,261.72900391,-0.6545,8.04,0.204,56018.796875
741017.29089928,3740614.11602783,261.72698975,-0.66323,8.11,0.21,56018.796875
741017.27400017,3740614.0244751,261.72869873,-0.67195,8.17,0.21,56018.796875
741017.25020027,3740613.92712402,261.72781372,-0.68068,8.24,0.204,56018.796875
741017.21949959,3740613.82373047,261.72439575,-0.68941,8.32,0.199,56018.796875
741017.19779968,3740613.72491455,261.72460938,-0.69813,8.39,0.204,56018.796875
741017.15379906,3740613.60882568,261.71661377,-0.70686,8.49,0.204,56018.796875
741017.13439941,3740613.50848389,261.71798706,-0.71558,8.56,0.204,56018.796875
741017.10059929,3740613.3961792,261.71411133,-0.72431,8.65,0.204,56018.796875
741017.07579994,3740613.28869629,261.71380615,-0.73304,8.73,0.21,56018.796875
