X,Y,Z,Angle,Distance,Retro,UTC
741022.46030045,3740612.73498535,261.70529175,-0.77667,9.22,0.204,56017.878906
741022.42079926,3740612.60418701,261.7019043,-0.7854,9.33,0.204,56017.878906
741022.45630074,3740612.98681641,261.71231079,-0.75922,9.01,0.199,56017.890625
741022.42130089,3740612.86407471,261.70999146,-0.76794,9.11,0.199,56017.890625
741022.38780022,3740612.74047852,261.70840454,-0.77667,9.21,0.204,56017.890625
741022.34079933,3740612.60351563,261.70230103,-0.7854,9.33,0.204,56017.890625
741022.45809937,3740613.234375,261.72229004,-0.74176,8.8,0.204,56017.90625
741022.41270065,3740613.10791016,261.71578979,-0.75049,8.91,0.21,56017.90625
741022.37630081,3740612.98620605,261.71279907,-0.75922,9.01,0.21,56017.90625
741022.34889984,3740612.86950684,261.7131958,-0.76794,9.1,0.204,56017.90625
741022.30780029,3740612.73980713,261.70889282,-0.77667,9.21,0.204,56017.90625
741022.26079941,3740612.60290527,261.70291138,-0.7854,9.33,0.204,56017.90625
741022.45739937,3740613.47180176,261.73278809,-0.72431,8.6,0.204,56017.917969
741022.40909958,3740613.34747314,261.72479248,-0.73304,8.71,0.21,56017.917969
741022.37759972,3740613.23358154,261.72311401,-0.74176,8.8,0.21,56017.917969
741022.33979988,3740613.11297607,261.71929932,-0.75049,8.9,0.204,56017.917969
741022.31089973,3740612.99719238,261.71899414,-0.75922,8.99,0.204,56017.917969
741022.25329971,3740612.85668945,261.70858765,-0.76794,9.12,0.204,56017.917969
741022.22730064,3740612.73901367,261.70968628,-0.77667,9.21,0.199,56017.917969
741022.18029976,3740612.60211182,261.70361328,-0.7854,9.33,0.204,56017.917969
741022.4470005,3740613.69390869,261.74090576,-0.70686,8.42,0.199,56017.929688
741022.41150093,3740613.58288574,261.73709106,-0.71558,8.51,0.199,56017.929688
741022.3696003,3740613.465271,261.73129272,-0.72431,8.61,0.204,56017.929688
741022.32909966,3740613.34667969,261.72610474,-0.73304,8.71,0.21,56017.929688
741022.29759979,3740613.23278809,261.72439575,-0.74176,8.8,0.204,56017.929688
741022.26740074,3740613.11798096,261.72338867,-0.75049,8.89,0.21,56017.929688
741022.22340012,3740612.99047852,261.71759033,-0.75922,9.0,0.204,56017.929688
741022.18840027,3740612.86791992,261.71530151,-0.76794,9.1,0.204,56017.929688
741022.13979912,3740612.7321167,261.70840454,-0.77667,9.22,0.204,56017.929688
741022.10779953,3740612.60742188,261.70761108,-0.7854,9.32,0.204,56017.929688
741022.44079971,3740613.99407959,261.74169922,-0.68068,8.2,0.199,56017.945313
741022.42560005,3740613.90167236,261.74490356,-0.68941,8.26,0.21,56017.945313
741022.41139984,3740613.80877686,261.74859619,-0.69813,8.32,0.204,56017.945313
741022.37470055,3740613.6987915,261.74420166,-0.70686,8.41,0.204,56017.945313
741022.33930016,3740613.58789063,261.74050903,-0.71558,8.5,0.204,56017.945313
741022.30509949,3740613.47601318,261.73739624,-0.72431,8.59,0.204,56017.945313
741022.25670052,3740613.35180664,261.72940063,-0.73304,8.7,0.204,56017.945313
741022.23279953,3740613.24377441,261.73040771,-0.74176,8.78,0.21,56017.945313
741022.19490051,3740613.12329102,261.72650146,-0.75049,8.88,0.204,56017.945313
741022.15089989,3740612.99578857,261.72070313,-0.75922,8.99,0.204,56017.945313
741022.11580086,3740612.87329102,261.71841431,-0.76794,9.09,0.199,56017.945313
741022.0746994,3740612.74371338,261.71411133,-0.77667,9.2,0.199,56017.945313
741022.02770042,3740612.60681152,261.70800781,-0.7854,9.32,0.204,56017.945313
741022.45969963,3740614.29779053,261.75360107,-0.6545,7.96,0.21,56017.957031
