X,Y,Z,Angle,Distance,Retro,UTC
741023.46019936,3740612.70330811,261.68130493,-0.77667,9.28,0.204,56017.703125
741023.42849922,3740612.57818604,261.68078613,-0.7854,9.38,0.21,56017.703125
741023.46279907,3740612.96252441,261.6913147,-0.75922,9.06,0.21,56017.71875
741023.43560028,3740612.84552002,261.69189453,-0.76794,9.15,0.199,56017.71875
741023.38730049,3740612.70941162,261.68521118,-0.77667,9.27,0.204,56017.71875
741023.34810066,3740612.57818604,261.68200684,-0.7854,9.38,0.21,56017.71875
741023.46419907,3740613.21099854,261.70120239,-0.74176,8.85,0.204,56017.730469
741023.4265995,3740613.09008789,261.69760132,-0.75049,8.95,0.204,56017.730469
741023.38279915,3740612.96209717,261.69198608,-0.75922,9.06,0.204,56017.730469
741023.34810066,3740612.83911133,261.68991089,-0.76794,9.16,0.204,56017.730469
741023.29980087,3740612.70288086,261.68319702,-0.77667,9.28,0.204,56017.730469
741023.26059914,3740612.57171631,261.67999268,-0.7854,9.39,0.204,56017.730469
741023.45509911,3740613.44396973,261.70819092,-0.72431,8.66,0.204,56017.746094
741023.41480064,3740613.32501221,261.70318604,-0.73304,8.76,0.21,56017.746094
741023.37579918,3740613.20501709,261.69891357,-0.74176,8.86,0.204,56017.746094
741023.3383007,3740613.08392334,261.6953125,-0.75049,8.96,0.204,56017.746094
741023.29450035,3740612.95587158,261.68978882,-0.75922,9.07,0.204,56017.746094
741023.26740074,3740612.83880615,261.69030762,-0.76794,9.16,0.199,56017.746094
741023.21910095,3740612.70269775,261.68359375,-0.77667,9.28,0.204,56017.746094
741023.17989922,3740612.57141113,261.6803894,-0.7854,9.39,0.21,56017.746094
741023.44389915,3740613.66772461,261.71530151,-0.70686,8.48,0.204,56017.757813
741023.40870094,3740613.55627441,261.71179199,-0.71558,8.57,0.199,56017.757813
741023.38260078,3740613.44958496,261.71170044,-0.72431,8.65,0.204,56017.757813
741023.33449936,3740613.32501221,261.70388794,-0.73304,8.76,0.204,56017.757813
741023.30319977,3740613.21069336,261.70230103,-0.74176,8.85,0.204,56017.757813
741023.25029945,3740613.07800293,261.69329834,-0.75049,8.97,0.204,56017.757813
741023.21419907,3740612.95587158,261.69039917,-0.75922,9.07,0.204,56017.757813
741023.17950058,3740612.83282471,261.68829346,-0.76794,9.17,0.204,56017.757813
741023.13879967,3740612.70257568,261.68429565,-0.77667,9.28,0.204,56017.757813
741023.09959984,3740612.57141113,261.68109131,-0.7854,9.39,0.21,56017.757813
741023.45240021,3740613.97979736,261.72219849,-0.68068,8.24,0.204,56017.769531
741023.42950058,3740613.88171387,261.72259521,-0.68941,8.31,0.204,56017.769531
741023.39970016,3740613.77758789,261.72061157,-0.69813,8.39,0.204,56017.769531
741023.37120056,3740613.67260742,261.71929932,-0.70686,8.47,0.204,56017.769531
741023.34370041,3740613.56689453,261.71859741,-0.71558,8.55,0.199,56017.769531
741023.30200005,3740613.44897461,261.71279907,-0.72431,8.65,0.204,56017.769531
741023.25390053,3740613.32427979,261.70498657,-0.73304,8.76,0.21,56017.769531
741023.2303009,3740613.21588135,261.70620728,-0.74176,8.84,0.204,56017.769531
741023.17740059,3740613.08319092,261.69711304,-0.75049,8.96,0.204,56017.769531
741023.14119911,3740612.96118164,261.69430542,-0.75922,9.06,0.204,56017.769531
741023.11400032,3740612.84411621,261.6947937,-0.76794,9.15,0.204,56017.769531
741023.06570053,3740612.70800781,261.68811035,-0.77667,9.27,0.204,56017.769531
741023.0265007,3740612.57678223,261.68481445,-0.7854,9.38,0.21,56017.773438
741023.43759918,3740614.18341064,261.72961426,-0.66323,8.08,0.21,56017.785156
741023.41239929,3740614.0869751,261.72891235,-0.67195,8.15,0.21,56017.785156
741023.3803997,3740613.98449707,261.72579956,-0.68068,8.23,0.204,56017.785156
741023.36540031,3740613.89190674,261.72909546,-0.68941,8.29,0.199,56017.785156
741023.32769966,3740613.78240967,261.72421265,-0.69813,8.38,0.204,56017.785156
741023.29899979,3740613.6776123,261.72280884,-0.70686,8.46,0.204,56017.785156
741023.26379967,3740613.56628418,261.71920776,-0.71558,8.55,0.199,56017.785156
741023.22200012,3740613.44842529,261.71350098,-0.72431,8.65,0.204,56017.785156
741023.1739006,3740613.32373047,261.70568848,-0.73304,8.76,0.204,56017.785156
741023.15029907,3740613.215271,261.70690918,-0.74176,8.84,0.21,56017.785156
741023.12030029,3740613.10028076,261.7059021,-0.75049,8.93,0.204,56017.785156
741023.06879997,3740612.9664917,261.69760132,-0.75922,9.05,0.204,56017.785156
741023.03409958,3740612.84350586,261.69540405,-0.76794,9.15,0.204,56017.785156
741022.9932003,3740612.71350098,261.69140625,-0.77667,9.26,0.204,56017.785156
741022.94650078,3740612.57629395,261.68548584,-0.7854,9.38,0.21,56017.785156
741023.44680023,3740614.47332764,261.73858643,-0.63705,7.86,0.21,56017.796875
741023.41049957,3740614.37420654,261.73318481,-0.64577,7.94,0.204,56017.796875
741023.39139938,3740614.28417969,261.73449707,-0.6545,8.0,0.21,56017.796875
741023.36520004,3740614.18859863,261.73318481,-0.66323,8.07,0.204,56017.796875
741023.34009933,3740614.09222412,261.73251343,-0.67195,8.14,0.21,56017.796875
741023.30800056,3740613.98980713,261.72930908,-0.68068,8.22,0.21,56017.796875
741023.27709961,3740613.88647461,261.72680664,-0.68941,8.3,0.21,56017.796875
741023.25510025,3740613.78790283,261.72769165,-0.69813,8.37,0.204,56017.796875
741023.22649956,3740613.68310547,261.72628784,-0.70686,8.45,0.204,56017.796875
741023.1833992,3740613.56628418,261.7197876,-0.71558,8.55,0.199,56017.796875
741023.14159966,3740613.44842529,261.71411133,-0.72431,8.65,0.21,56017.796875
741023.10890007,3740613.33520508,261.71179199,-0.73304,8.74,0.204,56017.796875
741023.06990051,3740613.215271,261.70739746,-0.74176,8.84,0.204,56017.796875
741023.03980064,3740613.10028076,261.70651245,-0.75049,8.93,0.204,56017.796875
741022.9958992,3740612.97247314,261.70089722,-0.75922,9.04,0.204,56017.796875
741022.96109962,3740612.84960938,261.6986084,-0.76794,9.14,0.204,56017.796875
741022.92020035,3740612.71972656,261.69448853,-0.77667,9.25,0.204,56017.796875
741022.88089943,3740612.58862305,261.69119263,-0.7854,9.36,0.21,56017.796875
741023.44039917,3740614.74139404,261.74279785,-0.61087,7.67,0.21,56017.808594
741023.41749954,3740614.65411377,261.74209595,-0.61959,7.73,0.21,56017.808594
741023.38730049,3740614.56140137,261.73880005,-0.62832,7.8,0.21,56017.808594
741023.37439919,3740614.47772217,261.74209595,-0.63705,7.85,0.204,56017.808594
