X,Y,Z,Angle,Distance,Retro,UTC
741012.4368,3740612.92901611,261.77780151,-0.76794,8.87,0.204,56019.558594
741012.41720009,3740612.8190918,261.7795105,-0.77667,8.95,0.204,56019.558594
741012.38399982,3740612.69628906,261.77630615,-0.7854,9.05,0.204,56019.558594
741012.46619987,3740613.37817383,261.78741455,-0.73304,8.52,0.204,56019.570313
741012.43389988,3740613.26568604,261.78369141,-0.74176,8.61,0.204,56019.570313
741012.42580032,3740613.1697998,261.78909302,-0.75049,8.67,0.204,56019.570313
741012.38840008,3740613.04968262,261.78381348,-0.75922,8.77,0.204,56019.570313
741012.35999966,3740612.93469238,261.78201294,-0.76794,8.86,0.204,56019.570313
741012.33290005,3740612.81878662,261.78091431,-0.77667,8.95,0.204,56019.570313
741012.29969978,3740612.69598389,261.77770996,-0.7854,9.05,0.204,56019.570313
741012.44340038,3740613.59417725,261.79541016,-0.71558,8.35,0.204,56019.585938
741012.42409992,3740613.49468994,261.79620361,-0.72431,8.42,0.204,56019.585938
741012.3906002,3740613.38317871,261.79180908,-0.73304,8.51,0.204,56019.585938
741012.36590004,3740613.27648926,261.79089355,-0.74176,8.59,0.21,56019.585938
741012.34249973,3740613.16900635,261.79071045,-0.75049,8.67,0.204,56019.585938
741012.32019997,3740613.06091309,261.79098511,-0.75922,8.75,0.204,56019.585938
741012.28419971,3740612.94000244,261.78640747,-0.76794,8.85,0.204,56019.585938
741012.24960041,3740612.81811523,261.78250122,-0.77667,8.95,0.199,56019.585938
741012.22379971,3740612.70141602,261.78201294,-0.7854,9.04,0.204,56019.585938
741012.46360016,3740613.99560547,261.80459595,-0.68068,8.05,0.199,56019.597656
741012.43999958,3740613.89898682,261.80319214,-0.68941,8.12,0.204,56019.597656
741012.41740036,3740613.80157471,261.80239868,-0.69813,8.19,0.204,56019.597656
741012.39589977,3740613.70361328,261.80209351,-0.70686,8.26,0.204,56019.597656
741012.37539959,3740613.60491943,261.80239868,-0.71558,8.33,0.204,56019.597656
741012.34060001,3740613.49432373,261.79730225,-0.72431,8.42,0.204,56019.597656
741012.31470013,3740613.38848877,261.79580688,-0.73304,8.5,0.204,56019.597656
741012.29769993,3740613.28759766,261.79779053,-0.74176,8.57,0.204,56019.597656
741012.2741003,3740613.18029785,261.79748535,-0.75049,8.65,0.204,56019.597656
741012.24419975,3740613.06640625,261.79489136,-0.75922,8.74,0.204,56019.597656
741012.21570015,3740612.95147705,261.79309082,-0.76794,8.83,0.199,56019.597656
741012.18099976,3740612.82977295,261.78909302,-0.77667,8.93,0.199,56019.597656
741012.15509987,3740612.71331787,261.78860474,-0.7854,9.02,0.204,56019.597656
741012.45969963,3740614.35992432,261.80679321,-0.64577,7.8,0.21,56019.609375
741012.4321003,3740614.26599121,261.80349731,-0.6545,7.87,0.21,56019.609375
741012.42150021,3740614.18151855,261.80679321,-0.66323,7.92,0.204,56019.609375
741012.41180038,3740614.09661865,261.81048584,-0.67195,7.97,0.204,56019.609375
741012.38710022,3740614.00079346,261.80859375,-0.68068,8.04,0.204,56019.609375
741012.37129974,3740613.90948486,261.81021118,-0.68941,8.1,0.199,56019.609375
741012.34080029,3740613.80688477,261.80639648,-0.69813,8.18,0.204,56019.609375
741012.3270998,3740613.71447754,261.80899048,-0.70686,8.24,0.199,56019.613281
741012.30650043,3740613.61590576,261.8092041,-0.71558,8.31,0.204,56019.613281
741012.28709984,3740613.51672363,261.80999756,-0.72431,8.38,0.204,56019.613281
741012.25329971,3740613.40539551,261.80551147,-0.73304,8.47,0.21,56019.613281
741012.22850037,3740613.29901123,261.80450439,-0.74176,8.55,0.204,56019.613281
741012.19729996,3740613.18597412,261.80130005,-0.75049,8.64,0.204,56019.613281
741012.16730022,3740613.07208252,261.79870605,-0.75922,8.73,0.204,56019.613281
741012.13869953,3740612.95739746,261.79681396,-0.76794,8.82,0.204,56019.613281
741012.1189003,3740612.84777832,261.79830933,-0.77667,8.9,0.204,56019.613281
741012.08549976,3740612.72540283,261.79501343,-0.7854,9.0,0.199,56019.613281
741012.46370029,3740614.7086792,261.81350708,-0.61087,7.56,0.215,56019.625
741012.44859982,3740614.62701416,261.81460571,-0.61959,7.61,0.215,56019.625
741012.41810036,3740614.53527832,261.80969238,-0.62832,7.68,0.215,56019.625
741012.39669991,3740614.4475708,261.8085022,-0.63705,7.74,0.21,56019.625
741012.38430023,3740614.36419678,261.81091309,-0.64577,7.79,0.21,56019.625
741012.36470032,3740614.27539063,261.81060791,-0.6545,7.85,0.204,56019.625
741012.34599972,3740614.18597412,261.81079102,-0.66323,7.91,0.204,56019.625
741012.32830048,3740614.0960083,261.81149292,-0.67195,7.97,0.199,56019.625
741012.30360031,3740614.00012207,261.80950928,-0.68068,8.04,0.204,56019.625
741012.28779984,3740613.90887451,261.81118774,-0.68941,8.1,0.199,56019.625
741012.27299976,3740613.81707764,261.81329346,-0.69813,8.16,0.204,56019.625
741012.24359989,3740613.71380615,261.80999756,-0.70686,8.24,0.204,56019.625
741012.23079967,3740613.62078857,261.81311035,-0.71558,8.3,0.204,56019.625
741012.20359993,3740613.51599121,261.81091309,-0.72431,8.38,0.204,56019.625
741012.1697998,3740613.40478516,261.80639648,-0.73304,8.47,0.204,56019.625
741012.15270042,3740613.30419922,261.80828857,-0.74176,8.54,0.21,56019.625
741012.12139988,3740613.19122314,261.80499268,-0.75049,8.63,0.204,56019.625
