X,Y,Z,Angle,Distance,Retro,UTC
741029.44129944,3740612.52441406,261.57400513,-0.7854,9.52,0.21,56016.679688
741029.42690086,3740612.77508545,261.57409668,-0.76794,9.32,0.204,56016.691406
741029.38689995,3740612.6439209,261.5710144,-0.77667,9.43,0.204,56016.691406
741029.34840012,3740612.51159668,261.56860352,-0.7854,9.54,0.204,56016.691406
741029.44120026,3740613.03948975,261.58578491,-0.75049,9.09,0.21,56016.703125
741029.3980999,3740612.9105835,261.58099365,-0.75922,9.2,0.204,56016.703125
741029.34900093,3740612.7744751,261.57440186,-0.76794,9.32,0.204,56016.703125
741029.30890083,3740612.64331055,261.57119751,-0.77667,9.43,0.204,56016.703125
741029.27050018,3740612.51098633,261.56878662,-0.7854,9.54,0.204,56016.703125
741029.44549942,3740613.2880249,261.5953064,-0.73304,8.88,0.204,56016.71875
741029.39170074,3740613.15539551,261.58621216,-0.74176,9.0,0.204,56016.71875
741029.36240005,3740613.03930664,261.58609009,-0.75049,9.09,0.204,56016.71875
741029.3192997,3740612.91027832,261.58129883,-0.75922,9.2,0.204,56016.71875
741029.27770042,3740612.78027344,261.57730103,-0.76794,9.31,0.21,56016.71875
741029.23019981,3740612.64312744,261.57141113,-0.77667,9.43,0.21,56016.71875
741029.19910049,3740612.51690674,261.57168579,-0.7854,9.53,0.204,56016.71875
741029.44869995,3740613.52581787,261.60488892,-0.71558,8.68,0.204,56016.730469
741029.41530037,3740613.41259766,261.60269165,-0.72431,8.77,0.204,56016.730469
741029.37549973,3740613.29278564,261.59829712,-0.73304,8.87,0.204,56016.730469
741029.32939911,3740613.16607666,261.59188843,-0.74176,8.98,0.204,56016.730469
741029.27709961,3740613.03240967,261.58358765,-0.75049,9.1,0.204,56016.730469
741029.24169922,3740612.90942383,261.581604,-0.75922,9.2,0.21,56016.730469
741029.20009995,3740612.77929688,261.5776062,-0.76794,9.31,0.204,56016.730469
741029.15999985,3740612.64819336,261.5743103,-0.77667,9.42,0.21,56016.730469
741029.12150002,3740612.51599121,261.57189941,-0.7854,9.53,0.21,56016.730469
741029.44059944,3740613.7487793,261.61178589,-0.69813,8.5,0.204,56016.742188
741029.41250038,3740613.64300537,261.6111145,-0.70686,8.58,0.199,56016.742188
741029.37779999,3740613.53088379,261.60818481,-0.71558,8.67,0.204,56016.742188
741029.33659935,3740613.41210938,261.60308838,-0.72431,8.77,0.204,56016.742188
741029.28910065,3740613.28662109,261.5960083,-0.73304,8.88,0.204,56016.742188
741029.2507,3740613.16558838,261.59240723,-0.74176,8.98,0.21,56016.742188
741029.21369934,3740613.04370117,261.58950806,-0.75049,9.08,0.204,56016.746094
741029.1704998,3740612.91491699,261.58468628,-0.75922,9.19,0.204,56016.746094
741029.12890053,3740612.78491211,261.58068848,-0.76794,9.3,0.204,56016.746094
741029.08130074,3740612.64770508,261.57479858,-0.77667,9.42,0.204,56016.746094
741029.03540039,3740612.50927734,261.5697937,-0.7854,9.54,0.204,56016.746094
741029.43779945,3740613.96838379,261.62130737,-0.68068,8.32,0.199,56016.757813
741029.40730095,3740613.86437988,261.61938477,-0.68941,8.4,0.199,56016.757813
741029.37000084,3740613.75408936,261.61520386,-0.69813,8.49,0.204,56016.757813
741029.33410072,3740613.6428833,261.61160278,-0.70686,8.58,0.193,56016.757813
741029.29929924,3740613.53070068,261.60870361,-0.71558,8.67,0.204,56016.757813
741029.25040054,3740613.40631104,261.60079956,-0.72431,8.78,0.21,56016.757813
741029.20289993,3740613.28070068,261.59368896,-0.73304,8.89,0.204,56016.757813
741029.17219925,3740613.16552734,261.59289551,-0.74176,8.98,0.204,56016.757813
741029.1352005,3740613.0435791,261.58999634,-0.75049,9.08,0.21,56016.757813
741029.09199905,3740612.91467285,261.58520508,-0.75922,9.19,0.204,56016.757813
741029.04290009,3740612.77868652,261.57849121,-0.76794,9.31,0.204,56016.757813
741029.00279999,3740612.64758301,261.57528687,-0.77667,9.42,0.204,56016.757813
741028.96430016,3740612.51538086,261.57290649,-0.7854,9.53,0.21,56016.757813
741029.43359947,3740614.25958252,261.62219238,-0.6545,8.11,0.204,56016.769531
741029.4239006,3740614.17352295,261.62750244,-0.66323,8.16,0.204,56016.769531
741029.39119911,3740614.07122803,261.62438965,-0.67195,8.24,0.204,56016.769531
741029.35160065,3740613.96270752,261.61889648,-0.68068,8.33,0.204,56016.769531
741029.32900047,3740613.86401367,261.61990356,-0.68941,8.4,0.204,56016.769531
741029.29179955,3740613.75372314,261.61569214,-0.69813,8.49,0.204,56016.769531
741029.25580025,3740613.64251709,261.61209106,-0.70686,8.58,0.193,56016.769531
741029.2133007,3740613.52471924,261.60641479,-0.71558,8.68,0.204,56016.769531
