X,Y,Z,Angle,Distance,Retro,UTC
741035.4314003,3740612.65319824,261.51199341,-0.7854,9.5,0.204,56015.625
741035.45510101,3740612.92492676,261.52490234,-0.76794,9.26,0.204,56015.636719
741035.41329956,3740612.7946167,261.52191162,-0.77667,9.37,0.204,56015.636719
741035.3655014,3740612.65710449,261.51708984,-0.7854,9.49,0.204,56015.636719
741035.43230057,3740613.05822754,261.53359985,-0.75922,9.14,0.204,56015.652344
741035.40420151,3740612.94091797,261.53509521,-0.76794,9.23,0.204,56015.652344
741035.3470993,3740612.79882813,261.52679443,-0.77667,9.36,0.204,56015.652344
741035.30680084,3740612.66741943,261.52459717,-0.7854,9.47,0.204,56015.652344
741035.45729828,3740613.31652832,261.54830933,-0.74176,8.91,0.21,56015.664063
741035.41090012,3740613.18969727,261.54290771,-0.75049,9.02,0.21,56015.664063
741035.37369919,3740613.06762695,261.54098511,-0.75922,9.12,0.204,56015.664063
741035.3227005,3740612.93261719,261.53448486,-0.76794,9.24,0.204,56015.664063
741035.28839874,3740612.80841064,261.53408813,-0.77667,9.34,0.204,56015.664063
741035.24060059,3740612.67108154,261.52920532,-0.7854,9.46,0.204,56015.664063
741035.42359924,3740613.43457031,261.55349731,-0.73304,8.81,0.204,56015.675781
741035.38359833,3740613.3145752,261.55010986,-0.74176,8.91,0.21,56015.675781
741035.34489822,3740613.19348145,261.5473938,-0.75049,9.01,0.21,56015.675781
741035.30009842,3740613.06561279,261.54269409,-0.75922,9.12,0.204,56015.675781
741035.24909973,3740612.93060303,261.5362854,-0.76794,9.24,0.204,56015.675781
741035.21490097,3740612.80639648,261.53588867,-0.77667,9.34,0.204,56015.675781
741035.167099,3740612.66912842,261.53109741,-0.7854,9.46,0.204,56015.675781
741035.41830063,3740613.65820313,261.55899048,-0.71558,8.63,0.204,56015.691406
741035.3913002,3740613.55126953,261.55969238,-0.72431,8.71,0.21,56015.691406
741035.34999847,3740613.43237305,261.55560303,-0.73304,8.81,0.204,56015.691406
741035.29449844,3740613.30090332,261.54681396,-0.74176,8.93,0.204,56015.691406
741035.26369858,3740613.18548584,261.54690552,-0.75049,9.02,0.21,56015.691406
741035.21889877,3740613.05749512,261.54229736,-0.75922,9.13,0.204,56015.691406
741035.16799927,3740612.92242432,261.53588867,-0.76794,9.25,0.204,56015.691406
741035.14139938,3740612.80407715,261.53808594,-0.77667,9.34,0.204,56015.691406
741035.08620071,3740612.66070557,261.53079224,-0.7854,9.47,0.204,56015.691406
741035.45589828,3740613.9876709,261.5710144,-0.68941,8.36,0.21,56015.703125
741035.4253006,3740613.88348389,261.56988525,-0.69813,8.44,0.204,56015.703125
741035.38800049,3740613.77301025,261.56658936,-0.70686,8.53,0.199,56015.703125
741035.34410095,3740613.65600586,261.56109619,-0.71558,8.63,0.204,56015.703125
741035.30149841,3740613.53790283,261.55639648,-0.72431,8.73,0.21,56015.703125
741035.26029968,3740613.41882324,261.55230713,-0.73304,8.83,0.204,56015.703125
741035.22809982,3740613.30438232,261.55169678,-0.74176,8.92,0.21,56015.703125
741035.17430115,3740613.17156982,261.54370117,-0.75049,9.04,0.204,56015.703125
