X,Y,Z,Angle,Distance,Retro,UTC
741028.44459915,3740612.63909912,261.57879639,-0.77667,9.43,0.204,56016.851563
741028.39870071,3740612.50061035,261.5737915,-0.7854,9.55,0.21,56016.851563
741028.4552002,3740612.90588379,261.58920288,-0.75922,9.2,0.204,56016.863281
741028.39850044,3740612.76379395,261.57989502,-0.76794,9.33,0.204,56016.863281
741028.37350082,3740612.64471436,261.58209229,-0.77667,9.42,0.204,56016.863281
741028.32760048,3740612.50628662,261.5770874,-0.7854,9.54,0.204,56016.863281
741028.42700005,3740613.04077148,261.59780884,-0.75049,9.08,0.199,56016.878906
741028.37619972,3740612.90600586,261.59030151,-0.75922,9.2,0.204,56016.878906
741028.34210014,3740612.78192139,261.58898926,-0.76794,9.3,0.204,56016.878906
741028.29450035,3740612.64477539,261.58319092,-0.77667,9.42,0.204,56016.878906
741028.25600052,3740612.51257324,261.58081055,-0.7854,9.53,0.21,56016.878906
741028.43090057,3740613.28900146,261.60778809,-0.73304,8.87,0.204,56016.890625
741028.38479996,3740613.16229248,261.60150146,-0.74176,8.98,0.204,56016.890625
741028.35540009,3740613.04632568,261.60140991,-0.75049,9.07,0.204,56016.890625
741028.31220055,3740612.91748047,261.59658813,-0.75922,9.18,0.199,56016.890625
741028.27050018,3740612.78759766,261.59249878,-0.76794,9.29,0.204,56016.890625
741028.2154007,3740612.64440918,261.58410645,-0.77667,9.42,0.204,56016.890625
741028.18429947,3740612.51831055,261.58428955,-0.7854,9.52,0.21,56016.890625
741028.42550087,3740613.52160645,261.61529541,-0.71558,8.68,0.199,56016.902344
741028.39209938,3740613.40838623,261.61309814,-0.72431,8.77,0.204,56016.902344
741028.34449959,3740613.28289795,261.60598755,-0.73304,8.88,0.204,56016.902344
741028.30610085,3740613.1619873,261.60250854,-0.74176,8.98,0.204,56016.902344
741028.26910019,3740613.03997803,261.59970093,-0.75049,9.08,0.204,56016.902344
741028.22599983,3740612.91119385,261.59490967,-0.75922,9.19,0.199,56016.902344
741028.16930008,3740612.769104,261.58560181,-0.76794,9.32,0.204,56016.90625
741028.13669968,3740612.64398193,261.58511353,-0.77667,9.42,0.204,56016.90625
741028.09819984,3740612.51177979,261.58270264,-0.7854,9.53,0.204,56016.90625
741028.4538002,3740613.85552979,261.62680054,-0.68941,8.41,0.199,56016.917969
741028.42449951,3740613.75061035,261.62548828,-0.69813,8.49,0.204,56016.917969
741028.38850021,3740613.6394043,261.62200928,-0.70686,8.58,0.199,56016.917969
741028.35370064,3740613.52728271,261.61911011,-0.71558,8.67,0.204,56016.917969
741028.29700089,3740613.3972168,261.60848999,-0.72431,8.79,0.21,56016.917969
741028.25729942,3740613.27722168,261.60418701,-0.73304,8.89,0.204,56016.917969
741028.21890068,3740613.15631104,261.60070801,-0.74176,8.99,0.204,56016.917969
741028.18190002,3740613.03430176,261.59790039,-0.75049,9.09,0.204,56016.917969
741028.14629936,3740612.91131592,261.59588623,-0.75922,9.19,0.199,56016.917969
741028.08959961,3740612.76928711,261.58660889,-0.76794,9.32,0.204,56016.917969
741028.0496006,3740612.63812256,261.58340454,-0.77667,9.43,0.204,56016.917969
741028.01860046,3740612.51202393,261.58370972,-0.7854,9.53,0.204,56016.917969
741028.46179962,3740614.159729,261.63238525,-0.66323,8.18,0.204,56016.929688
741028.43709946,3740614.0625,261.6322937,-0.67195,8.25,0.204,56016.929688
741028.40550041,3740613.95928955,261.62979126,-0.68068,8.33,0.199,56016.929688
741028.375,3740613.85522461,261.62789917,-0.68941,8.41,0.204,56016.929688
741028.33779907,3740613.74487305,261.62380981,-0.69813,8.5,0.204,56016.929688
741028.29400063,3740613.62811279,261.61740112,-0.70686,8.6,0.199,56016.929688
741028.26720047,3740613.52142334,261.61740112,-0.71558,8.68,0.204,56016.929688
741028.22599983,3740613.40252686,261.61248779,-0.72431,8.78,0.199,56016.929688
741028.17849922,3740613.2769165,261.60540771,-0.73304,8.89,0.204,56016.929688
741028.13249969,3740613.15008545,261.59921265,-0.74176,9.0,0.204,56016.929688
741028.09550095,3740613.02807617,261.59640503,-0.75049,9.1,0.204,56016.929688
741028.05240059,3740612.89910889,261.59170532,-0.75922,9.21,0.204,56016.929688
741028.0034008,3740612.76287842,261.58511353,-0.76794,9.33,0.204,56016.929688
741027.96339989,3740612.6315918,261.58200073,-0.77667,9.44,0.204,56016.929688
741027.92490005,3740612.49932861,261.57971191,-0.7854,9.55,0.204,56016.929688
741028.43560028,3740614.35162354,261.63500977,-0.64577,8.04,0.21,56016.941406
741028.40889931,3740614.25592041,261.63391113,-0.6545,8.11,0.204,56016.945313
741028.39109993,3740614.16461182,261.63619995,-0.66323,8.17,0.204,56016.945313
741028.36639977,3740614.06738281,261.6361084,-0.67195,8.24,0.204,56016.945313
741028.32679939,3740613.95898438,261.63070679,-0.68068,8.33,0.204,56016.945313
741028.30419922,3740613.86029053,261.63171387,-0.68941,8.4,0.204,56016.945313
741028.25909996,3740613.74462891,261.62469482,-0.69813,8.5,0.199,56016.945313
741028.22310066,3740613.63330078,261.6211853,-0.70686,8.59,0.199,56016.945313
741028.18840027,3740613.52099609,261.6184082,-0.71558,8.68,0.204,56016.945313
741028.13949966,3740613.39648438,261.6105957,-0.72431,8.79,0.204,56016.945313
741028.10750008,3740613.2822876,261.60910034,-0.73304,8.88,0.204,56016.945313
741028.06900024,3740613.16137695,261.60559082,-0.74176,8.98,0.204,56016.945313
741028.01679993,3740613.02770996,261.59729004,-0.75049,9.1,0.204,56016.945313
741027.97369957,3740612.89868164,261.59259033,-0.75922,9.21,0.199,56016.945313
741027.9321003,3740612.76861572,261.5887146,-0.76794,9.32,0.204,56016.945313
741027.89959908,3740612.64349365,261.5881958,-0.77667,9.42,0.21,56016.945313
741027.85359955,3740612.50512695,261.58331299,-0.7854,9.54,0.204,56016.945313
741028.45079994,3740614.63909912,261.64559937,-0.61959,7.82,0.204,56016.957031
741028.42090034,3740614.54571533,261.64291382,-0.62832,7.89,0.204,56016.957031
741028.40019989,3740614.45648193,261.64370728,-0.63705,7.95,0.204,56016.957031
741028.36420059,3740614.35662842,261.6388855,-0.64577,8.03,0.204,56016.957031
741028.34550095,3740614.26599121,261.64080811,-0.6545,8.09,0.204,56016.957031
741028.31159973,3740614.16448975,261.63708496,-0.66323,8.17,0.204,56016.957031
741028.29490089,3740614.0725708,261.64001465,-0.67195,8.23,0.204,56016.957031
