X,Y,Z,Angle,Distance,Retro,UTC
741001.45659995,3740612.91278076,261.76449585,-0.76794,8.82,0.204,56021.277344
741001.43640006,3740612.80328369,261.76501465,-0.77667,8.9,0.199,56021.277344
741001.41750002,3740612.69311523,261.76611328,-0.7854,8.98,0.21,56021.277344
741001.45739996,3740613.42681885,261.7611084,-0.72431,8.46,0.21,56021.292969
741001.45449996,3740613.33782959,261.76760864,-0.73304,8.51,0.204,56021.292969
741001.42949998,3740613.23120117,261.76568604,-0.74176,8.59,0.204,56021.292969
741001.421,3740613.13537598,261.77020264,-0.75049,8.65,0.204,56021.292969
741001.39830005,3740613.02740479,261.76950073,-0.75922,8.73,0.21,56021.292969
741001.36189997,3740612.90679932,261.76361084,-0.76794,8.83,0.21,56021.292969
741001.35669994,3740612.80932617,261.76980591,-0.77667,8.89,0.204,56021.292969
741001.33780003,3740612.69909668,261.77081299,-0.7854,8.97,0.21,56021.292969
741001.46500003,3740614.07019043,261.74880981,-0.66323,8.05,0.21,56021.304688
741001.45550001,3740613.98431396,261.75210571,-0.67195,8.1,0.21,56021.304688
741001.44690001,3740613.89801025,261.75579834,-0.68068,8.15,0.215,56021.304688
741001.43130004,3740613.80603027,261.75680542,-0.68941,8.21,0.21,56021.304688
741001.41659999,3740613.71337891,261.75830078,-0.69813,8.27,0.21,56021.304688
741001.41079998,3740613.62579346,261.76339722,-0.70686,8.32,0.21,56021.304688
741001.39030004,3740613.52667236,261.76278687,-0.71558,8.39,0.204,56021.304688
741001.3786,3740613.43261719,261.76580811,-0.72431,8.45,0.204,56021.304688
741001.35249996,3740613.32659912,261.76339722,-0.73304,8.53,0.21,56021.304688
741001.34290004,3740613.23132324,261.76739502,-0.74176,8.59,0.21,56021.304688
741001.32679999,3740613.12969971,261.76901245,-0.75049,8.66,0.21,56021.304688
741001.30420005,3740613.02172852,261.76831055,-0.75922,8.74,0.204,56021.304688
741001.29030001,3740612.91882324,261.77099609,-0.76794,8.81,0.204,56021.304688
741001.2701,3740612.80938721,261.77151489,-0.77667,8.89,0.199,56021.304688
741001.25109994,3740612.69927979,261.77261353,-0.7854,8.97,0.204,56021.304688
741001.46159995,3740614.58050537,261.74319458,-0.61087,7.74,0.215,56021.316406
741001.44700003,3740614.49749756,261.74389648,-0.61959,7.79,0.215,56021.316406
741001.4332,3740614.41400146,261.74508667,-0.62832,7.84,0.21,56021.316406
741001.42019999,3740614.33007813,261.74661255,-0.63705,7.89,0.215,56021.316406
741001.40810001,3740614.24560547,261.74859619,-0.64577,7.94,0.215,56021.316406
741001.39680004,3740614.16070557,261.75100708,-0.6545,7.99,0.21,56021.316406
741001.37839997,3740614.0703125,261.75061035,-0.66323,8.05,0.21,56021.316406
741001.37689996,3740613.98950195,261.75698853,-0.67195,8.09,0.204,56021.316406
741001.35230005,3740613.8928833,261.75448608,-0.68068,8.16,0.21,56021.316406
741001.34459996,3740613.80609131,261.75860596,-0.68941,8.21,0.204,56021.320313
741001.33790004,3740613.71887207,261.76321411,-0.69813,8.26,0.21,56021.320313
741001.32410002,3740613.62591553,261.76519775,-0.70686,8.32,0.204,56021.320313
741001.30359995,3740613.52679443,261.76470947,-0.71558,8.39,0.204,56021.320313
741001.28419995,3740613.42712402,261.7645874,-0.72431,8.46,0.204,56021.320313
741001.27359998,3740613.33227539,261.76809692,-0.73304,8.52,0.204,56021.320313
741001.25629997,3740613.23138428,261.76919556,-0.74176,8.59,0.21,56021.320313
741001.23249996,3740613.12402344,261.76791382,-0.75049,8.67,0.21,56021.320313
741001.21000004,3740613.01593018,261.76721191,-0.75922,8.75,0.21,56021.320313
741001.20360005,3740612.91888428,261.77279663,-0.76794,8.81,0.204,56021.320313
741001.18340003,3740612.80950928,261.77328491,-0.77667,8.89,0.204,56021.320313
741001.15699995,3740612.69329834,261.77151489,-0.7854,8.98,0.204,56021.320313
741001.44930005,3740615.12249756,261.730896,-0.54978,7.45,0.387,56021.332031
741001.45439994,3740615.05517578,261.73910522,-0.55851,7.47,0.414,56021.332031
741001.43499994,3740614.97509766,261.73748779,-0.56723,7.52,0.227,56021.332031
741001.41639996,3740614.89440918,261.73620605,-0.57596,7.57,0.227,56021.332031
