X,Y,Z,Angle,Distance,Retro,UTC
741000.4598,3740612.94909668,261.8046875,-0.76794,8.76,0.21,56021.4375
741000.4393,3740612.84002686,261.80499268,-0.77667,8.84,0.199,56021.4375
741000.43489999,3740612.74237061,261.81161499,-0.7854,8.9,0.204,56021.4375
741000.4632,3740613.46081543,261.80178833,-0.72431,8.4,0.204,56021.453125
741000.45230001,3740613.36651611,261.80511475,-0.73304,8.46,0.199,56021.453125
741000.44229999,3740613.27172852,261.80899048,-0.74176,8.52,0.21,56021.453125
741000.41060001,3740613.15911865,261.80459595,-0.75049,8.61,0.21,56021.453125
741000.4104,3740613.06896973,261.81240845,-0.75922,8.66,0.204,56021.453125
741000.38859999,3740612.96081543,261.81201172,-0.76794,8.74,0.204,56021.453125
741000.368,3740612.85192871,261.81228638,-0.77667,8.82,0.204,56021.453125
741000.3486,3740612.7421875,261.8132019,-0.7854,8.9,0.204,56021.453125
741000.46309999,3740614.015625,261.79360962,-0.67195,8.04,0.204,56021.464844
741000.4542,3740613.9296875,261.79708862,-0.68068,8.09,0.204,56021.464844
741000.44620001,3740613.84338379,261.80108643,-0.68941,8.14,0.21,56021.464844
741000.4312,3740613.75140381,261.80239868,-0.69813,8.2,0.21,56021.464844
741000.4172,3740613.65881348,261.80429077,-0.70686,8.26,0.204,56021.464844
741000.412,3740613.57122803,261.80960083,-0.71558,8.31,0.204,56021.464844
741000.39219999,3740613.47210693,261.80938721,-0.72431,8.38,0.204,56021.464844
741000.3734,3740613.37231445,261.80969238,-0.73304,8.45,0.21,56021.464844
741000.3635,3740613.27758789,261.81350708,-0.74176,8.51,0.204,56021.464844
741000.34689999,3740613.17657471,261.81491089,-0.75049,8.58,0.21,56021.464844
741000.33140001,3740613.07501221,261.81680298,-0.75922,8.65,0.21,56021.464844
741000.3096,3740612.96679688,261.81640625,-0.76794,8.73,0.204,56021.464844
741000.29640001,3740612.86401367,261.81948853,-0.77667,8.8,0.204,56021.464844
741000.29179999,3740612.76660156,261.82589722,-0.7854,8.86,0.204,56021.464844
741000.46250001,3740614.6038208,261.78219604,-0.61087,7.69,0.221,56021.476563
741000.4558,3740614.52587891,261.78610229,-0.61959,7.73,0.215,56021.476563
741000.4499,3740614.4475708,261.79031372,-0.62832,7.77,0.215,56021.476563
741000.4285,3740614.35931396,261.78851318,-0.63705,7.83,0.215,56021.476563
741000.4161,3740614.27539063,261.79031372,-0.64577,7.88,0.215,56021.476563
741000.40459999,3740614.19091797,261.79251099,-0.6545,7.93,0.21,56021.476563
741000.38589999,3740614.10089111,261.79199219,-0.66323,7.99,0.21,56021.476563
741000.3761,3740614.01550293,261.79510498,-0.67195,8.04,0.21,56021.476563
741000.3752,3740613.93487549,261.80178833,-0.68068,8.08,0.21,56021.476563
741000.3592,3740613.84338379,261.8026123,-0.68941,8.14,0.21,56021.476563
741000.36000001,3740613.76208496,261.81008911,-0.69813,8.18,0.21,56021.480469
741000.3459,3740613.6696167,261.8117981,-0.70686,8.24,0.204,56021.480469
741000.34060001,3740613.58221436,261.81710815,-0.71558,8.29,0.204,56021.480469
741000.3206,3740613.48321533,261.81680298,-0.72431,8.36,0.199,56021.480469
741000.30180001,3740613.38348389,261.81710815,-0.73304,8.43,0.21,56021.480469
741000.2841,3740613.28320313,261.81790161,-0.74176,8.5,0.204,56021.480469
741000.26750001,3740613.18231201,261.81930542,-0.75049,8.57,0.21,56021.480469
741000.24439999,3740613.07489014,261.81829834,-0.75922,8.65,0.204,56021.480469
741000.2376,3740612.97857666,261.8236084,-0.76794,8.71,0.204,56021.480469
741000.2318,3740612.88189697,261.82949829,-0.77667,8.77,0.204,56021.480469
741000.20479999,3740612.76660156,261.82739258,-0.7854,8.86,0.204,56021.480469
741000.45629999,3740615.21398926,261.76599121,-0.54105,7.37,0.309,56021.492188
741000.44369999,3740615.13909912,261.76690674,-0.54978,7.41,0.354,56021.492188
741000.45719999,3740615.07617188,261.77850342,-0.55851,7.42,0.425,56021.492188
741000.44600001,3740615.00067139,261.78009033,-0.56723,7.46,0.232,56021.492188
741000.4104,3740614.91192627,261.77191162,-0.57596,7.53,0.227,56021.492188
741000.4174,3740614.84417725,261.78100586,-0.58469,7.55,0.221,56021.492188
741000.40009999,3740614.76300049,261.78039551,-0.59341,7.6,0.215,56021.492188
741000.3919,3740614.68591309,261.7835083,-0.60214,7.64,0.215,56021.492188
741000.36790001,3740614.59912109,261.78039551,-0.61087,7.7,0.221,56021.492188
741000.36950001,3740614.52581787,261.7875061,-0.61959,7.73,0.215,56021.492188
741000.34729999,3740614.43798828,261.78518677,-0.62832,7.79,0.215,56021.492188
741000.3504,3740614.36407471,261.79309082,-0.63705,7.82,0.215,56021.492188
741000.33790001,3740614.2802124,261.7947998,-0.64577,7.87,0.215,56021.492188
741000.32640001,3740614.19580078,261.79699707,-0.6545,7.92,0.215,56021.492188
741000.30759999,3740614.105896,261.79650879,-0.66323,7.98,0.21,56021.492188
741000.2978,3740614.02062988,261.79959106,-0.67195,8.03,0.21,56021.492188
741000.28889999,3740613.93481445,261.80310059,-0.68068,8.08,0.21,56021.492188
741000.27289999,3740613.84332275,261.80389404,-0.68941,8.14,0.21,56021.492188
741000.2579,3740613.75128174,261.8052063,-0.69813,8.2,0.204,56021.492188
741000.25960001,3740613.6696167,261.81311035,-0.70686,8.24,0.21,56021.492188
741000.2465,3740613.57659912,261.81539917,-0.71558,8.3,0.21,56021.492188
741000.2189,3740613.47192383,261.81210327,-0.72431,8.38,0.199,56021.492188
741000.2156,3740613.38342285,261.81829834,-0.73304,8.43,0.204,56021.492188
741000.1978,3740613.28308105,261.81921387,-0.74176,8.5,0.21,56021.492188
741000.18880001,3740613.18798828,261.82339478,-0.75049,8.56,0.21,56021.492188
741000.1733,3740613.08648682,261.82528687,-0.75922,8.63,0.204,56021.492188
741000.14380001,3740612.97259521,261.82199097,-0.76794,8.72,0.21,56021.492188
741000.1455,3740612.8817749,261.83068848,-0.77667,8.77,0.204,56021.492188
741000.126,3740612.77252197,261.83139038,-0.7854,8.85,0.204,56021.492188
741000.46309999,3740615.91351318,261.74740601,-0.45379,7.05,0.227,56021.503906
741000.4614,3740615.84887695,261.75228882,-0.46251,7.07,0.221,56021.503906
741000.4515,3740615.78088379,261.7538147,-0.47124,7.1,0.227,56021.503906
741000.44220001,3740615.71252441,261.75570679,-0.47997,7.13,0.221,56021.503906
741000.43360001,3740615.64379883,261.75790405,-0.48869,7.16,0.227,56021.503906
741000.42559999,3740615.57489014,261.76031494,-0.49742,7.19,0.227,56021.503906
741000.41819999,3740615.50561523,261.76309204,-0.50615,7.22,0.227,56021.503906
741000.41999999,3740615.43981934,261.76971436,-0.51487,7.24,0.232,56021.503906
741000.37959999,3740615.35479736,261.75909424,-0.5236,7.31,0.359,56021.503906
741000.39129999,3740615.29217529,261.76980591,-0.53233,7.32,0.453,56021.503906
741000.36950001,3740615.21380615,261.76690674,-0.54105,7.37,0.32,56021.503906
741000.3484,3740615.1348877,261.76449585,-0.54978,7.42,0.376,56021.503906
741000.37040001,3740615.07598877,261.77938843,-0.55851,7.42,0.42,56021.503906
741000.35080001,3740614.99627686,261.77758789,-0.56723,7.47,0.232,56021.503906
741000.32350001,3740614.9118042,261.77288818,-0.57596,7.53,0.227,56021.503906
741000.3055,3740614.83087158,261.77191162,-0.58469,7.58,0.227,56021.503906
741000.31330001,3740614.76287842,261.78131104,-0.59341,7.6,0.215,56021.503906
741000.30509999,3740614.68572998,261.78439331,-0.60214,7.64,0.215,56021.503906
741000.2811,3740614.59899902,261.78131104,-0.61087,7.7,0.221,56021.503906
741000.27450001,3740614.52099609,261.78509521,-0.61959,7.74,0.215,56021.503906
741000.2604,3740614.43792725,261.78610229,-0.62832,7.79,0.215,56021.503906
741000.2472,3740614.35430908,261.7875061,-0.63705,7.84,0.21,56021.503906
741000.2349,3740614.27020264,261.78930664,-0.64577,7.89,0.215,56021.503906
741000.2234,3740614.18572998,261.79159546,-0.6545,7.94,0.21,56021.503906
