X,Y,Z,Angle,Distance,Retro,UTC
741011.45759964,3740612.75878906,261.81619263,-0.7854,8.94,0.204,56019.71875
741011.44219971,3740613.00177002,261.82391357,-0.76794,8.74,0.204,56019.730469
741011.41450024,3740612.88677979,261.82229614,-0.77667,8.83,0.199,56019.730469
741011.38819981,3740612.77087402,261.82150269,-0.7854,8.92,0.199,56019.730469
741011.44159985,3740613.33532715,261.82931519,-0.74176,8.48,0.204,56019.746094
741011.41769981,3740613.22857666,261.82870483,-0.75049,8.56,0.204,56019.746094
741011.38739967,3740613.11529541,261.82580566,-0.75922,8.65,0.21,56019.746094
741011.35840034,3740613.00109863,261.82369995,-0.76794,8.74,0.204,56019.746094
741011.33819962,3740612.89208984,261.82489014,-0.77667,8.82,0.204,56019.746094
741011.3118,3740612.77630615,261.82400513,-0.7854,8.91,0.199,56019.746094
741011.44900036,3740613.74267578,261.83190918,-0.70686,8.18,0.204,56019.757813
741011.42039967,3740613.63897705,261.82901001,-0.71558,8.26,0.204,56019.757813
741011.40849972,3740613.54577637,261.83239746,-0.72431,8.32,0.204,56019.757813
741011.38210011,3740613.44067383,261.83059692,-0.73304,8.4,0.204,56019.757813
741011.34930038,3740613.32897949,261.82650757,-0.74176,8.49,0.204,56019.757813
741011.33300018,3740613.22808838,261.82870483,-0.75049,8.56,0.204,56019.757813
741011.30270004,3740613.11480713,261.82580566,-0.75922,8.65,0.21,56019.757813
741011.27369976,3740613.00061035,261.8236084,-0.76794,8.74,0.204,56019.757813
741011.24600029,3740612.88562012,261.82211304,-0.77667,8.83,0.199,56019.757813
741011.22710037,3740612.77581787,261.82400513,-0.7854,8.91,0.199,56019.757813
741011.44250011,3740614.11767578,261.83129883,-0.67195,7.92,0.204,56019.769531
741011.41749954,3740614.02227783,261.82919312,-0.68068,7.99,0.204,56019.769531
741011.40149975,3740613.93139648,261.83059692,-0.68941,8.05,0.199,56019.769531
741011.38650036,3740613.84002686,261.83261108,-0.69813,8.11,0.199,56019.769531
741011.35680008,3740613.73712158,261.82901001,-0.70686,8.19,0.204,56019.769531
741011.33609962,3740613.63891602,261.82901001,-0.71558,8.26,0.204,56019.769531
741011.32409954,3740613.54571533,261.83239746,-0.72431,8.32,0.204,56019.769531
741011.29780006,3740613.44049072,261.83059692,-0.73304,8.4,0.204,56019.773438
741011.26500034,3740613.32891846,261.82650757,-0.74176,8.49,0.21,56019.773438
741011.24870014,3740613.22802734,261.82870483,-0.75049,8.56,0.21,56019.773438
741011.21080017,3740613.10882568,261.82299805,-0.75922,8.66,0.21,56019.773438
741011.18929958,3740613.00048828,261.8236084,-0.76794,8.74,0.199,56019.773438
741011.1541996,3740612.87939453,261.81930542,-0.77667,8.84,0.204,56019.773438
741011.13529968,3740612.76959229,261.82119751,-0.7854,8.92,0.199,56019.773438
741011.46500015,3740614.56408691,261.83700562,-0.62832,7.61,0.21,56019.785156
741011.42700005,3740614.46722412,261.82919312,-0.63705,7.69,0.21,56019.785156
741011.42249966,3740614.38922119,261.83450317,-0.64577,7.73,0.21,56019.785156
741011.40260029,3740614.30078125,261.83401489,-0.6545,7.79,0.21,56019.785156
741011.38370037,3740614.21191406,261.83401489,-0.66323,7.85,0.204,56019.785156
741011.37370014,3740614.12750244,261.8374939,-0.67195,7.9,0.199,56019.785156
741011.34080029,3740614.0269165,261.83230591,-0.68068,7.98,0.204,56019.785156
741011.32470036,3740613.93609619,261.83358765,-0.68941,8.04,0.204,56019.785156
741011.30179977,3740613.83929443,261.83248901,-0.69813,8.11,0.199,56019.785156
741011.2798996,3740613.74188232,261.83190918,-0.70686,8.18,0.199,56019.785156
741011.25909996,3740613.64379883,261.83190918,-0.71558,8.25,0.204,56019.785156
741011.24709988,3740613.55059814,261.83529663,-0.72431,8.31,0.199,56019.785156
741011.21310043,3740613.43988037,261.83050537,-0.73304,8.4,0.204,56019.785156
