X,Y,Z,Angle,Distance,Retro,UTC
740985.45899963,3740613.05371094,261.56970215,-0.75922,8.31,0.199,56023.851563
740985.43669987,3740612.94769287,261.56588745,-0.76794,8.39,0.204,56023.851563
740985.41559982,3740612.84112549,261.56259155,-0.77667,8.47,0.204,56023.851563
740985.41759968,3740612.75189209,261.56939697,-0.7854,8.52,0.199,56023.851563
740985.46490002,3740613.54309082,261.57998657,-0.71558,7.96,0.204,56023.867188
740985.43700027,3740613.44067383,261.57321167,-0.72431,8.04,0.204,56023.867188
740985.42539978,3740613.34887695,261.57369995,-0.73304,8.1,0.204,56023.867188
740985.41469955,3740613.25646973,261.57458496,-0.74176,8.16,0.204,56023.867188
740985.39760017,3740613.15789795,261.57281494,-0.75049,8.23,0.204,56023.867188
740985.37409973,3740613.05267334,261.56838989,-0.75922,8.31,0.199,56023.867188
740985.35919952,3740612.95269775,261.56781006,-0.76794,8.38,0.199,56023.867188
740985.33810043,3740612.84613037,261.56451416,-0.77667,8.46,0.204,56023.867188
740985.31809998,3740612.73876953,261.56188965,-0.7854,8.54,0.199,56023.867188
740985.45090008,3740613.98406982,261.58331299,-0.67195,7.67,0.204,56023.878906
740985.43350029,3740613.89562988,261.58068848,-0.68068,7.73,0.21,56023.878906
740985.42479992,3740613.81188965,261.58209229,-0.68941,7.78,0.21,56023.878906
740985.40929985,3740613.72241211,261.58050537,-0.69813,7.84,0.204,56023.878906
740985.38700008,3740613.62677002,261.57611084,-0.70686,7.91,0.204,56023.878906
740985.38099957,3740613.54162598,261.57888794,-0.71558,7.96,0.204,56023.878906
740985.36069965,3740613.44488525,261.57550049,-0.72431,8.03,0.21,56023.878906
740985.34150028,3740613.34741211,261.57260132,-0.73304,8.1,0.204,56023.878906
740985.32339954,3740613.24932861,261.5703125,-0.74176,8.17,0.204,56023.878906
740985.31369972,3740613.15637207,261.57189941,-0.75049,8.23,0.204,56023.878906
740985.29030037,3740613.0512085,261.56750488,-0.75922,8.31,0.199,56023.878906
740985.27540016,3740612.95117188,261.56689453,-0.76794,8.38,0.204,56023.878906
740985.25419998,3740612.84460449,261.56369019,-0.77667,8.46,0.199,56023.878906
740985.23429966,3740612.73730469,261.56109619,-0.7854,8.54,0.199,56023.878906
740985.46539974,3740614.55670166,261.59109497,-0.61087,7.31,0.221,56023.890625
