X,Y,Z,Angle,Distance,Retro,UTC
741032.46260071,3740612.73059082,261.58349609,-0.77667,9.34,0.204,56016.171875
741032.41600037,3740612.59277344,261.57879639,-0.7854,9.46,0.204,56016.171875
741032.46279907,3740612.98260498,261.5880127,-0.75922,9.13,0.204,56016.183594
741032.42819977,3740612.85906982,261.58691406,-0.76794,9.23,0.204,56016.183594
741032.38000107,3740612.72247314,261.58129883,-0.77667,9.35,0.204,56016.183594
741032.33349991,3740612.5847168,261.57659912,-0.7854,9.47,0.204,56016.183594
741032.42259979,3740613.10369873,261.58999634,-0.75049,9.03,0.204,56016.199219
741032.37900162,3740612.97528076,261.58538818,-0.75922,9.14,0.204,56016.199219
741032.3445015,3740612.85168457,261.58428955,-0.76794,9.24,0.204,56016.199219
741032.30390167,3740612.72113037,261.58139038,-0.77667,9.35,0.204,56016.199219
741032.24990082,3740612.5770874,261.57400513,-0.7854,9.48,0.21,56016.199219
741032.43899918,3740613.35540771,261.60159302,-0.73304,8.81,0.21,56016.210938
741032.40010071,3740613.23498535,261.59829712,-0.74176,8.91,0.204,56016.210938
741032.35499954,3740613.10772705,261.59289551,-0.75049,9.02,0.204,56016.210938
741032.31140137,3740612.97930908,261.58828735,-0.75922,9.13,0.204,56016.210938
741032.27679825,3740612.85577393,261.58718872,-0.76794,9.23,0.204,56016.210938
741032.22119904,3740612.71307373,261.57901001,-0.77667,9.36,0.204,56016.210938
741032.17470169,3740612.57519531,261.57418823,-0.7854,9.48,0.204,56016.210938
741032.44540024,3740613.59118652,261.61099243,-0.71558,8.61,0.204,56016.222656
741032.40370178,3740613.47290039,261.60610962,-0.72431,8.71,0.204,56016.222656
741032.35580063,3740613.34777832,261.59921265,-0.73304,8.82,0.204,56016.222656
741032.32460022,3740613.23321533,261.59860229,-0.74176,8.91,0.204,56016.222656
741032.28720093,3740613.11181641,261.59588623,-0.75049,9.01,0.204,56016.222656
741032.24349976,3740612.98352051,261.59130859,-0.75922,9.12,0.204,56016.222656
741032.20140076,3740612.85400391,261.5874939,-0.76794,9.23,0.204,56016.222656
741032.16080093,3740612.72351074,261.58441162,-0.77667,9.34,0.21,56016.222656
741032.10680008,3740612.57952881,261.5770874,-0.7854,9.47,0.21,56016.222656
741032.44820023,3740613.81787109,261.62020874,-0.69813,8.42,0.204,56016.238281
741032.41960144,3740613.71270752,261.61959839,-0.70686,8.5,0.204,56016.238281
741032.36880112,3740613.59002686,261.61120605,-0.71558,8.61,0.204,56016.238281
741032.33499908,3740613.47741699,261.60919189,-0.72431,8.7,0.204,56016.238281
741032.29470062,3740613.35809326,261.60501099,-0.73304,8.8,0.204,56016.238281
741032.25579834,3740613.23779297,261.60150146,-0.74176,8.9,0.21,56016.238281
741032.21070099,3740613.1105957,261.59609985,-0.75049,9.01,0.204,56016.238281
741032.16699982,3740612.98217773,261.5914917,-0.75922,9.12,0.204,56016.238281
741032.13249969,3740612.85882568,261.59030151,-0.76794,9.22,0.204,56016.238281
741032.08430099,3740612.722229,261.58459473,-0.77667,9.34,0.204,56016.238281
741032.03039932,3740612.57830811,261.57720947,-0.7854,9.47,0.204,56016.238281
741032.44079971,3740614.02972412,261.62640381,-0.68068,8.25,0.204,56016.25
741032.4178009,3740613.93157959,261.62750244,-0.68941,8.32,0.199,56016.25
741032.37229919,3740613.81652832,261.62051392,-0.69813,8.42,0.199,56016.25
741032.34370041,3740613.71142578,261.61990356,-0.70686,8.5,0.204,56016.25
741032.30849838,3740613.59979248,261.61709595,-0.71558,8.59,0.204,56016.25
741032.25910187,3740613.47601318,261.60940552,-0.72431,8.7,0.204,56016.25
741032.22660065,3740613.36242676,261.60791016,-0.73304,8.79,0.204,56016.25
741032.18000031,3740613.23638916,261.60171509,-0.74176,8.9,0.204,56016.25
741032.13479996,3740613.10919189,261.59631348,-0.75049,9.01,0.204,56016.25
741032.09880066,3740612.98681641,261.59429932,-0.75922,9.11,0.204,56016.25
741032.04909897,3740612.85137939,261.58779907,-0.76794,9.23,0.204,56016.25
741032.00859833,3740612.7208252,261.58468628,-0.77667,9.34,0.204,56016.25
741031.96949959,3740612.58917236,261.58248901,-0.7854,9.45,0.21,56016.25
741032.45610046,3740614.32843018,261.63320923,-0.6545,8.02,0.204,56016.261719
741032.4219017,3740614.22741699,261.62969971,-0.66323,8.1,0.204,56016.261719
741032.39680099,3740614.13079834,261.62960815,-0.67195,8.17,0.204,56016.261719
741032.35689926,3740614.02288818,261.6242981,-0.68068,8.26,0.204,56016.261719
741032.33390045,3740613.92468262,261.62530518,-0.68941,8.33,0.204,56016.261719
741032.30419922,3740613.82049561,261.62411499,-0.69813,8.41,0.199,56016.261719
741032.25999832,3740613.70428467,261.61779785,-0.70686,8.51,0.204,56016.261719
741032.21699905,3740613.58709717,261.61221313,-0.71558,8.61,0.204,56016.265625
741032.17549896,3740613.46881104,261.6072998,-0.72431,8.71,0.204,56016.265625
741032.14300156,3740613.35510254,261.605896,-0.73304,8.8,0.204,56016.265625
741032.09640121,3740613.22900391,261.59970093,-0.74176,8.91,0.204,56016.265625
741032.05139923,3740613.10168457,261.59429932,-0.75049,9.02,0.204,56016.265625
741032.01539993,3740612.97930908,261.59228516,-0.75922,9.12,0.204,56016.265625
