X,Y,Z,Angle,Distance,Retro,UTC
741039.4516983,3740612.68310547,261.39770508,-0.7854,9.56,0.204,56014.890625
741039.46360016,3740612.94287109,261.40609741,-0.76794,9.34,0.204,56014.902344
741039.42810059,3740612.81848145,261.40490723,-0.77667,9.44,0.199,56014.902344
741039.38639832,3740612.68719482,261.40179443,-0.7854,9.55,0.199,56014.902344
741039.44229889,3740613.07617188,261.41488647,-0.75922,9.22,0.199,56014.917969
741039.38990021,3740612.94128418,261.40750122,-0.76794,9.34,0.199,56014.917969
741039.35440063,3740612.81677246,261.40640259,-0.77667,9.44,0.199,56014.917969
741039.29759979,3740612.67358398,261.39810181,-0.7854,9.57,0.199,56014.917969
741039.41500092,3740613.20281982,261.42098999,-0.75049,9.11,0.199,56014.929688
741039.37659836,3740613.08062744,261.41830444,-0.75922,9.21,0.204,56014.929688
741039.3166008,3740612.93988037,261.40829468,-0.76794,9.34,0.204,56014.929688
741039.27339935,3740612.80957031,261.4045105,-0.77667,9.45,0.199,56014.929688
741039.23189926,3740612.67822266,261.40148926,-0.7854,9.56,0.204,56014.929688
741039.43050003,3740613.44830322,261.43209839,-0.73304,8.9,0.204,56014.945313
741039.38150024,3740613.3225708,261.42520142,-0.74176,9.01,0.204,56014.945313
741039.34170151,3740613.20141602,261.42181396,-0.75049,9.11,0.204,56014.945313
741039.28010178,3740613.06188965,261.41088867,-0.75922,9.24,0.204,56014.945313
741039.24330139,3740612.93847656,261.40899658,-0.76794,9.34,0.204,56014.945313
741039.19260025,3740612.80230713,261.40258789,-0.77667,9.46,0.199,56014.945313
741039.13589859,3740612.65881348,261.39428711,-0.7854,9.59,0.204,56014.945313
741039.43519974,3740613.67822266,261.44070435,-0.71558,8.71,0.199,56014.957031
741039.39929962,3740613.56561279,261.43789673,-0.72431,8.8,0.204,56014.957031
741039.3567009,3740613.44659424,261.43310547,-0.73304,8.9,0.204,56014.957031
741039.29999924,3740613.31530762,261.42340088,-0.74176,9.02,0.204,56014.957031
741039.25249863,3740613.18829346,261.41729736,-0.75049,9.13,0.204,56014.957031
741039.20650101,3740613.06018066,261.4119873,-0.75922,9.24,0.204,56014.957031
741039.15439987,3740612.92498779,261.4046936,-0.76794,9.36,0.199,56014.957031
741039.09619904,3740612.78271484,261.39569092,-0.77667,9.49,0.199,56014.957031
741039.05490112,3740612.65100098,261.39279175,-0.7854,9.6,0.204,56014.957031
741039.45320129,3740613.90960693,261.45489502,-0.69813,8.51,0.204,56014.96875
741039.40670013,3740613.79382324,261.44799805,-0.70686,8.61,0.199,56014.96875
741039.37739944,3740613.68762207,261.44750977,-0.71558,8.69,0.204,56014.96875
741039.31779861,3740613.55877686,261.43618774,-0.72431,8.81,0.204,56014.96875
741039.27529907,3740613.43969727,261.43139648,-0.73304,8.91,0.204,56014.96875
741039.23419952,3740613.31951904,261.42730713,-0.74176,9.01,0.204,56014.96875
741039.17900085,3740613.18688965,261.41848755,-0.75049,9.13,0.204,56014.96875
741039.13299942,3740613.05877686,261.41320801,-0.75922,9.24,0.199,56014.96875
741039.08860016,3740612.92938232,261.40869141,-0.76794,9.35,0.199,56014.96875
741039.0379982,3740612.79309082,261.40231323,-0.77667,9.47,0.199,56014.96875
741038.98910141,3740612.65551758,261.396698,-0.7854,9.59,0.199,56014.96875
741039.4272995,3740614.02282715,261.4637146,-0.68941,8.41,0.204,56014.984375
741039.38759995,3740613.91339111,261.45901489,-0.69813,8.5,0.204,56014.984375
741039.34109879,3740613.79760742,261.4520874,-0.70686,8.6,0.204,56014.984375
741039.3117981,3740613.69158936,261.45150757,-0.71558,8.68,0.204,56014.984375
741039.25220108,3740613.56280518,261.44030762,-0.72431,8.8,0.204,56014.984375
741039.20970154,3740613.44372559,261.43548584,-0.73304,8.9,0.204,56014.984375
741039.17639923,3740613.32922363,261.4342041,-0.74176,8.99,0.204,56014.984375
741039.12889862,3740613.20239258,261.42800903,-0.75049,9.1,0.199,56014.984375
741039.06740189,3740613.06292725,261.41720581,-0.75922,9.23,0.204,56014.984375
741039.02299881,3740612.93371582,261.41268921,-0.76794,9.34,0.204,56014.984375
741038.97240067,3740612.79742432,261.40631104,-0.77667,9.46,0.199,56014.984375
741038.92350006,3740612.65991211,261.40078735,-0.7854,9.58,0.204,56014.984375
741039.46310043,3740614.33392334,261.47650146,-0.66323,8.16,0.204,56014.996094
741039.4280014,3740614.2322998,261.47299194,-0.67195,8.24,0.204,56014.996094
741039.40209961,3740614.13500977,261.47290039,-0.68068,8.31,0.204,56014.996094
741039.36109924,3740614.02667236,261.46749878,-0.68941,8.4,0.204,56014.996094
741039.31340027,3740613.9119873,261.4598999,-0.69813,8.5,0.204,56014.996094
741039.27500153,3740613.80157471,261.45581055,-0.70686,8.59,0.204,56014.996094
741039.23770142,3740613.69018555,261.45239258,-0.71558,8.68,0.204,56014.996094
741039.2016983,3740613.57781982,261.44970703,-0.72431,8.77,0.204,56014.996094
741039.15140152,3740613.45343018,261.44198608,-0.73304,8.88,0.204,56014.996094
741039.11019897,3740613.33337402,261.43789673,-0.74176,8.98,0.204,56014.996094
741039.05500031,3740613.20098877,261.4289856,-0.75049,9.1,0.199,56014.996094
741039.00130081,3740613.06732178,261.42089844,-0.75922,9.22,0.204,56014.996094
741038.94910049,3740612.93218994,261.41369629,-0.76794,9.34,0.199,56014.996094
741038.92150116,3740612.81359863,261.41531372,-0.77667,9.43,0.199,56014.996094
741038.8572998,3740612.66430664,261.40438843,-0.7854,9.57,0.204,56014.996094
741039.44620132,3740614.52362061,261.47979736,-0.64577,8.02,0.204,56015.007813
741039.41719818,3740614.42858887,261.47821045,-0.6545,8.09,0.204,56015.007813
741039.3810997,3740614.32788086,261.47399902,-0.66323,8.17,0.204,56015.007813
741039.35419846,3740614.23132324,261.47351074,-0.67195,8.24,0.204,56015.007813
741039.32020187,3740614.12890625,261.4704895,-0.68068,8.32,0.204,56015.007813
741039.28739929,3740614.02557373,261.46798706,-0.68941,8.4,0.204,56015.011719
741039.23970032,3740613.91088867,261.46038818,-0.69813,8.5,0.204,56015.011719
741039.20920181,3740613.80578613,261.45928955,-0.70686,8.58,0.199,56015.011719
741039.15620041,3740613.68371582,261.45010376,-0.71558,8.69,0.204,56015.011719
741039.12030029,3740613.57122803,261.4473877,-0.72431,8.78,0.204,56015.011719
741039.06209946,3740613.44122314,261.43701172,-0.73304,8.9,0.204,56015.011719
741039.02109909,3740613.32098389,261.43289185,-0.74176,9.0,0.199,56015.011719
741038.98920059,3740613.20550537,261.43231201,-0.75049,9.09,0.199,56015.011719
741038.94319916,3740613.07757568,261.4269104,-0.75922,9.2,0.199,56015.011719
741038.88339996,3740612.93688965,261.41699219,-0.76794,9.33,0.199,56015.011719
741038.82519913,3740612.79467773,261.40789795,-0.77667,9.46,0.204,56015.011719
741038.79150009,3740612.66912842,261.40759277,-0.7854,9.56,0.204,56015.011719
741039.44800186,3740614.793396,261.48260498,-0.61959,7.83,0.204,56015.023438
741039.41609955,3740614.70062256,261.47940063,-0.62832,7.9,0.21,56015.023438
741039.39350128,3740614.61181641,261.47979736,-0.63705,7.96,0.21,56015.023438
741039.36360168,3740614.51751709,261.4776001,-0.64577,8.03,0.21,56015.023438
741039.33470154,3740614.42242432,261.47601318,-0.6545,8.1,0.204,56015.023438
741039.29859924,3740614.32159424,261.47189331,-0.66323,8.18,0.204,56015.023438
741039.26369858,3740614.21990967,261.46829224,-0.67195,8.26,0.204,56015.023438
741039.22980118,3740614.11730957,261.46539307,-0.68068,8.34,0.204,56015.023438
741039.18909836,3740614.00872803,261.46011353,-0.68941,8.43,0.204,56015.023438
741039.15750122,3740613.90429688,261.45840454,-0.69813,8.51,0.204,56015.023438
741039.11920166,3740613.79382324,261.45440674,-0.70686,8.6,0.199,56015.023438
741039.07410049,3740613.67687988,261.44821167,-0.71558,8.7,0.204,56015.023438
741039.03039932,3740613.55889893,261.44268799,-0.72431,8.8,0.204,56015.023438
741038.98809814,3740613.43981934,261.43789673,-0.73304,8.9,0.204,56015.023438
741038.94710159,3740613.31958008,261.43380737,-0.74176,9.0,0.199,56015.023438
741038.89199829,3740613.18701172,261.42498779,-0.75049,9.12,0.199,56015.023438
741038.83840179,3740613.05310059,261.41699219,-0.75922,9.24,0.199,56015.023438
741038.80179977,3740612.92962646,261.41519165,-0.76794,9.34,0.199,56015.023438
741038.75139999,3740612.79327393,261.40881348,-0.77667,9.46,0.199,56015.023438
741038.70249939,3740612.65570068,261.40328979,-0.7854,9.58,0.204,56015.023438
741039.42380142,3740614.9666748,261.48480225,-0.60214,7.71,0.21,56015.035156
741039.39849854,3740614.87988281,261.48379517,-0.61087,7.77,0.21,56015.035156
741039.37400055,3740614.79241943,261.48318481,-0.61959,7.83,0.21,56015.035156
741039.3504982,3740614.70422363,261.48309326,-0.62832,7.89,0.21,56015.035156
741039.31140137,3740614.605896,261.47738647,-0.63705,7.97,0.204,56015.035156
741039.28150177,3740614.51159668,261.47518921,-0.64577,8.04,0.204,56015.035156
741039.25270081,3740614.41638184,261.47360229,-0.6545,8.11,0.204,56015.035156
741039.22480011,3740614.32049561,261.47259521,-0.66323,8.18,0.204,56015.035156
741039.18989944,3740614.21881104,261.46899414,-0.67195,8.26,0.199,56015.035156
741039.15610123,3740614.11621094,261.46609497,-0.68068,8.34,0.204,56015.035156
741039.11539841,3740614.00762939,261.46078491,-0.68941,8.43,0.204,56015.035156
741039.08380127,3740613.90319824,261.45910645,-0.69813,8.51,0.204,56015.035156
741039.03760147,3740613.78729248,261.45220947,-0.70686,8.61,0.199,56015.035156
741039.00049973,3740613.67572021,261.44891357,-0.71558,8.7,0.204,56015.035156
741038.94900131,3740613.55218506,261.44049072,-0.72431,8.81,0.204,56015.035156
741038.90670013,3740613.4329834,261.43579102,-0.73304,8.91,0.204,56015.035156
741038.86579895,3740613.31280518,261.43170166,-0.74176,9.01,0.199,56015.035156
741038.81079865,3740613.18011475,261.4229126,-0.75049,9.13,0.199,56015.035156
741038.77270126,3740613.05761719,261.42041016,-0.75922,9.23,0.199,56015.035156
741038.72069931,3740612.92248535,261.41320801,-0.76794,9.35,0.199,56015.039063
741038.67039871,3740612.78607178,261.40689087,-0.77667,9.47,0.204,56015.039063
741038.62170029,3740612.64837646,261.40139771,-0.7854,9.59,0.204,56015.039063
741039.45629883,3740615.23468018,261.50100708,-0.57596,7.5,0.215,56015.050781
741039.42829895,3740615.15020752,261.49850464,-0.58469,7.56,0.215,56015.050781
741039.40119934,3740615.06488037,261.49649048,-0.59341,7.62,0.215,56015.050781
741039.35810089,3740614.97009277,261.48858643,-0.60214,7.7,0.21,56015.050781
741039.32440186,3740614.87878418,261.48440552,-0.61087,7.77,0.21,56015.050781
741039.29169846,3740614.78668213,261.48080444,-0.61959,7.84,0.21,56015.050781
741039.25989914,3740614.69378662,261.4776001,-0.62832,7.91,0.21,56015.050781
741039.23740005,3740614.60491943,261.47808838,-0.63705,7.97,0.21,56015.050781
741039.20759964,3740614.51049805,261.47601318,-0.64577,8.04,0.21,56015.050781
741039.17060089,3740614.41040039,261.47131348,-0.6545,8.12,0.199,56015.050781
741039.13470078,3740614.30950928,261.46728516,-0.66323,8.2,0.204,56015.050781
741039.11600113,3740614.2177124,261.4697876,-0.67195,8.26,0.204,56015.050781
741039.09030151,3740614.12017822,261.4697876,-0.68068,8.33,0.204,56015.050781
741039.04159927,3740614.00646973,261.46160889,-0.68941,8.43,0.199,56015.050781
741039.0021019,3740613.89678955,261.45690918,-0.69813,8.52,0.204,56015.050781
741038.96379852,3740613.78619385,261.45300293,-0.70686,8.61,0.199,56015.050781
741038.92679977,3740613.67462158,261.44958496,-0.71558,8.7,0.204,56015.050781
741038.87530136,3740613.55108643,261.4413147,-0.72431,8.81,0.204,56015.050781
741038.83300018,3740613.43188477,261.43661499,-0.73304,8.91,0.204,56015.050781
741038.79219818,3740613.31158447,261.43249512,-0.74176,9.01,0.199,56015.050781
741038.73720169,3740613.17889404,261.42370605,-0.75049,9.13,0.204,56015.050781
741038.69150162,3740613.05072021,261.41848755,-0.75922,9.24,0.199,56015.050781
741038.64720154,3740612.92132568,261.41400146,-0.76794,9.35,0.204,56015.050781
741038.59690094,3740612.78491211,261.40771484,-0.77667,9.47,0.204,56015.050781
741038.5481987,3740612.6472168,261.40219116,-0.7854,9.59,0.204,56015.050781
741039.44480133,3740615.47161865,261.50201416,-0.54978,7.35,0.459,56015.0625
741039.44850159,3740615.4052124,261.51141357,-0.55851,7.37,0.442,56015.0625
741039.40179825,3740615.31378174,261.50149536,-0.56723,7.45,0.215,56015.0625
741039.38150024,3740615.23406982,261.50180054,-0.57596,7.5,0.215,56015.0625
741039.34500122,3740615.14520264,261.4961853,-0.58469,7.57,0.215,56015.0625
741039.31790161,3740615.05987549,261.49420166,-0.59341,7.63,0.21,56015.0625
741039.28329849,3740614.96942139,261.48950195,-0.60214,7.7,0.21,56015.0625
741039.26639938,3740614.88720703,261.49160767,-0.61087,7.75,0.21,56015.0625
741039.22529984,3740614.79058838,261.48480225,-0.61959,7.83,0.21,56015.0625
741039.19350052,3740614.69781494,261.4815979,-0.62832,7.9,0.21,56015.0625
741039.17089844,3740614.60888672,261.48208618,-0.63705,7.96,0.21,56015.0625
741039.13290024,3740614.50982666,261.47689819,-0.64577,8.04,0.204,56015.0625
741039.10409927,3740614.41461182,261.47531128,-0.6545,8.11,0.204,56015.0625
741039.07630157,3740614.31872559,261.47421265,-0.66323,8.18,0.204,56015.0625
741039.04949951,3740614.22198486,261.47369385,-0.67195,8.25,0.204,56015.0625
741039.01570129,3740614.11950684,261.47070313,-0.68068,8.33,0.204,56015.0625
741038.97499847,3740614.01092529,261.46539307,-0.68941,8.42,0.204,56015.0625
741038.9355011,3740613.90130615,261.46078491,-0.69813,8.51,0.204,56015.0625
741038.8893013,3740613.78540039,261.45388794,-0.70686,8.61,0.204,56015.0625
741038.86019897,3740613.67919922,261.45339966,-0.71558,8.69,0.204,56015.0625
741038.80870056,3740613.55578613,261.44509888,-0.72431,8.8,0.204,56015.0625
741038.76639938,3740613.43670654,261.44030762,-0.73304,8.9,0.204,56015.0625
741038.7254982,3740613.31652832,261.43630981,-0.74176,9.0,0.204,56015.0625
741038.67050171,3740613.18377686,261.42749023,-0.75049,9.12,0.204,56015.0625
741038.62480164,3740613.0557251,261.42221069,-0.75922,9.23,0.204,56015.0625
741038.58050156,3740612.92626953,261.41769409,-0.76794,9.34,0.204,56015.0625
741038.52259827,3740612.78399658,261.40869141,-0.77667,9.47,0.204,56015.0625
741038.48149872,3740612.65228271,261.40591431,-0.7854,9.58,0.21,56015.0625
741039.46590042,3740615.97387695,261.48599243,-0.48869,7.09,0.227,56015.074219
741039.46519852,3740615.90917969,261.49319458,-0.49742,7.11,0.221,56015.074219
741039.4477005,3740615.83721924,261.49398804,-0.50615,7.15,0.221,56015.074219
741039.43090057,3740615.76477051,261.49499512,-0.51487,7.19,0.221,56015.074219
741039.40610123,3740615.68817139,261.49310303,-0.5236,7.24,0.365,56015.074219
741039.41659927,3740615.6262207,261.50491333,-0.53233,7.25,0.442,56015.074219
741039.40179825,3740615.55267334,261.50698853,-0.54105,7.29,0.232,56015.074219
741039.3791008,3740615.47467041,261.50610352,-0.54978,7.34,0.442,56015.074219
741039.38280106,3740615.4083252,261.51550293,-0.55851,7.36,0.442,56015.074219
741039.33610153,3740615.3170166,261.50561523,-0.56723,7.44,0.215,56015.074219
741039.32429886,3740615.24157715,261.50918579,-0.57596,7.48,0.215,56015.074219
741039.28779984,3740615.152771,261.50350952,-0.58469,7.55,0.215,56015.074219
741039.26910019,3740615.07202148,261.50469971,-0.59341,7.6,0.21,56015.074219
741039.22600174,3740614.97729492,261.4967041,-0.60214,7.68,0.21,56015.074219
741039.19229889,3740614.88623047,261.49249268,-0.61087,7.75,0.21,56015.074219
741039.15950012,3740614.79418945,261.48880005,-0.61959,7.82,0.21,56015.074219
741039.12779999,3740614.70147705,261.48568726,-0.62832,7.89,0.21,56015.074219
741039.10520172,3740614.61260986,261.4861145,-0.63705,7.95,0.21,56015.074219
741039.07540131,3740614.51837158,261.48388672,-0.64577,8.02,0.21,56015.074219
741039.03829956,3740614.41851807,261.47918701,-0.6545,8.1,0.21,56015.078125
741039.00239944,3740614.31762695,261.47509766,-0.66323,8.18,0.21,56015.078125
741038.9836998,3740614.22601318,261.4776001,-0.67195,8.24,0.199,56015.078125
741038.94990158,3740614.12347412,261.47460938,-0.68068,8.32,0.204,56015.078125
741038.91719818,3740614.02020264,261.47229004,-0.68941,8.4,0.204,56015.078125
741038.86970139,3740613.90551758,261.46469116,-0.69813,8.5,0.204,56015.078125
741038.83140182,3740613.79498291,261.46060181,-0.70686,8.59,0.199,56015.078125
741038.79439926,3740613.68347168,261.45730591,-0.71558,8.68,0.204,56015.078125
741038.7507019,3740613.56561279,261.45181274,-0.72431,8.78,0.204,56015.078125
741038.69279861,3740613.43548584,261.4413147,-0.73304,8.9,0.204,56015.078125
741038.66749954,3740613.32647705,261.44290161,-0.74176,8.98,0.204,56015.078125
741038.61240005,3740613.19396973,261.43399048,-0.75049,9.1,0.199,56015.078125
741038.55899811,3740613.06018066,261.42599487,-0.75922,9.22,0.199,56015.078125
741038.51470184,3740612.9309082,261.42150879,-0.76794,9.33,0.204,56015.078125
741038.47200012,3740612.80047607,261.41778564,-0.77667,9.44,0.204,56015.078125
741039.46530151,3740616.31500244,261.47909546,-0.44506,6.92,0.221,56015.085938
741039.45289993,3740616.24847412,261.48141479,-0.45379,6.95,0.221,56015.085938
741039.44100189,3740616.18182373,261.48400879,-0.46251,6.98,0.221,56015.085938
741039.42100143,3740616.11138916,261.48339844,-0.47124,7.02,0.221,56015.089844
741039.41040039,3740616.04388428,261.48660278,-0.47997,7.05,0.221,56015.089844
741039.40909958,3740615.97949219,261.49359131,-0.48869,7.07,0.221,56015.089844
741039.39099884,3740615.90802002,261.49398804,-0.49742,7.11,0.221,56015.089844
741039.38219833,3740615.83959961,261.49810791,-0.50615,7.14,0.221,56015.089844
741039.35680008,3740615.76361084,261.49578857,-0.51487,7.19,0.227,56015.089844
741039.34069824,3740615.69067383,261.49719238,-0.5236,7.23,0.359,56015.089844
741039.35110092,3740615.62890625,261.50909424,-0.53233,7.24,0.431,56015.089844
741039.32770157,3740615.55151367,261.5078125,-0.54105,7.29,0.238,56015.089844
741039.32220078,3740615.48138428,261.51361084,-0.54978,7.32,0.431,56015.089844
741039.3003006,3740615.40301514,261.51309204,-0.55851,7.37,0.442,56015.089844
741039.27059937,3740615.31988525,261.50970459,-0.56723,7.43,0.215,56015.089844
741039.25019836,3740615.24029541,261.51000977,-0.57596,7.48,0.215,56015.089844
741039.22219849,3740615.15588379,261.50750732,-0.58469,7.54,0.21,56015.089844
741039.20349884,3740615.07519531,261.50869751,-0.59341,7.59,0.21,56015.089844
741039.15209961,3740614.97607422,261.49758911,-0.60214,7.68,0.21,56015.089844
741039.13510132,3740614.89398193,261.49969482,-0.61087,7.73,0.21,56015.089844
741039.08570099,3740614.79302979,261.48968506,-0.61959,7.82,0.21,56015.089844
741039.07049942,3740614.70959473,261.49279785,-0.62832,7.87,0.21,56015.089844
741039.03139877,3740614.61138916,261.48699951,-0.63705,7.95,0.21,56015.089844
741039.00149918,3740614.51708984,261.48480225,-0.64577,8.02,0.21,56015.089844
741038.98089981,3740614.42700195,261.48620605,-0.6545,8.08,0.21,56015.089844
741038.94490051,3740614.32629395,261.48208618,-0.66323,8.16,0.21,56015.089844
741038.90999985,3740614.22467041,261.47848511,-0.67195,8.24,0.204,56015.089844
741038.88430023,3740614.12738037,261.47848511,-0.68068,8.31,0.204,56015.089844
741038.83560181,3740614.01367188,261.4703064,-0.68941,8.41,0.204,56015.089844
741038.80410004,3740613.90948486,261.46850586,-0.69813,8.49,0.204,56015.089844
741038.75780106,3740613.79370117,261.46160889,-0.70686,8.59,0.204,56015.089844
741038.72079849,3740613.68218994,261.45831299,-0.71558,8.68,0.204,56015.089844
741038.69290161,3740613.57519531,261.45840454,-0.72431,8.76,0.204,56015.089844
741038.63489914,3740613.44519043,261.44799805,-0.73304,8.88,0.204,56015.089844
741038.60179901,3740613.33081055,261.44668579,-0.74176,8.97,0.204,56015.089844
741038.53129959,3740613.18688965,261.43231201,-0.75049,9.11,0.199,56015.089844
741038.49330139,3740613.0645752,261.42980957,-0.75922,9.21,0.204,56015.089844
741039.45750046,3740616.75982666,261.45709229,-0.38397,6.75,0.215,56015.101563
741039.45009995,3740616.69812012,261.46109009,-0.3927,6.77,0.215,56015.101563
741039.43420029,3740616.63348389,261.46170044,-0.40143,6.8,0.221,56015.101563
741039.42789841,3740616.57128906,261.46618652,-0.41015,6.82,0.221,56015.101563
741039.40430069,3740616.5032959,261.46380615,-0.41888,6.86,0.215,56015.101563
741039.40790176,3740616.44329834,261.47241211,-0.42761,6.87,0.215,56015.101563
741039.38550186,3740616.37457275,261.47061157,-0.43633,6.91,0.221,56015.101563
741039.37250137,3740616.30828857,261.47259521,-0.44506,6.94,0.215,56015.101563
741039.36899948,3740616.24481201,261.47848511,-0.45379,6.96,0.221,56015.101563
741039.35720062,3740616.17791748,261.48110962,-0.46251,6.99,0.221,56015.101563
741039.34590149,3740616.11077881,261.48400879,-0.47124,7.02,0.221,56015.101563
741039.33539963,3740616.04327393,261.48730469,-0.47997,7.05,0.221,56015.101563
741039.3166008,3740615.97210693,261.48739624,-0.48869,7.09,0.221,56015.101563
741039.30730057,3740615.90386963,261.49121094,-0.49742,7.12,0.221,56015.101563
741039.29850006,3740615.83538818,261.49539185,-0.50615,7.15,0.221,56015.101563
741039.28179932,3740615.76287842,261.49649048,-0.51487,7.19,0.227,56015.101563
741039.26570129,3740615.69012451,261.49789429,-0.5236,7.23,0.37,56015.101563
741039.27610016,3740615.62817383,261.50970459,-0.53233,7.24,0.431,56015.101563
741039.26139832,3740615.5546875,261.5118103,-0.54105,7.28,0.243,56015.101563
741039.23870087,3740615.47680664,261.51089478,-0.54978,7.33,0.442,56015.101563
741039.22539902,3740615.40228271,261.51370239,-0.55851,7.37,0.459,56015.101563
741039.1957016,3740615.31921387,261.51040649,-0.56723,7.43,0.221,56015.101563
741039.16690063,3740615.2354126,261.50750732,-0.57596,7.49,0.221,56015.101563
741039.13899994,3740615.15087891,261.50500488,-0.58469,7.55,0.21,56015.101563
741039.11190033,3740615.06567383,261.50299072,-0.59341,7.61,0.215,56015.101563
741039.07730103,3740614.97540283,261.49829102,-0.60214,7.68,0.21,56015.101563
741039.05189896,3740614.88867188,261.49731445,-0.61087,7.74,0.21,56015.101563
741039.01919937,3740614.79681396,261.49359131,-0.61959,7.81,0.21,56015.101563
741038.97919846,3740614.69952393,261.48730469,-0.62832,7.89,0.204,56015.101563
741038.95669937,3740614.6105957,261.48770142,-0.63705,7.95,0.204,56015.101563
741038.92689896,3740614.51641846,261.4855957,-0.64577,8.02,0.21,56015.101563
741038.88990021,3740614.41638184,261.480896,-0.6545,8.1,0.204,56015.101563
741038.86209869,3740614.32049561,261.47979736,-0.66323,8.17,0.204,56015.101563
741038.84349823,3740614.22900391,261.4822998,-0.67195,8.23,0.204,56015.101563
741038.80160141,3740614.121521,261.47640991,-0.68068,8.32,0.204,56015.101563
741038.76900101,3740614.01812744,261.47399902,-0.68941,8.4,0.204,56015.101563
741038.7215004,3740613.90338135,261.46640015,-0.69813,8.5,0.204,56015.101563
741038.68330002,3740613.79278564,261.46240234,-0.70686,8.59,0.199,56015.101563
741038.65420151,3740613.68682861,261.46191406,-0.71558,8.67,0.204,56015.101563
741038.59489822,3740613.55792236,261.45080566,-0.72431,8.79,0.204,56015.101563
741038.5605011,3740613.44439697,261.4487915,-0.73304,8.88,0.204,56015.105469
741038.51959991,3740613.32427979,261.44470215,-0.74176,8.98,0.204,56015.105469
741038.47240067,3740613.19750977,261.43859863,-0.75049,9.09,0.199,56015.105469
741039.45640182,3740617.12902832,261.44650269,-0.33161,6.61,0.215,56015.113281
741039.44580078,3740617.06872559,261.44891357,-0.34034,6.63,0.215,56015.113281
741039.43579865,3740617.00817871,261.45159912,-0.34907,6.65,0.215,56015.113281
741039.41730118,3740616.94537354,261.45080566,-0.35779,6.68,0.215,56015.113281
741039.40829849,3740616.88427734,261.45401001,-0.36652,6.7,0.215,56015.113281
741039.39080048,3740616.82067871,261.45379639,-0.37525,6.73,0.215,56015.113281
