X,Y,Z,Angle,Distance,Retro,UTC
741043.44850159,3740612.90710449,261.38320923,-0.7854,9.29,0.204,56014.195313
741043.42110062,3740613.03540039,261.3888855,-0.77667,9.18,0.199,56014.210938
741043.3757019,3740612.90679932,261.38400269,-0.7854,9.29,0.204,56014.210938
741043.4353981,3740613.28363037,261.39910889,-0.75922,8.97,0.204,56014.222656
741043.40269852,3740613.1685791,261.39810181,-0.76794,9.06,0.199,56014.222656
741043.35580063,3740613.04119873,261.39239502,-0.77667,9.17,0.199,56014.222656
741043.30260086,3740612.90679932,261.3848877,-0.7854,9.29,0.199,56014.222656
741043.45479965,3740613.52722168,261.41229248,-0.74176,8.76,0.204,56014.238281
741043.41149902,3740613.40869141,261.40719604,-0.75049,8.86,0.204,56014.238281
741043.36180115,3740613.2835083,261.3999939,-0.75922,8.97,0.204,56014.238281
741043.30569839,3740613.15148926,261.39089966,-0.76794,9.09,0.199,56014.238281
741043.25120163,3740613.01818848,261.38259888,-0.77667,9.21,0.199,56014.238281
741043.21369934,3740612.89508057,261.38040161,-0.7854,9.31,0.199,56014.238281
741043.46409988,3740613.75537109,261.42300415,-0.72431,8.57,0.199,56014.25
741043.41830063,3740613.63897705,261.41659546,-0.73304,8.67,0.199,56014.25
741043.38169861,3740613.5269165,261.41360474,-0.74176,8.76,0.204,56014.25
741043.33850098,3740613.4083252,261.4085083,-0.75049,8.86,0.204,56014.25
741043.28879929,3740613.28320313,261.40130615,-0.75922,8.97,0.199,56014.25
741043.23270035,3740613.15112305,261.39221191,-0.76794,9.09,0.204,56014.25
741043.17829895,3740613.01782227,261.38391113,-0.77667,9.21,0.204,56014.25
741043.1330986,3740612.88891602,261.37921143,-0.7854,9.32,0.199,56014.25
741043.43799973,3740613.8704834,261.43179321,-0.71558,8.47,0.204,56014.261719
741043.40679932,3740613.76580811,261.43029785,-0.72431,8.55,0.199,56014.261719
741043.36100006,3740613.6494751,261.42379761,-0.73304,8.65,0.199,56014.261719
741043.31639862,3740613.53210449,261.41799927,-0.74176,8.75,0.199,56014.261719
741043.27320099,3740613.41369629,261.41290283,-0.75049,8.85,0.199,56014.261719
741043.21559906,3740613.28289795,261.40301514,-0.75922,8.97,0.199,56014.261719
741043.15969849,3740613.15087891,261.39389038,-0.76794,9.09,0.204,56014.261719
741043.11299896,3740613.02319336,261.38839722,-0.77667,9.2,0.199,56014.261719
741043.06779861,3740612.89440918,261.38360596,-0.7854,9.31,0.199,56014.261719
741043.45429993,3740614.09222412,261.44650269,-0.69813,8.28,0.204,56014.277344
741043.42079926,3740613.98937988,261.44390869,-0.70686,8.36,0.199,56014.277344
741043.38850021,3740613.88568115,261.44180298,-0.71558,8.44,0.199,56014.277344
741043.33330154,3740613.76531982,261.43170166,-0.72431,8.55,0.199,56014.277344
741043.28749847,3740613.64898682,261.42520142,-0.73304,8.65,0.199,56014.277344
741043.25090027,3740613.5369873,261.42221069,-0.74176,8.74,0.199,56014.277344
741043.20759964,3740613.4185791,261.41711426,-0.75049,8.84,0.204,56014.277344
741043.16579819,3740613.29907227,261.41268921,-0.75922,8.94,0.204,56014.277344
741043.10969925,3740613.16717529,261.40359497,-0.76794,9.06,0.199,56014.277344
741043.05519867,3740613.03399658,261.39529419,-0.77667,9.18,0.204,56014.277344
741043.00999832,3740612.90527344,261.39041138,-0.7854,9.29,0.204,56014.277344
741043.45949936,3740614.29980469,261.45761108,-0.68068,8.11,0.204,56014.289063
741043.42380142,3740614.1987915,261.45379639,-0.68941,8.19,0.204,56014.289063
741043.3891983,3740614.09692383,261.45050049,-0.69813,8.27,0.204,56014.289063
741043.35580063,3740613.99420166,261.44781494,-0.70686,8.35,0.204,56014.289063
741043.31539917,3740613.88531494,261.44281006,-0.71558,8.44,0.204,56014.289063
741043.26819992,3740613.77020264,261.43560791,-0.72431,8.54,0.199,56014.289063
741043.22240067,3740613.6539917,261.42910767,-0.73304,8.64,0.204,56014.289063
741043.19369888,3740613.54748535,261.42889404,-0.74176,8.72,0.199,56014.289063
741043.14260101,3740613.42370605,261.42098999,-0.75049,8.83,0.204,56014.289063
741043.08499908,3740613.29309082,261.41101074,-0.75922,8.95,0.204,56014.289063
741043.03689957,3740613.16680908,261.40460205,-0.76794,9.06,0.204,56014.289063
741042.98239899,3740613.03363037,261.39630127,-0.77667,9.18,0.199,56014.289063
741042.93719864,3740612.90490723,261.39151001,-0.7854,9.29,0.204,56014.289063
741043.4435997,3740614.48968506,261.46130371,-0.66323,7.97,0.204,56014.300781
741043.41400146,3740614.39520264,261.45928955,-0.67195,8.04,0.199,56014.304688
741043.37730026,3740614.29510498,261.45489502,-0.68068,8.12,0.204,56014.304688
741043.34170151,3740614.19396973,261.45111084,-0.68941,8.2,0.204,56014.304688
741043.29899979,3740614.0869751,261.44488525,-0.69813,8.29,0.204,56014.304688
741043.25759888,3740613.97888184,261.43939209,-0.70686,8.38,0.204,56014.304688
741043.23339844,3740613.88031006,261.44018555,-0.71558,8.45,0.204,56014.304688
741043.18629837,3740613.76507568,261.43310547,-0.72431,8.55,0.199,56014.304688
741043.14049911,3740613.64880371,261.42660522,-0.73304,8.65,0.199,56014.304688
741043.10400009,3740613.5368042,261.4236145,-0.74176,8.74,0.204,56014.304688
741043.06090164,3740613.41827393,261.41848755,-0.75049,8.84,0.204,56014.304688
741042.9878006,3740613.27648926,261.40310669,-0.75922,8.98,0.199,56014.304688
741042.94749832,3740613.15557861,261.39950562,-0.76794,9.08,0.204,56014.304688
741042.90869904,3740613.03369141,261.39660645,-0.77667,9.18,0.204,56014.304688
741042.85589981,3740612.89916992,261.38919067,-0.7854,9.3,0.199,56014.304688
