X,Y,Z,Angle,Distance,Retro,UTC
741010.44519997,3740612.91680908,261.83840942,-0.77667,8.77,0.204,56019.890625
741010.41849995,3740612.80126953,261.83731079,-0.7854,8.86,0.199,56019.890625
741010.44110012,3740613.25152588,261.84298706,-0.75049,8.51,0.204,56019.90625
741010.42570019,3740613.15039063,261.8454895,-0.75922,8.58,0.21,56019.90625
741010.38879967,3740613.03070068,261.84020996,-0.76794,8.68,0.204,56019.90625
741010.37580013,3740612.92822266,261.84399414,-0.77667,8.75,0.199,56019.90625
741010.34899998,3740612.81280518,261.84280396,-0.7854,8.84,0.199,56019.90625
741010.45250034,3740613.66607666,261.84750366,-0.71558,8.2,0.204,56019.917969
741010.43249989,3740613.56768799,261.84780884,-0.72431,8.27,0.204,56019.917969
741010.4137001,3740613.46868896,261.84860229,-0.73304,8.34,0.204,56019.917969
741010.39589977,3740613.36901855,261.84991455,-0.74176,8.41,0.204,56019.917969
741010.36400032,3740613.25701904,261.84609985,-0.75049,8.5,0.21,56019.917969
741010.33339977,3740613.144104,261.84298706,-0.75922,8.59,0.204,56019.917969
741010.31910038,3740613.04229736,261.84609985,-0.76794,8.66,0.204,56019.917969
741010.29850006,3740612.93377686,261.84698486,-0.77667,8.74,0.199,56019.917969
741010.26430035,3740612.8125,261.84298706,-0.7854,8.84,0.199,56019.917969
741010.44180012,3740614.04199219,261.84609985,-0.68068,7.94,0.204,56019.929688
741010.43350029,3740613.95678711,261.85040283,-0.68941,7.99,0.204,56019.929688
741010.41030025,3740613.86047363,261.84899902,-0.69813,8.06,0.204,56019.929688
741010.39599991,3740613.7689209,261.85119629,-0.70686,8.12,0.199,56019.929688
741010.3671999,3740613.66558838,261.84799194,-0.71558,8.2,0.204,56019.929688
741010.33950043,3740613.56158447,261.8453064,-0.72431,8.28,0.199,56019.929688
741010.32839966,3740613.46820068,261.84899902,-0.73304,8.34,0.204,56019.933594
741010.30290031,3740613.3626709,261.84750366,-0.74176,8.42,0.204,56019.933594
741010.27110004,3740613.25061035,261.84368896,-0.75049,8.51,0.204,56019.933594
741010.24810028,3740613.14361572,261.84341431,-0.75922,8.59,0.204,56019.933594
741010.22630024,3740613.03582764,261.84368896,-0.76794,8.67,0.204,56019.933594
741010.20580006,3740612.92730713,261.84460449,-0.77667,8.75,0.199,56019.933594
741010.17160034,3740612.80578613,261.84069824,-0.7854,8.85,0.199,56019.933594
741010.46619987,3740614.5670166,261.8460083,-0.62832,7.59,0.215,56019.945313
741010.43630028,3740614.47509766,261.84130859,-0.63705,7.66,0.21,56019.945313
741010.43159962,3740614.39727783,261.84649658,-0.64577,7.7,0.21,56019.945313
741010.40359974,3740614.30419922,261.8427124,-0.6545,7.77,0.21,56019.945313
741010.39260006,3740614.22039795,261.84561157,-0.66323,7.82,0.204,56019.945313
741010.3664999,3740614.12591553,261.84280396,-0.67195,7.89,0.199,56019.945313
741010.3572998,3740614.04119873,261.84658813,-0.68068,7.94,0.204,56019.945313
741010.33320045,3740613.9453125,261.8447876,-0.68941,8.01,0.204,56019.945313
741010.32590008,3740613.85961914,261.8494873,-0.69813,8.06,0.204,56019.945313
741010.29599953,3740613.75708008,261.84570313,-0.70686,8.14,0.204,56019.945313
741010.27499962,3740613.65930176,261.84539795,-0.71558,8.21,0.204,56019.945313
741010.24740028,3740613.55511475,261.84280396,-0.72431,8.29,0.204,56019.945313
741010.22859955,3740613.45587158,261.84359741,-0.73304,8.36,0.204,56019.945313
741010.19559956,3740613.34460449,261.83929443,-0.74176,8.45,0.204,56019.945313
741010.18669987,3740613.24981689,261.84408569,-0.75049,8.51,0.199,56019.945313
741010.15610027,3740613.13677979,261.84100342,-0.75922,8.6,0.21,56019.945313
741010.13440037,3740613.0289917,261.84130859,-0.76794,8.68,0.204,56019.945313
741010.11390018,3740612.92041016,261.8421936,-0.77667,8.76,0.204,56019.945313
741010.08720016,3740612.80499268,261.84100342,-0.7854,8.85,0.199,56019.945313
741010.4531002,3740614.96502686,261.84140015,-0.58469,7.35,0.215,56019.957031
741010.44379997,3740614.88977051,261.84420776,-0.59341,7.39,0.215,56019.957031
741010.42679977,3740614.80969238,261.84420776,-0.60214,7.44,0.215,56019.957031
741010.40250015,3740614.72442627,261.84130859,-0.61087,7.5,0.21,56019.957031
741010.38720036,3740614.64318848,261.84210205,-0.61959,7.55,0.215,56019.957031
741010.35649967,3740614.55187988,261.83691406,-0.62832,7.62,0.21,56019.957031
741010.34290028,3740614.46960449,261.83850098,-0.63705,7.67,0.21,56019.957031
741010.32209969,3740614.3817749,261.83740234,-0.64577,7.73,0.21,56019.957031
741010.31840038,3740614.30352783,261.84310913,-0.6545,7.77,0.21,56019.957031
741010.29940033,3740614.21472168,261.84289551,-0.66323,7.83,0.21,56019.957031
741010.28129959,3740614.12530518,261.84310913,-0.67195,7.89,0.199,56019.957031
741010.26420021,3740614.03527832,261.84390259,-0.68068,7.95,0.204,56019.957031
741010.24009991,3740613.93939209,261.84210205,-0.68941,8.02,0.204,56019.957031
741010.22500038,3740613.84820557,261.84381104,-0.69813,8.08,0.204,56019.957031
741010.20300007,3740613.75097656,261.84298706,-0.70686,8.15,0.199,56019.957031
741010.18200016,3740613.65307617,261.84280396,-0.71558,8.22,0.204,56019.957031
741010.16209984,3740613.55450439,261.84310913,-0.72431,8.29,0.204,56019.957031
741010.14340019,3740613.45532227,261.84390259,-0.73304,8.36,0.204,56019.957031
741010.1104002,3740613.34399414,261.83950806,-0.74176,8.45,0.204,56019.957031
741010.09389973,3740613.24328613,261.8414917,-0.75049,8.52,0.204,56019.957031
741010.06340027,3740613.13031006,261.83840942,-0.75922,8.61,0.204,56019.957031
741010.03409958,3740613.01641846,261.83599854,-0.76794,8.7,0.204,56019.957031
741010.01369953,3740612.90771484,261.83691406,-0.77667,8.78,0.199,56019.957031
741009.98709965,3740612.79217529,261.83578491,-0.7854,8.87,0.199,56019.957031
741010.45810032,3740615.6762085,261.81539917,-0.49742,7.0,0.227,56019.96875
741010.44340038,3740615.54040527,261.82159424,-0.51487,7.06,0.227,56019.96875
741010.44559956,3740615.47601318,261.82861328,-0.5236,7.08,0.227,56019.96875
741010.41419983,3740615.39562988,261.82211304,-0.53233,7.14,0.331,56019.96875
741010.41759968,3740615.33068848,261.82971191,-0.54105,7.16,0.481,56019.96875
741010.41310024,3740615.26147461,261.834198,-0.54978,7.19,0.376,56019.96875
741010.37549973,3740615.17529297,261.82550049,-0.55851,7.26,0.254,56019.96875
741010.40610027,3740615.12237549,261.84399414,-0.56723,7.25,0.442,56019.96875
741010.38679981,3740615.04382324,261.84280396,-0.57596,7.3,0.37,56019.96875
741010.36830044,3740614.96472168,261.84188843,-0.58469,7.35,0.215,56019.96875
741010.35890007,3740614.88952637,261.8447876,-0.59341,7.39,0.215,56019.96875
741010.33370018,3740614.80487061,261.84140015,-0.60214,7.45,0.215,56019.96875
741010.32590008,3740614.7288208,261.84500122,-0.61087,7.49,0.215,56019.96875
741010.30239964,3740614.64300537,261.84259033,-0.61959,7.55,0.215,56019.96875
741010.27159977,3740614.55169678,261.83740234,-0.62832,7.62,0.21,56019.972656
741010.26620007,3740614.47418213,261.8421936,-0.63705,7.66,0.215,56019.972656
741010.24540043,3740614.38647461,261.84100342,-0.64577,7.72,0.21,56019.972656
741010.22550011,3740614.29821777,261.84039307,-0.6545,7.78,0.204,56019.972656
741010.21450043,3740614.2144165,261.84329224,-0.66323,7.83,0.204,56019.972656
741010.1885004,3740614.11981201,261.84051514,-0.67195,7.9,0.204,56019.972656
741010.1633997,3740614.0244751,261.8381958,-0.68068,7.97,0.199,56019.972656
741010.1473999,3740613.93377686,261.83950806,-0.68941,8.03,0.199,56019.972656
741010.14009953,3740613.84790039,261.84420776,-0.69813,8.08,0.204,56019.972656
741010.11810017,3740613.75067139,261.84341431,-0.70686,8.15,0.199,56019.972656
741010.08930016,3740613.64727783,261.84020996,-0.71558,8.23,0.204,56019.972656
741010.07730007,3740613.55432129,261.84341431,-0.72431,8.29,0.199,56019.972656
741010.05080032,3740613.44940186,261.84140015,-0.73304,8.37,0.199,56019.972656
741010.0255003,3740613.34368896,261.83990479,-0.74176,8.45,0.204,56019.972656
741010.00899982,3740613.24310303,261.84188843,-0.75049,8.52,0.21,56019.972656
741009.97089958,3740613.12420654,261.83590698,-0.75922,8.62,0.204,56019.972656
741009.94919968,3740613.01617432,261.83630371,-0.76794,8.7,0.204,56019.972656
741009.92879963,3740612.90740967,261.83718872,-0.77667,8.78,0.199,56019.972656
741009.89480019,3740612.78582764,261.83331299,-0.7854,8.88,0.199,56019.972656
741010.45660019,3740616.20617676,261.80340576,-0.42761,6.76,0.221,56019.980469
741010.45289993,3740616.144104,261.80758667,-0.43633,6.78,0.221,56019.984375
741010.44099998,3740616.07861328,261.80841064,-0.44506,6.81,0.221,56019.984375
741010.4385004,3740616.01599121,261.81311035,-0.45379,6.83,0.221,56019.984375
741010.42770004,3740615.95001221,261.81451416,-0.46251,6.86,0.221,56019.984375
741010.41759968,3740615.88360596,261.81619263,-0.47124,6.89,0.221,56019.984375
741010.40799999,3740615.8170166,261.81820679,-0.47997,6.92,0.227,56019.984375
741010.3991003,3740615.75,261.82049561,-0.48869,6.95,0.221,56019.984375
741010.39070034,3740615.68267822,261.8230896,-0.49742,6.98,0.227,56019.984375
741010.38300037,3740615.6151123,261.82598877,-0.50615,7.01,0.227,56019.984375
741010.36740017,3740615.54351807,261.82571411,-0.51487,7.05,0.227,56019.984375
741010.36089993,3740615.47528076,261.82919312,-0.5236,7.08,0.227,56019.984375
741010.33810043,3740615.39892578,261.82611084,-0.53233,7.13,0.331,56019.984375
741010.34140015,3740615.33398438,261.83370972,-0.54105,7.15,0.481,56019.984375
741010.33689976,3740615.26489258,261.83810425,-0.54978,7.18,0.376,56019.984375
741010.29930019,3740615.17877197,261.82940674,-0.55851,7.25,0.265,56019.984375
741010.32149982,3740615.1217041,261.84460449,-0.56723,7.25,0.442,56019.984375
741010.31060028,3740615.04742432,261.84671021,-0.57596,7.29,0.381,56019.984375
