X,Y,Z,Angle,Distance,Retro,UTC
740999.45499998,3740612.87957764,261.83401489,-0.77667,8.77,0.204,56021.597656
740999.43540001,3740612.77032471,261.83468628,-0.7854,8.85,0.204,56021.597656
740999.45730001,3740613.48040771,261.82168579,-0.72431,8.36,0.21,56021.613281
740999.44620001,3740613.38641357,261.82479858,-0.73304,8.42,0.204,56021.613281
740999.42839998,3740613.28619385,261.82550049,-0.74176,8.49,0.21,56021.613281
740999.42699999,3740613.19689941,261.83248901,-0.75049,8.54,0.21,56021.613281
740999.41140002,3740613.09558105,261.834198,-0.75922,8.61,0.21,56021.613281
740999.39679998,3740612.99359131,261.83648682,-0.76794,8.68,0.204,56021.613281
740999.38349998,3740612.89111328,261.83929443,-0.77667,8.75,0.204,56021.613281
740999.36379999,3740612.78198242,261.83990479,-0.7854,8.83,0.204,56021.613281
740999.46319997,3740614.19287109,261.80108643,-0.6545,7.92,0.21,56021.625
740999.4605,3740614.11309814,261.80679321,-0.66323,7.96,0.21,56021.625
740999.45060003,3740614.02789307,261.80969238,-0.67195,8.01,0.204,56021.625
740999.44160002,3740613.94232178,261.81311035,-0.68068,8.06,0.215,56021.625
740999.42559999,3740613.85101318,261.81369019,-0.68941,8.12,0.204,56021.625
740999.41049999,3740613.75909424,261.81491089,-0.69813,8.18,0.21,56021.625
740999.40429997,3740613.67211914,261.8196106,-0.70686,8.23,0.204,56021.625
740999.39120001,3740613.57922363,261.82168579,-0.71558,8.29,0.204,56021.625
740999.38679999,3740613.49127197,261.82720947,-0.72431,8.34,0.21,56021.625
740999.37559998,3740613.3973999,261.83029175,-0.73304,8.4,0.21,56021.625
740999.35769999,3740613.29742432,261.8309021,-0.74176,8.47,0.204,56021.625
740999.34859997,3740613.20239258,261.83499146,-0.75049,8.53,0.204,56021.625
740999.33289999,3740613.10119629,261.83660889,-0.75922,8.6,0.204,56021.625
740999.31840003,3740612.99932861,261.83880615,-0.76794,8.67,0.21,56021.625
740999.29000002,3740612.8848877,261.83590698,-0.77667,8.76,0.204,56021.625
740999.27780002,3740612.78167725,261.83929443,-0.7854,8.83,0.204,56021.625
740999.45959997,3740614.69122314,261.79449463,-0.60214,7.62,0.215,56021.636719
740999.44379997,3740614.60919189,261.79449463,-0.61087,7.67,0.221,56021.636719
740999.4289,3740614.52667236,261.79501343,-0.61959,7.72,0.221,56021.636719
740999.42299998,3740614.44848633,261.79901123,-0.62832,7.76,0.215,56021.636719
740999.40969998,3740614.3651123,261.80020142,-0.63705,7.81,0.215,56021.636719
740999.40539998,3740614.28619385,261.80511475,-0.64577,7.85,0.21,56021.636719
