X,Y,Z,Angle,Distance,Retro,UTC
741019.43910027,3740612.72808838,261.71740723,-0.77667,9.18,0.204,56018.386719
741019.40699959,3740612.60357666,261.71591187,-0.7854,9.28,0.204,56018.386719
741019.43470001,3740612.97918701,261.72531128,-0.75922,8.97,0.204,56018.398438
741019.40719986,3740612.86279297,261.7250061,-0.76794,9.06,0.199,56018.398438
741019.3586998,3740612.72729492,261.71728516,-0.77667,9.18,0.199,56018.398438
741019.32670021,3740612.6027832,261.71578979,-0.7854,9.28,0.199,56018.398438
741019.44300079,3740613.2321167,261.73910522,-0.74176,8.75,0.204,56018.410156
741019.39749908,3740613.10601807,261.73181152,-0.75049,8.86,0.199,56018.410156
741019.35350037,3740612.97857666,261.72531128,-0.75922,8.97,0.204,56018.410156
741019.3185997,3740612.8560791,261.72229004,-0.76794,9.07,0.204,56018.410156
741019.29999924,3740612.74487305,261.72540283,-0.77667,9.15,0.204,56018.410156
741019.25300026,3740612.60827637,261.71841431,-0.7854,9.27,0.199,56018.410156
741019.46100044,3740613.5692749,261.74841309,-0.71558,8.48,0.204,56018.425781
741019.44239998,3740613.46887207,261.75030518,-0.72431,8.55,0.199,56018.425781
741019.40180016,3740613.35058594,261.74438477,-0.73304,8.65,0.204,56018.425781
741019.36249924,3740613.23132324,261.73910522,-0.74176,8.75,0.204,56018.425781
741019.3246994,3740613.11102295,261.73458862,-0.75049,8.85,0.204,56018.425781
741019.28829956,3740612.98968506,261.73080444,-0.75922,8.95,0.204,56018.425781
741019.25320053,3740612.86737061,261.72769165,-0.76794,9.05,0.204,56018.425781
741019.21960068,3740612.74407959,261.72531128,-0.77667,9.15,0.204,56018.425781
741019.18000031,3740612.6137085,261.7210083,-0.7854,9.26,0.204,56018.425781
741019.46039963,3740613.79467773,261.76098633,-0.69813,8.29,0.204,56018.4375
741019.42370033,3740613.68487549,261.75601196,-0.70686,8.38,0.204,56018.4375
741019.39609909,3740613.57977295,261.75439453,-0.71558,8.46,0.204,56018.4375
741019.35420036,3740613.46252441,261.74780273,-0.72431,8.56,0.199,56018.4375
741019.31360054,3740613.34417725,261.74191284,-0.73304,8.66,0.204,56018.4375
741019.28210068,3740613.23059082,261.7394104,-0.74176,8.75,0.204,56018.4375
741019.24419975,3740613.11029053,261.7348938,-0.75049,8.85,0.199,56018.4375
741019.20779991,3740612.9888916,261.73110962,-0.75922,8.95,0.204,56018.4375
741019.17280006,3740612.86657715,261.72799683,-0.76794,9.05,0.199,56018.4375
741019.13920021,3740612.74328613,261.72558594,-0.77667,9.15,0.204,56018.4375
741019.09959984,3740612.61291504,261.72131348,-0.7854,9.26,0.204,56018.4375
741019.44960022,3740614.16699219,261.75500488,-0.66323,8.04,0.21,56018.449219
741019.43250084,3740614.07598877,261.7565918,-0.67195,8.1,0.21,56018.449219
741019.40839958,3740613.97912598,261.75579834,-0.68068,8.17,0.199,56018.449219
741019.39319992,3740613.88702393,261.7585144,-0.68941,8.23,0.204,56018.449219
741019.37120056,3740613.78881836,261.75869751,-0.69813,8.3,0.204,56018.449219
741019.33449936,3740613.67889404,261.75369263,-0.70686,8.39,0.204,56018.449219
741019.29920006,3740613.56811523,261.7492981,-0.71558,8.48,0.199,56018.449219
741019.26510048,3740613.4564209,261.74551392,-0.72431,8.57,0.204,56018.453125
741019.23990059,3740613.34942627,261.74530029,-0.73304,8.65,0.204,56018.453125
741019.20070076,3740613.23010254,261.73999023,-0.74176,8.75,0.204,56018.453125
741019.1704998,3740613.11572266,261.7381897,-0.75049,8.84,0.204,56018.453125
741019.11879921,3740612.98248291,261.72891235,-0.75922,8.96,0.204,56018.453125
741019.08390045,3740612.86010742,261.72579956,-0.76794,9.06,0.199,56018.453125
741019.05780029,3740612.74279785,261.72610474,-0.77667,9.15,0.204,56018.453125
741019.01079941,3740612.60632324,261.71920776,-0.7854,9.27,0.204,56018.453125
741019.45509911,3740614.52929688,261.75640869,-0.62832,7.79,0.21,56018.464844
741019.4423008,3740614.44567871,261.75930786,-0.63705,7.84,0.21,56018.464844
741019.41419983,3740614.35162354,261.75640869,-0.64577,7.91,0.21,56018.464844
