X,Y,Z,Angle,Distance,Retro,UTC
740993.45819998,3740612.98260498,261.79910278,-0.77667,8.46,0.204,56022.574219
740993.45249987,3740612.88751221,261.80249023,-0.7854,8.52,0.204,56022.574219
740993.46260023,3740613.89031982,261.77960205,-0.68941,7.89,0.21,56022.585938
740993.46269989,3740613.81072998,261.78479004,-0.69813,7.93,0.204,56022.585938
740993.45580006,3740613.72540283,261.78710938,-0.70686,7.98,0.21,56022.585938
740993.44210005,3740613.63427734,261.78671265,-0.71558,8.04,0.204,56022.585938
740993.42929983,3740613.54260254,261.78671265,-0.72431,8.1,0.204,56022.585938
740993.41760015,3740613.45031738,261.78729248,-0.73304,8.16,0.204,56022.585938
740993.40679979,3740613.35760498,261.78829956,-0.74176,8.22,0.204,56022.585938
740993.39699984,3740613.2644043,261.78979492,-0.75049,8.28,0.21,56022.585938
740993.38819981,3740613.17059326,261.79168701,-0.75922,8.34,0.21,56022.585938
740993.38049984,3740613.07641602,261.79418945,-0.76794,8.4,0.21,56022.585938
740993.36630011,3740612.97583008,261.79418945,-0.77667,8.47,0.204,56022.585938
740993.36070013,3740612.88061523,261.79760742,-0.7854,8.53,0.204,56022.585938
740993.4605999,3740614.69110107,261.76409912,-0.60214,7.44,0.221,56022.597656
740993.45389986,3740614.54327393,261.77059937,-0.61959,7.51,0.221,56022.597656
740993.44759989,3740614.46661377,261.77261353,-0.62832,7.55,0.215,56022.597656
740993.42589998,3740614.38000488,261.76831055,-0.63705,7.61,0.215,56022.597656
740993.4211998,3740614.30249023,261.77108765,-0.64577,7.65,0.215,56022.597656
740993.40119982,3740614.21472168,261.76760864,-0.6545,7.71,0.21,56022.597656
740993.3980999,3740614.13641357,261.77120972,-0.66323,7.75,0.21,56022.597656
740993.37989998,3740614.04760742,261.76858521,-0.67195,7.81,0.21,56022.597656
740993.38630009,3740613.97369385,261.7762146,-0.68068,7.84,0.21,56022.597656
740993.36980009,3740613.88397217,261.77450562,-0.68941,7.9,0.21,56022.597656
740993.37779999,3740613.80957031,261.7828064,-0.69813,7.93,0.21,56022.597656
740993.36320019,3740613.71887207,261.78201294,-0.70686,7.99,0.204,56022.597656
740993.34170008,3740613.62219238,261.77841187,-0.71558,8.06,0.21,56022.597656
740993.3368001,3740613.53588867,261.78158569,-0.72431,8.11,0.204,56022.597656
740993.32499981,3740613.44360352,261.78210449,-0.73304,8.17,0.204,56022.597656
740993.32189989,3740613.35650635,261.7862854,-0.74176,8.22,0.204,56022.597656
740993.31209993,3740613.26318359,261.78781128,-0.75049,8.28,0.21,56022.597656
740993.30340004,3740613.16949463,261.78970337,-0.75922,8.34,0.204,56022.597656
740993.29559994,3740613.07531738,261.79220581,-0.76794,8.4,0.21,56022.597656
740993.27400017,3740612.96862793,261.78909302,-0.77667,8.48,0.21,56022.601563
740993.26840019,3740612.87329102,261.79260254,-0.7854,8.54,0.21,56022.601563
740993.45949984,3740615.21557617,261.76651001,-0.54105,7.15,0.227,56022.609375
740993.44659996,3740615.14239502,261.76541138,-0.54978,7.19,0.398,56022.609375
740993.45970011,3740615.08099365,261.77529907,-0.55851,7.2,0.431,56022.609375
