X,Y,Z,Angle,Distance,Retro,UTC
741008.45899963,3740612.97052002,261.81790161,-0.76794,8.76,0.204,56020.199219
741008.44629955,3740612.86737061,261.82150269,-0.77667,8.83,0.193,56020.199219
741008.41250038,3740612.74542236,261.81750488,-0.7854,8.93,0.199,56020.199219
741008.45899963,3740613.39361572,261.81689453,-0.73304,8.45,0.204,56020.210938
741008.43410015,3740613.28729248,261.81539917,-0.74176,8.53,0.21,56020.210938
741008.41030025,3740613.18029785,261.81451416,-0.75049,8.61,0.21,56020.210938
741008.38780022,3740613.0725708,261.81420898,-0.75922,8.69,0.204,56020.210938
741008.35890007,3740612.95812988,261.81161499,-0.76794,8.78,0.204,56020.210938
741008.33889961,3740612.84881592,261.81259155,-0.77667,8.86,0.199,56020.210938
741008.31260014,3740612.73278809,261.81130981,-0.7854,8.95,0.199,56020.210938
741008.43010044,3740613.77209473,261.80780029,-0.69813,8.2,0.199,56020.226563
741008.41639996,3740613.67938232,261.80999756,-0.70686,8.26,0.204,56020.226563
741008.39599991,3740613.58068848,261.80981445,-0.71558,8.33,0.204,56020.226563
741008.36880016,3740613.47583008,261.80718994,-0.72431,8.41,0.204,56020.226563
741008.34290028,3740613.36999512,261.8052063,-0.73304,8.49,0.204,56020.226563
741008.33339977,3740613.27502441,261.80950928,-0.74176,8.55,0.204,56020.226563
741008.30210018,3740613.1619873,261.80578613,-0.75049,8.64,0.21,56020.226563
741008.27219963,3740613.0480957,261.80270386,-0.75922,8.73,0.21,56020.226563
741008.2585001,3740612.9453125,261.8059082,-0.76794,8.8,0.204,56020.226563
741008.23110008,3740612.82989502,261.8039856,-0.77667,8.89,0.199,56020.226563
741008.21240044,3740612.71972656,261.80560303,-0.7854,8.97,0.199,56020.226563
741008.46000004,3740614.39898682,261.8019104,-0.63705,7.79,0.21,56020.238281
741008.44769955,3740614.31530762,261.8039856,-0.64577,7.84,0.21,56020.238281
741008.42020035,3740614.22113037,261.80020142,-0.6545,7.91,0.204,56020.238281
741008.41779995,3740614.14141846,261.80639648,-0.66323,7.95,0.204,56020.238281
741008.39220047,3740614.04589844,261.80358887,-0.67195,8.02,0.199,56020.238281
741008.37559986,3740613.95501709,261.80441284,-0.68068,8.08,0.199,56020.238281
741008.35990047,3740613.86340332,261.80569458,-0.68941,8.14,0.204,56020.238281
741008.3295002,3740613.76062012,261.8013916,-0.69813,8.22,0.204,56020.238281
741008.30809975,3740613.66229248,261.80081177,-0.70686,8.29,0.199,56020.238281
741008.2954998,3740613.56896973,261.80358887,-0.71558,8.35,0.204,56020.238281
741008.27620029,3740613.46948242,261.80389404,-0.72431,8.42,0.204,56020.238281
741008.25030041,3740613.36358643,261.8019104,-0.73304,8.5,0.204,56020.238281
741008.22560024,3740613.25701904,261.80050659,-0.74176,8.58,0.204,56020.238281
741008.20960045,3740613.15551758,261.80249023,-0.75049,8.65,0.21,56020.238281
741008.1796999,3740613.04162598,261.79949951,-0.75922,8.74,0.204,56020.238281
741008.15859985,3740612.93267822,261.79989624,-0.76794,8.82,0.204,56020.238281
741008.13869953,3740612.82318115,261.80090332,-0.77667,8.9,0.199,56020.238281
741008.10529995,3740612.70068359,261.79699707,-0.7854,9.0,0.199,56020.238281
741008.46539974,3740614.81890869,261.80371094,-0.59341,7.52,0.221,56020.25
741008.44890022,3740614.73779297,261.80371094,-0.60214,7.57,0.215,56020.25
741008.44139957,3740614.66082764,261.80740356,-0.61087,7.61,0.215,56020.25
741008.41839981,3740614.57409668,261.80499268,-0.61959,7.67,0.215,56020.25
