X,Y,Z,Angle,Distance,Retro,UTC
740991.46189976,3740613.23577881,261.75869751,-0.75049,8.28,0.204,56022.894531
740991.45320034,3740613.14202881,261.76049805,-0.75922,8.34,0.21,56022.894531
740991.44559956,3740613.04779053,261.76278687,-0.76794,8.4,0.21,56022.894531
740991.42409992,3740612.94110107,261.75949097,-0.77667,8.48,0.204,56022.894531
740991.41860008,3740612.8458252,261.76290894,-0.7854,8.54,0.204,56022.894531
740991.46039963,3740614.02880859,261.74630737,-0.67195,7.79,0.21,56022.90625
740991.45829964,3740613.87072754,261.75509644,-0.68941,7.87,0.21,56022.90625
740991.45839977,3740613.79119873,261.76010132,-0.69813,7.91,0.21,56022.90625
740991.43599987,3740613.69519043,261.75579834,-0.70686,7.98,0.204,56022.90625
740991.43010044,3740613.60949707,261.75839233,-0.71558,8.03,0.204,56022.90625
740991.42510033,3740613.52337646,261.76141357,-0.72431,8.08,0.204,56022.90625
740991.4133997,3740613.43127441,261.76168823,-0.73304,8.14,0.199,56022.90625
740991.40270042,3740613.33868408,261.76251221,-0.74176,8.2,0.204,56022.90625
740991.39290047,3740613.24560547,261.76370239,-0.75049,8.26,0.204,56022.90625
740991.3842001,3740613.1519165,261.76550293,-0.75922,8.32,0.21,56022.90625
740991.36900043,3740613.05187988,261.76470947,-0.76794,8.39,0.204,56022.90625
740991.34749985,3740612.9453125,261.7612915,-0.77667,8.47,0.21,56022.90625
740991.33460045,3740612.84411621,261.76159668,-0.7854,8.54,0.204,56022.90625
740991.46580029,3740614.74499512,261.74139404,-0.59341,7.38,0.221,56022.917969
740991.46549988,3740614.67388916,261.74569702,-0.60214,7.41,0.221,56022.917969
740991.44960022,3740614.59350586,261.7434082,-0.61087,7.46,0.215,56022.917969
740991.44260025,3740614.51727295,261.74490356,-0.61959,7.5,0.221,56022.917969
740991.42819977,3740614.43591309,261.7434082,-0.62832,7.55,0.221,56022.917969
740991.43089962,3740614.3637085,261.74911499,-0.63705,7.58,0.215,56022.917969
740991.41810036,3740614.28149414,261.74829102,-0.64577,7.63,0.215,56022.917969
740991.40620041,3740614.1987915,261.74789429,-0.6545,7.68,0.215,56022.917969
740991.40299988,3740614.12078857,261.75131226,-0.66323,7.72,0.21,56022.917969
740991.39280033,3740614.03717041,261.75170898,-0.67195,7.77,0.21,56022.917969
740991.38329983,3740613.95330811,261.75259399,-0.68068,7.82,0.21,56022.917969
740991.35910034,3740613.85839844,261.74731445,-0.68941,7.89,0.21,56022.917969
740991.36709976,3740613.78411865,261.75561523,-0.69813,7.92,0.204,56022.917969
740991.36030006,3740613.69891357,261.75769043,-0.70686,7.97,0.204,56022.917969
740991.34669971,3740613.60778809,261.7571106,-0.71558,8.03,0.21,56022.917969
740991.33399963,3740613.51611328,261.75689697,-0.72431,8.09,0.204,56022.917969
740991.32999992,3740613.42962646,261.76040649,-0.73304,8.14,0.204,56022.917969
740991.31919956,3740613.33691406,261.7611084,-0.74176,8.2,0.199,56022.917969
740991.29440022,3740613.2322998,261.75610352,-0.75049,8.28,0.204,56022.917969
