X,Y,Z,Angle,Distance,Retro,UTC
740983.46610069,3740613.14227295,261.55130005,-0.75049,8.22,0.204,56024.171875
740983.44989967,3740613.04309082,261.5512085,-0.75922,8.29,0.199,56024.171875
740983.42740059,3740612.93731689,261.5486145,-0.76794,8.37,0.204,56024.171875
740983.42079926,3740612.84289551,261.55288696,-0.77667,8.43,0.204,56024.171875
740983.39340019,3740612.72961426,261.54840088,-0.7854,8.52,0.204,56024.171875
740983.4564991,3740613.53222656,261.55499268,-0.71558,7.94,0.21,56024.1875
740983.43610001,3740613.43548584,261.55270386,-0.72431,8.01,0.204,56024.1875
740983.40920067,3740613.33251953,261.54769897,-0.73304,8.09,0.204,56024.1875
740983.39839935,3740613.24017334,261.54989624,-0.74176,8.15,0.204,56024.1875
740983.3810997,3740613.14160156,261.54928589,-0.75049,8.22,0.204,56024.1875
740983.35759926,3740613.03649902,261.54611206,-0.75922,8.3,0.204,56024.1875
740983.33519936,3740612.93060303,261.54360962,-0.76794,8.38,0.204,56024.1875
740983.32130051,3740612.83007813,261.5447998,-0.77667,8.45,0.21,56024.1875
740983.30120087,3740612.72277832,261.54348755,-0.7854,8.53,0.21,56024.1875
740983.45359993,3740614.05560303,261.55029297,-0.66323,7.6,0.21,56024.199219
740983.44300079,3740613.97290039,261.55178833,-0.67195,7.65,0.215,56024.199219
740983.42550087,3740613.88458252,261.55029297,-0.68068,7.71,0.21,56024.199219
740983.40889931,3740613.79571533,261.54940796,-0.68941,7.77,0.21,56024.199219
740983.39319992,3740613.70629883,261.54888916,-0.69813,7.83,0.21,56024.199219
740983.3708992,3740613.61077881,261.54559326,-0.70686,7.9,0.215,56024.199219
740983.3647995,3740613.5256958,261.54949951,-0.71558,7.95,0.21,56024.199219
740983.34440041,3740613.42901611,261.54730225,-0.72431,8.02,0.204,56024.199219
740983.32500076,3740613.331604,261.54568481,-0.73304,8.09,0.204,56024.199219
740983.30680084,3740613.23358154,261.54458618,-0.74176,8.16,0.204,56024.199219
740983.28960037,3740613.1348877,261.5440979,-0.75049,8.23,0.204,56024.199219
740983.28079987,3740613.04150391,261.5473938,-0.75922,8.29,0.204,56024.199219
740983.25099945,3740612.9296875,261.54168701,-0.76794,8.38,0.204,56024.199219
740983.22979927,3740612.82312012,261.53988647,-0.77667,8.46,0.204,56024.199219
