X,Y,Z,Angle,Distance,Retro,UTC
741045.6568985,3740620.42669678,261.29611206,0.18326,6.34,0.265,56014.121094
741045.58150101,3740620.42718506,261.29721069,0.18326,6.34,0.287,56014.136719
741045.59579849,3740620.36212158,261.31091309,0.17453,6.3,0.238,56014.136719
741045.57649994,3740620.31048584,261.3086853,0.16581,6.3,0.238,56014.136719
741045.57479858,3740620.25238037,261.31469727,0.15708,6.28,0.227,56014.136719
741045.55649948,3740620.20068359,261.31289673,0.14835,6.28,0.227,56014.136719
741045.54710007,3740620.14581299,261.31530762,0.13963,6.27,0.232,56014.136719
741045.52959824,3740620.09387207,261.31381226,0.1309,6.27,0.227,56014.136719
741045.51470184,3740620.42468262,261.30239868,0.18326,6.33,0.271,56014.148438
741045.50350189,3740620.36962891,261.3039856,0.17453,6.32,0.249,56014.148438
741045.50130081,3740620.31140137,261.30981445,0.16581,6.3,0.238,56014.148438
741045.49100113,3740620.25646973,261.3117981,0.15708,6.29,0.227,56014.148438
741045.48120117,3740620.20147705,261.31399536,0.14835,6.28,0.232,56014.148438
741045.47190094,3740620.14672852,261.31640625,0.13963,6.27,0.227,56014.148438
741045.48490143,3740620.43530273,261.35580444,0.19199,6.21,0.221,56014.175781
741045.61809921,3740624.38220215,261.5506897,0.7854,7.53,0.315,56014.410156
741045.59289932,3740624.30358887,261.54879761,0.77667,7.48,0.309,56014.410156
741045.57379913,3740624.21722412,261.55050659,0.76794,7.42,0.271,56014.410156
741045.55590057,3740624.13092041,261.55270386,0.75922,7.36,0.26,56014.410156
741045.54639816,3740624.37469482,261.55288696,0.7854,7.52,0.337,56014.421875
741045.52119827,3740624.29608154,261.55108643,0.77667,7.47,0.287,56014.421875
741045.49710083,3740624.2177124,261.54959106,0.76794,7.42,0.287,56014.425781
741045.4844017,3740624.12347412,261.55499268,0.75922,7.35,0.298,56014.425781
741045.47409821,3740624.3671875,261.55560303,0.7854,7.51,0.331,56014.4375
