X,Y,Z,Angle,Distance,Retro,UTC
741024.95289993,3740621.60040283,261.70089722,0.42761,6.29,0.354,56017.816406
741024.87290001,3740621.60009766,261.70159912,0.42761,6.29,0.343,56017.828125
741024.71199989,3740621.59881592,261.7026062,0.42761,6.29,0.331,56017.855469
741024.47120094,3740621.59741211,261.70401001,0.42761,6.29,0.326,56017.894531
741025.42670059,3740621.60772705,261.69018555,0.42761,6.3,0.331,56017.734375
741025.45789909,3740621.93389893,261.70498657,0.47997,6.39,0.32,56017.746094
741025.44190025,3740621.87689209,261.70410156,0.47124,6.37,0.315,56017.746094
741025.42639923,3740621.81982422,261.70349121,0.46251,6.35,0.276,56017.746094
741025.35449982,3740621.60241699,261.69558716,0.42761,6.29,0.326,56017.746094
741025.43289948,3740622.17370605,261.70458984,0.51487,6.49,0.309,56017.761719
741025.41449928,3740622.11651611,261.70278931,0.50615,6.47,0.315,56017.761719
741025.40390015,3740622.05352783,261.70489502,0.49742,6.44,0.315,56017.761719
741025.38669968,3740621.99639893,261.70361328,0.48869,6.42,0.315,56017.761719
741025.37739944,3740621.93359375,261.70620728,0.47997,6.39,0.309,56017.761719
741025.36129951,3740621.87658691,261.70541382,0.47124,6.37,0.304,56017.761719
741025.32369995,3740622.05291748,261.7059021,0.49742,6.44,0.309,56017.773438
741025.30649948,3740621.99578857,261.70449829,0.48869,6.42,0.309,56017.773438
741025.19370079,3740621.60150146,261.69781494,0.42761,6.29,0.326,56017.773438
741025.1060009,3740621.60620117,261.6947937,0.42761,6.3,0.354,56017.789063
741025.03310013,3740621.60089111,261.70001221,0.42761,6.29,0.337,56017.800781
