X,Y,Z,Angle,Distance,Retro,UTC
740992.44350004,3740621.73120117,261.8263855,0.45379,6.72,0.265,56022.9375
740992.43499994,3740621.66589355,261.82659912,0.44506,6.69,0.26,56022.9375
740992.41960001,3740621.60620117,261.82330322,0.43633,6.67,0.265,56022.9375
740992.46589994,3740622.1663208,261.84698486,0.51487,6.89,0.276,56022.949219
740992.44579983,3740622.10638428,261.8414917,0.50615,6.87,0.282,56022.949219
740992.43349981,3740622.04058838,261.83990479,0.49742,6.84,0.282,56022.949219
740992.42180014,3740621.97479248,261.83859253,0.48869,6.81,0.276,56022.949219
740992.39620018,3740621.92071533,261.83029175,0.47997,6.8,0.265,56022.949219
740992.39319992,3740621.84942627,261.83331299,0.47124,6.76,0.265,56022.949219
740992.37599993,3740621.78961182,261.82910156,0.46251,6.74,0.282,56022.949219
740992.35949993,3740621.72979736,261.82528687,0.45379,6.72,0.254,56022.949219
740992.3585,3740621.65911865,261.82919312,0.44506,6.68,0.254,56022.949219
740992.34310007,3740621.59942627,261.82589722,0.43633,6.66,0.254,56022.949219
740992.45660019,3740622.49560547,261.85931396,0.55851,7.04,0.26,56022.960938
740992.44029999,3740622.42932129,261.855896,0.54978,7.01,0.276,56022.960938
740992.42460012,3740622.36309814,261.85281372,0.54105,6.98,0.276,56022.960938
740992.40969992,3740622.296875,261.85009766,0.53233,6.95,0.276,56022.960938
740992.39540005,3740622.23077393,261.84759521,0.5236,6.92,0.276,56022.960938
740992.38180017,3740622.16491699,261.84539795,0.51487,6.89,0.276,56022.960938
740992.36170006,3740622.10491943,261.83990479,0.50615,6.87,0.282,56022.960938
740992.35659981,3740622.03320313,261.8420105,0.49742,6.83,0.282,56022.960938
740992.33769989,3740621.97332764,261.83709717,0.48869,6.81,0.276,56022.960938
740992.31949997,3740621.91351318,261.83239746,0.47997,6.79,0.271,56022.960938
740992.30910015,3740621.84790039,261.83169556,0.47124,6.76,0.271,56022.960938
