X,Y,Z,Angle,Distance,Retro,UTC
740989.4460001,3740622.77062988,261.83081055,0.61959,7.05,0.282,56023.480469
740989.4392004,3740622.69177246,261.83239746,0.61087,7.0,0.282,56023.480469
740989.46549988,3740623.29199219,261.84329224,0.68068,7.35,0.26,56023.496094
740989.45259953,3740623.21179199,261.84210205,0.67195,7.3,0.254,56023.496094
740989.4343996,3740623.13897705,261.8380127,0.66323,7.26,0.254,56023.496094
740989.42949963,3740623.05212402,261.84100342,0.6545,7.2,0.271,56023.496094
740989.41310024,3740622.97949219,261.83770752,0.64577,7.16,0.271,56023.496094
740989.39750004,3740622.90710449,261.83480835,0.63705,7.12,0.276,56023.496094
740989.37629986,3740622.8416748,261.82870483,0.62832,7.09,0.282,56023.496094
740989.4605999,3740623.59118652,261.85760498,0.71558,7.52,0.243,56023.507813
740989.43830013,3740623.5178833,261.85150146,0.70686,7.48,0.249,56023.507813
740989.41689968,3740623.44458008,261.84579468,0.69813,7.44,0.254,56023.507813
740989.40219975,3740623.36407471,261.84381104,0.68941,7.39,0.254,56023.507813
740989.38239956,3740623.29101563,261.83889771,0.68068,7.35,0.265,56023.507813
740989.36950016,3740623.21087646,261.83770752,0.67195,7.3,0.271,56023.507813
740989.34519958,3740623.14508057,261.8302002,0.66323,7.27,0.26,56023.507813
740989.34020042,3740623.05822754,261.83331299,0.6545,7.21,0.271,56023.507813
740989.32369995,3740622.9855957,261.82998657,0.64577,7.17,0.276,56023.507813
740989.46179962,3740624.01098633,261.8677063,0.75922,7.79,0.304,56023.519531
740989.44050026,3740623.92950439,261.86270142,0.75049,7.74,0.238,56023.519531
740989.42580032,3740623.84051514,261.86120605,0.74176,7.68,0.243,56023.519531
740989.40649986,3740623.75927734,261.85699463,0.73304,7.63,0.243,56023.519531
740989.38809967,3740623.67822266,261.853302,0.72431,7.58,0.243,56023.519531
740989.37650013,3740623.58978271,261.853302,0.71558,7.52,0.243,56023.519531
740989.35420036,3740623.51647949,261.84719849,0.70686,7.48,0.249,56023.519531
740989.33860016,3740623.43591309,261.84490967,0.69813,7.43,0.254,56023.519531
740989.31799984,3740623.36279297,261.83959961,0.68941,7.39,0.26,56023.519531
740989.29819965,3740623.28967285,261.83468628,0.68068,7.35,0.265,56023.519531
740989.28530025,3740623.20947266,261.83358765,0.67195,7.3,0.265,56023.519531
740989.26720047,3740623.13659668,261.82949829,0.66323,7.26,0.26,56023.519531
740989.2560997,3740623.05682373,261.82919312,0.6545,7.21,0.265,56023.519531
740989.4545002,3740624.01300049,261.90020752,0.76794,7.74,0.287,56023.535156
740989.38370037,3740624.00189209,261.86691284,0.75922,7.78,0.243,56023.535156
740989.36250019,3740623.92047119,261.86190796,0.75049,7.73,0.227,56023.535156
740989.34780025,3740623.83148193,261.86050415,0.74176,7.67,0.227,56023.535156
740989.32289982,3740623.75799561,261.85321045,0.73304,7.63,0.232,56023.535156
740989.30449963,3740623.67687988,261.8494873,0.72431,7.58,0.243,56023.535156
740989.29290009,3740623.58850098,261.8494873,0.71558,7.52,0.243,56023.535156
740989.26480007,3740623.52258301,261.84008789,0.70686,7.49,0.254,56023.535156
740989.24909973,3740623.4420166,261.83770752,0.69813,7.44,0.254,56023.535156
740989.24040031,3740623.35412598,261.83911133,0.68941,7.38,0.249,56023.535156
740989.20779991,3740623.20098877,261.83319092,0.67195,7.29,0.26,56023.535156
740989.46329975,3740623.99072266,261.94210815,0.77667,7.66,0.238,56023.546875
740989.32250023,3740624.08227539,261.86880493,0.76794,7.83,0.243,56023.546875
740989.2784996,3740624.03192139,261.85079956,0.75922,7.82,0.227,56023.546875
740989.26809978,3740623.93487549,261.85198975,0.75049,7.75,0.227,56023.546875
