X,Y,Z,Angle,Distance,Retro,UTC
741020.96299934,3740621.59197998,261.73300171,0.42761,6.34,0.309,56018.46875
741021.01309967,3740622.04608154,261.74560547,0.49742,6.49,0.315,56018.480469
741021.00300026,3740621.98291016,261.74758911,0.48869,6.46,0.315,56018.480469
741020.93969917,3740621.68518066,261.75021362,0.44506,6.34,0.254,56018.480469
741020.9333992,3740621.62280273,261.75369263,0.43633,6.31,0.249,56018.480469
741021.02059937,3740622.41522217,261.74780273,0.54978,6.65,0.304,56018.492188
741021.01370049,3740622.34527588,261.75189209,0.54105,6.61,0.304,56018.492188
741020.99349976,3740622.28771973,261.74880981,0.53233,6.59,0.304,56018.492188
741020.97380066,3740622.23010254,261.74609375,0.5236,6.57,0.309,56018.492188
741020.96179962,3740622.16650391,261.74731445,0.51487,6.54,0.304,56018.492188
741020.95050049,3740622.10308838,261.74868774,0.50615,6.51,0.32,56018.492188
741020.93250084,3740622.04559326,261.7467041,0.49742,6.49,0.309,56018.496094
741020.8810997,3740621.73651123,261.75561523,0.45379,6.35,0.243,56018.496094
741020.87420082,3740621.67401123,261.75900269,0.44506,6.32,0.249,56018.496094
741020.86039925,3740621.61700439,261.75869751,0.43633,6.3,0.243,56018.496094
741021.01230049,3740622.74139404,261.74749756,0.59341,6.81,0.298,56018.507813
741021.00849915,3740622.66418457,261.75360107,0.58469,6.76,0.304,56018.507813
741020.99189949,3740622.60021973,261.75280762,0.57596,6.73,0.298,56018.507813
741020.97610092,3740622.53619385,261.75241089,0.56723,6.7,0.304,56018.507813
741020.95400047,3740622.47851563,261.74850464,0.55851,6.68,0.293,56018.507813
741020.94639969,3740622.40838623,261.75228882,0.54978,6.64,0.304,56018.507813
741020.93250084,3740622.34472656,261.75268555,0.54105,6.61,0.304,56018.507813
741020.90519905,3740622.29309082,261.74591064,0.53233,6.6,0.298,56018.507813
741020.89249992,3740622.22949219,261.74679565,0.5236,6.57,0.304,56018.507813
741020.88050079,3740622.16589355,261.74798584,0.51487,6.54,0.304,56018.507813
741020.80820084,3740621.86688232,261.7467041,0.47124,6.42,0.276,56018.507813
741020.79249954,3740621.80950928,261.74569702,0.46251,6.4,0.293,56018.507813
741020.81480026,3740621.72497559,261.76409912,0.45379,6.33,0.227,56018.507813
741020.79299927,3740621.67340088,261.75970459,0.44506,6.32,0.227,56018.507813
741020.77910042,3740621.61627197,261.75939941,0.43633,6.3,0.232,56018.507813
741021.00769997,3740622.99829102,261.75570679,0.62832,6.93,0.298,56018.519531
741020.98760033,3740622.93389893,261.75338745,0.61959,6.9,0.282,56018.519531
741020.97489929,3740622.86279297,261.75500488,0.61087,6.86,0.282,56018.519531
741020.95630074,3740622.79852295,261.7532959,0.60214,6.83,0.282,56018.519531
741020.93829918,3740622.73419189,261.75201416,0.59341,6.8,0.287,56018.519531
741020.92110062,3740622.66998291,261.75088501,0.58469,6.77,0.293,56018.519531
741020.91130066,3740622.5994873,261.7538147,0.57596,6.73,0.293,56018.519531
741020.89539909,3740622.53552246,261.7532959,0.56723,6.7,0.293,56018.519531
741020.87330055,3740622.4777832,261.74938965,0.55851,6.68,0.287,56018.519531
741020.86569977,3740622.40777588,261.75320435,0.54978,6.64,0.304,56018.519531
741020.85180092,3740622.34399414,261.75360107,0.54105,6.61,0.304,56018.519531
741020.83160019,3740622.28637695,261.75061035,0.53233,6.59,0.298,56018.519531
741020.81900024,3740622.22277832,261.75149536,0.5236,6.56,0.304,56018.519531
741020.74379921,3740621.92370605,261.74890137,0.47997,6.44,0.298,56018.519531
741020.7276001,3740621.86627197,261.74758911,0.47124,6.42,0.304,56018.519531
741020.71190071,3740621.80877686,261.74661255,0.46251,6.4,0.293,56018.519531
741020.73419952,3740621.72442627,261.76501465,0.45379,6.33,0.232,56018.519531
741020.71229935,3740621.67272949,261.7605896,0.44506,6.32,0.232,56018.519531
741020.69849968,3740621.61572266,261.76031494,0.43633,6.3,0.238,56018.519531
741021.01280022,3740623.34869385,261.75891113,0.67195,7.12,0.265,56018.53125
741020.99539948,3740623.27697754,261.7585144,0.66323,7.08,0.276,56018.53125
741020.97870064,3740623.20532227,261.75839233,0.6545,7.04,0.276,56018.53125
741020.96290016,3740623.13378906,261.75869751,0.64577,7.0,0.282,56018.53125
