X,Y,Z,Angle,Distance,Retro,UTC
741018.94910049,3740624.07128906,261.82611084,0.76794,7.49,0.287,56018.917969
741019.01889992,3740624.07348633,261.89309692,0.7854,7.39,0.298,56018.933594
741018.94370079,3740624.0725708,261.85980225,0.77667,7.44,0.265,56018.933594
741018.87369919,3740624.06311035,261.82971191,0.76794,7.48,0.265,56018.933594
741018.94779968,3740624.05712891,261.90008545,0.7854,7.37,0.249,56018.945313
741018.86190033,3740624.07202148,261.8605957,0.77667,7.44,0.254,56018.945313
741018.78639984,3740624.07012939,261.82730103,0.76794,7.49,0.265,56018.945313
741018.86120033,3740624.06439209,261.89788818,0.7854,7.38,0.249,56018.957031
741018.78070068,3740624.07141113,261.86151123,0.77667,7.44,0.271,56018.957031
741018.69980049,3740624.07727051,261.82501221,0.76794,7.5,0.276,56018.957031
741018.77499962,3740624.07177734,261.89550781,0.7854,7.39,0.282,56018.972656
741018.69449997,3740624.07867432,261.85900879,0.77667,7.45,0.287,56018.972656
741018.62439919,3740624.0690918,261.82888794,0.76794,7.49,0.282,56018.972656
741018.68770027,3740624.07891846,261.89300537,0.7854,7.4,0.282,56018.984375
741018.61790085,3740624.0703125,261.86279297,0.77667,7.44,0.276,56018.984375
741018.54789925,3740624.06072998,261.83270264,0.76794,7.48,0.254,56018.984375
741018.60639954,3740624.07830811,261.89379883,0.7854,7.4,0.254,56019.0
741018.53660011,3740624.06958008,261.8637085,0.77667,7.44,0.265,56019.0
741018.46660042,3740624.06011963,261.83358765,0.76794,7.48,0.249,56019.0
741018.53000069,3740624.07000732,261.89788818,0.7854,7.39,0.265,56019.011719
741019.44140053,3740624.0670166,261.82528687,0.76794,7.48,0.276,56018.839844
741019.43619919,3740624.06829834,261.85900879,0.77667,7.43,0.276,56018.851563
741019.37170029,3740624.05102539,261.83209229,0.76794,7.46,0.238,56018.851563
741019.42490005,3740624.07629395,261.88970947,0.7854,7.39,0.265,56018.863281
741019.35519981,3740624.06762695,261.85958862,0.77667,7.43,0.26,56018.863281
741019.28520012,3740624.05810547,261.82958984,0.76794,7.47,0.232,56018.867188
741019.34350014,3740624.07580566,261.89059448,0.7854,7.39,0.265,56018.878906
741019.28450012,3740624.05151367,261.86691284,0.77667,7.41,0.232,56018.878906
741019.20919991,3740624.04980469,261.83370972,0.76794,7.46,0.243,56018.878906
741019.27860069,3740624.05169678,261.9006958,0.7854,7.36,0.243,56018.890625
741019.19820023,3740624.05877686,261.8644104,0.77667,7.42,0.249,56018.890625
741019.12829971,3740624.04931641,261.83441162,0.76794,7.46,0.243,56018.890625
741019.1916008,3740624.05889893,261.89840698,0.7854,7.37,0.238,56018.90625
741019.12199974,3740624.05041504,261.8684082,0.77667,7.41,0.232,56018.90625
741019.03569984,3740624.06420898,261.82879639,0.76794,7.48,0.304,56018.90625
741019.11039925,3740624.05828857,261.89889526,0.7854,7.37,0.238,56018.917969
741019.02459908,3740624.07312012,261.85940552,0.77667,7.44,0.309,56018.917969
