X,Y,Z,Angle,Distance,Retro,UTC
741042.45230103,3740621.62268066,261.50088501,0.41015,6.2,0.315,56014.8125
741042.36859894,3740621.62689209,261.49688721,0.41015,6.21,0.298,56014.828125
741042.29190063,3740621.62579346,261.49639893,0.41015,6.21,0.304,56014.839844
741042.21590042,3740621.62487793,261.4960022,0.41015,6.21,0.298,56014.855469
741042.21239853,3740621.83837891,261.50241089,0.44506,6.27,0.287,56014.867188
741042.13990021,3740621.62402344,261.49578857,0.41015,6.21,0.32,56014.867188
741042.14310074,3740621.83190918,261.50610352,0.44506,6.26,0.26,56014.878906
741042.09189987,3740621.66870117,261.50289917,0.41888,6.21,0.265,56014.878906
741042.06689835,3740621.83099365,261.50579834,0.44506,6.26,0.276,56014.894531
741042.02330017,3740621.66241455,261.50650024,0.41888,6.2,0.271,56014.894531
741042.01750183,3740621.60107422,261.5111084,0.41015,6.17,0.343,56014.894531
741042.02050018,3740621.87518311,261.51321411,0.45379,6.26,0.337,56014.90625
741041.99010086,3740621.76300049,261.51300049,0.43633,6.22,0.254,56014.90625
741041.97570038,3740621.70697021,261.51330566,0.42761,6.2,0.249,56014.90625
741041.94850159,3740621.5949707,261.51449585,0.41015,6.16,0.343,56014.90625
741042.01179886,3740622.09899902,261.51599121,0.48869,6.34,0.32,56014.917969
741042.00130081,3740622.03710938,261.51870728,0.47997,6.31,0.326,56014.917969
741041.98429871,3740621.98101807,261.51779175,0.47124,6.29,0.326,56014.921875
741041.96049881,3740621.93060303,261.51330566,0.46251,6.28,0.326,56014.921875
741041.93709946,3740621.88000488,261.50909424,0.45379,6.27,0.331,56014.921875
741041.92160034,3740621.82391357,261.50891113,0.44506,6.25,0.282,56014.921875
741041.90660095,3740621.7677002,261.50891113,0.43633,6.23,0.26,56014.921875
741042.00479889,3740622.32922363,261.51919556,0.5236,6.43,0.315,56014.933594
741041.98490143,3740622.27301025,261.51708984,0.51487,6.41,0.315,56014.933594
741041.96559906,3740622.21679688,261.51519775,0.50615,6.39,0.315,56014.933594
741041.95389938,3740622.15460205,261.51739502,0.49742,6.36,0.32,56014.933594
741041.93569946,3740622.09851074,261.51599121,0.48869,6.34,0.326,56014.933594
