X,Y,Z,Angle,Distance,Retro,UTC
741001.02040005,3740621.97937012,261.85610962,0.48869,6.63,0.293,56021.628906
741001.00250006,3740621.92077637,261.85321045,0.47997,6.61,0.293,56021.628906
741000.98519999,3740621.86230469,261.85058594,0.47124,6.59,0.293,56021.628906
741000.97589999,3740621.79821777,261.85198975,0.46251,6.56,0.298,56021.628906
741000.95230001,3740621.74517822,261.84619141,0.45379,6.55,0.26,56021.628906
741000.95160002,3740621.67578125,261.85189819,0.44506,6.51,0.249,56021.628906
741000.95169997,3740621.60668945,261.85791016,0.43633,6.47,0.243,56021.628906
741001.02110004,3740622.51593018,261.84960938,0.55851,6.9,0.282,56021.640625
741001.00510001,3740622.45062256,261.84811401,0.54978,6.87,0.271,56021.640625
741000.99659997,3740622.37908936,261.85049438,0.54105,6.83,0.271,56021.640625
741000.98199999,3740622.31402588,261.84960938,0.53233,6.8,0.276,56021.640625
741000.96799999,3740622.24902344,261.84899902,0.5236,6.77,0.276,56021.640625
741000.95469999,3740622.1842041,261.84869385,0.51487,6.74,0.282,56021.640625
741000.94929999,3740622.11340332,261.85238647,0.50615,6.7,0.293,56021.640625
741000.93010002,3740622.0546875,261.84899902,0.49742,6.68,0.287,56021.640625
741000.9188,3740621.99017334,261.8494873,0.48869,6.65,0.276,56021.640625
741000.91549999,3740621.91998291,261.85409546,0.47997,6.61,0.271,56021.640625
741000.89819998,3740621.86151123,261.85150146,0.47124,6.59,0.276,56021.640625
741000.88139999,3740621.80291748,261.84909058,0.46251,6.57,0.293,56021.640625
741000.8653,3740621.74438477,261.84698486,0.45379,6.55,0.276,56021.640625
741000.8721,3740621.6696167,261.85641479,0.44506,6.5,0.238,56021.640625
741000.85720003,3740621.61132813,261.85488892,0.43633,6.48,0.232,56021.640625
741001.01450002,3740623.02862549,261.8420105,0.61959,7.19,0.271,56021.652344
741001.01289999,3740622.94219971,261.84860229,0.61087,7.13,0.271,56021.652344
741000.98589998,3740622.88299561,261.84170532,0.60214,7.11,0.271,56021.652344
741000.97939998,3740622.80377197,261.84561157,0.59341,7.06,0.26,56021.65625
741000.96039999,3740622.73797607,261.84280396,0.58469,7.03,0.265,56021.65625
741000.94889998,3740622.66571045,261.84390259,0.57596,6.99,0.271,56021.65625
741000.93809998,3740622.59368896,261.8453064,0.56723,6.95,0.271,56021.65625
741000.92129999,3740622.52819824,261.84350586,0.55851,6.92,0.26,56021.65625
741000.9052,3740622.46270752,261.84188843,0.54978,6.89,0.254,56021.65625
741000.89660001,3740622.39111328,261.84429932,0.54105,6.85,0.254,56021.65625
741000.88190001,3740622.32592773,261.84341431,0.53233,6.82,0.254,56021.65625
741000.87489998,3740622.25469971,261.84640503,0.5236,6.78,0.265,56021.65625
741000.86150002,3740622.18981934,261.8460083,0.51487,6.75,0.265,56021.65625
741000.84890002,3740622.12487793,261.8460083,0.50615,6.72,0.282,56021.65625
741000.83679998,3740622.06018066,261.84619141,0.49742,6.69,0.282,56021.65625
741000.81819999,3740622.00140381,261.84298706,0.48869,6.67,0.271,56021.65625
741000.81480002,3740621.93109131,261.84750366,0.47997,6.63,0.271,56021.65625
741000.80479997,3740621.86669922,261.84860229,0.47124,6.6,0.276,56021.65625
741000.78060001,3740621.8137207,261.84249878,0.46251,6.59,0.287,56021.65625
741000.76429999,3740621.75500488,261.84030151,0.45379,6.57,0.265,56021.65625
741000.7561,3740621.69091797,261.8421936,0.44506,6.54,0.254,56021.65625
741000.741,3740621.63232422,261.84051514,0.43633,6.52,0.265,56021.65625
741001.00810003,3740623.40148926,261.84658813,0.66323,7.4,0.243,56021.667969
741000.98299998,3740623.33508301,261.84118652,0.6545,7.37,0.249,56021.667969
