X,Y,Z,Angle,Distance,Retro,UTC
741020.02190018,3740622.05682373,261.7427063,0.49742,6.52,0.309,56018.640625
741020.01169968,3740621.99328613,261.74459839,0.48869,6.49,0.315,56018.640625
741019.99480057,3740621.93572998,261.7428894,0.47997,6.47,0.304,56018.640625
741019.98579979,3740621.87249756,261.74539185,0.47124,6.44,0.304,56018.640625
741019.96999931,3740621.81488037,261.74420166,0.46251,6.42,0.309,56018.640625
741019.97730064,3740621.74108887,261.75491333,0.45379,6.37,0.249,56018.640625
741019.97780037,3740621.67321777,261.76199341,0.44506,6.33,0.243,56018.640625
741019.96389961,3740621.61608887,261.76159668,0.43633,6.31,0.249,56018.640625
741020.00860023,3740622.36889648,261.74081421,0.54105,6.66,0.304,56018.652344
741020.01619911,3740622.28668213,261.75250244,0.53233,6.6,0.304,56018.652344
741019.9822998,3740622.24102783,261.74209595,0.5236,6.6,0.304,56018.652344
741019.96299934,3740622.18322754,261.73950195,0.51487,6.58,0.309,56018.652344
741019.95149994,3740622.11950684,261.74081421,0.50615,6.55,0.304,56018.652344
741019.94059944,3740622.0559082,261.74240112,0.49742,6.52,0.309,56018.652344
741019.93040085,3740621.99249268,261.74429321,0.48869,6.49,0.315,56018.65625
741019.92079926,3740621.92919922,261.74649048,0.47997,6.46,0.309,56018.65625
741019.91189957,3740621.86608887,261.74890137,0.47124,6.43,0.304,56018.65625
741019.88870049,3740621.81408691,261.74389648,0.46251,6.42,0.309,56018.65625
741019.89599991,3740621.74029541,261.75460815,0.45379,6.37,0.254,56018.65625
741019.89649963,3740621.67230225,261.76168823,0.44506,6.33,0.243,56018.65625
741019.89769936,3740621.60467529,261.769104,0.43633,6.29,0.238,56018.65625
741020.01199913,3740622.6829834,261.74591064,0.58469,6.8,0.287,56018.667969
741019.9951992,3740622.61859131,261.74499512,0.57596,6.77,0.293,56018.667969
741019.97920036,3740622.55438232,261.74438477,0.56723,6.74,0.293,56018.667969
741019.97060013,3740622.48388672,261.74780273,0.55851,6.7,0.293,56018.667969
741019.9489994,3740622.42608643,261.74398804,0.54978,6.68,0.304,56018.667969
741019.93490028,3740622.36199951,261.74429321,0.54105,6.65,0.304,56018.667969
741019.92860031,3740622.29211426,261.74850464,0.53233,6.61,0.298,56018.667969
741019.90880013,3740622.23431396,261.74560547,0.5236,6.59,0.304,56018.667969
741019.88960075,3740622.17657471,261.74301147,0.51487,6.57,0.304,56018.667969
741019.8708992,3740622.11877441,261.74060059,0.50615,6.55,0.304,56018.667969
741019.86000061,3740622.05517578,261.7421875,0.49742,6.52,0.309,56018.667969
741019.84980011,3740621.99182129,261.74411011,0.48869,6.49,0.309,56018.667969
741019.83289909,3740621.93408203,261.74240112,0.47997,6.47,0.309,56018.667969
741019.83130074,3740621.86529541,261.74868774,0.47124,6.43,0.304,56018.667969
741019.80809975,3740621.81329346,261.74371338,0.46251,6.42,0.309,56018.667969
741019.83029938,3740621.72869873,261.76199341,0.45379,6.35,0.238,56018.667969
741019.8234005,3740621.6663208,261.76528931,0.44506,6.32,0.232,56018.667969
741019.80949974,3740621.60919189,261.76501465,0.43633,6.3,0.232,56018.667969
741020.01239967,3740623.01837158,261.74780273,0.62832,6.97,0.282,56018.679688
741019.99869919,3740622.94702148,261.74890137,0.61959,6.93,0.282,56018.679688
741019.98570061,3740622.87579346,261.75039673,0.61087,6.89,0.293,56018.679688
741019.96699905,3740622.8112793,261.74859619,0.60214,6.86,0.293,56018.679688
741019.94890022,3740622.74682617,261.74710083,0.59341,6.83,0.293,56018.679688
741019.93149948,3740622.68237305,261.74591064,0.58469,6.8,0.293,56018.679688
741019.91469955,3740622.61810303,261.74499512,0.57596,6.77,0.293,56018.679688
