X,Y,Z,Angle,Distance,Retro,UTC
741034.02149963,3740621.89172363,261.59259033,0.47124,6.31,0.326,56016.308594
741034.00619888,3740621.83508301,261.59240723,0.46251,6.29,0.315,56016.308594
741033.99150085,3740621.77850342,261.59240723,0.45379,6.27,0.265,56016.308594
741033.98479843,3740621.7166748,261.59649658,0.44506,6.24,0.254,56016.308594
741033.9864006,3740621.64978027,261.60479736,0.43633,6.2,0.26,56016.308594
741034.01100159,3740622.11737061,261.59680176,0.50615,6.39,0.32,56016.320313
741033.99349976,3740622.06079102,261.59561157,0.49742,6.37,0.326,56016.320313
741033.97660065,3740622.00408936,261.59469604,0.48869,6.35,0.326,56016.320313
741033.96030045,3740621.94750977,261.59399414,0.47997,6.33,0.326,56016.320313
741033.95190048,3740621.88537598,261.59741211,0.47124,6.3,0.331,56016.320313
741033.92919922,3740621.83428955,261.59329224,0.46251,6.29,0.315,56016.320313
741033.91450119,3740621.77770996,261.59329224,0.45379,6.27,0.276,56016.320313
741033.90790176,3740621.71588135,261.59741211,0.44506,6.24,0.276,56016.320313
741033.90940094,3740621.64898682,261.60571289,0.43633,6.2,0.265,56016.320313
741034.00790024,3740622.41809082,261.59588623,0.54978,6.52,0.32,56016.332031
741033.99459839,3740622.35528564,261.59719849,0.54105,6.49,0.32,56016.332031
741033.98189926,3740622.29248047,261.5987854,0.53233,6.46,0.326,56016.332031
741033.96269989,3740622.23577881,261.59689331,0.5236,6.44,0.331,56016.332031
741033.93700027,3740622.18487549,261.59140015,0.51487,6.43,0.331,56016.332031
741033.93330002,3740622.11651611,261.59759521,0.50615,6.39,0.331,56016.332031
741033.90859985,3740622.06561279,261.59259033,0.49742,6.38,0.331,56016.332031
741033.89170074,3740622.00891113,261.59161377,0.48869,6.36,0.331,56016.332031
741033.86800003,3740621.95782471,261.58709717,0.47997,6.35,0.331,56016.332031
741033.8594017,3740621.89550781,261.59039307,0.47124,6.32,0.331,56016.332031
741033.85160065,3740621.83337402,261.59408569,0.46251,6.29,0.315,56016.332031
741033.8368988,3740621.77679443,261.59408569,0.45379,6.27,0.276,56016.332031
741033.81520081,3740621.72558594,261.59039307,0.44506,6.26,0.282,56016.335938
741033.80149841,3740621.66900635,261.59091187,0.43633,6.24,0.287,56016.335938
741033.78839874,3740621.61248779,261.59161377,0.42761,6.22,0.309,56016.335938
741034.02090073,3740622.72021484,261.60159302,0.59341,6.65,0.315,56016.347656
741034.00429916,3740622.65698242,261.60150146,0.58469,6.62,0.32,56016.347656
741033.9817009,3740622.60021973,261.59811401,0.57596,6.6,0.32,56016.347656
741033.96640015,3740622.53710938,261.59851074,0.56723,6.57,0.32,56016.347656
741033.9518013,3740622.47412109,261.5993042,0.55851,6.54,0.32,56016.347656
741033.93090057,3740622.41729736,261.59658813,0.54978,6.52,0.326,56016.347656
741033.91049957,3740622.3605957,261.59420776,0.54105,6.5,0.326,56016.347656
741033.89780045,3740622.29772949,261.59570313,0.53233,6.47,0.326,56016.347656
741033.87149811,3740622.24688721,261.58999634,0.5236,6.46,0.331,56016.347656
741033.85279846,3740622.19000244,261.58828735,0.51487,6.44,0.331,56016.347656
741033.84189987,3740622.12738037,261.59069824,0.50615,6.41,0.331,56016.347656
741033.83160019,3740622.06481934,261.59329224,0.49742,6.38,0.331,56016.347656
741033.81470108,3740622.00811768,261.59228516,0.48869,6.36,0.331,56016.347656
741033.7983017,3740621.95141602,261.59161377,0.47997,6.34,0.337,56016.347656
741033.78239822,3740621.89471436,261.59109497,0.47124,6.32,0.331,56016.347656
741033.76710129,3740621.8380127,261.59091187,0.46251,6.3,0.32,56016.347656
741033.75989914,3740621.77600098,261.5947876,0.45379,6.27,0.276,56016.347656
741033.73059845,3740621.73010254,261.58718872,0.44506,6.27,0.282,56016.347656
741033.72449875,3740621.66821289,261.59161377,0.43633,6.24,0.287,56016.347656
741033.71139908,3740621.61169434,261.59228516,0.42761,6.22,0.32,56016.347656
741034.02330017,3740622.96618652,261.60931396,0.62832,6.76,0.298,56016.359375
741033.99760056,3740622.90948486,261.60449219,0.61959,6.74,0.309,56016.359375
741033.97900009,3740622.84619141,261.60348511,0.61087,6.71,0.309,56016.359375
741033.96110153,3740622.78289795,261.60290527,0.60214,6.68,0.32,56016.359375
