X,Y,Z,Angle,Distance,Retro,UTC
741043.44599915,3740621.63482666,261.49578857,0.41015,6.2,0.309,56014.640625
741043.44350052,3740621.84771729,261.50360107,0.44506,6.26,0.315,56014.652344
741043.37730026,3740621.62878418,261.50048828,0.41015,6.19,0.298,56014.652344
741043.28590012,3740621.63861084,261.49319458,0.41015,6.21,0.287,56014.667969
741043.25730133,3740621.59277344,261.48620605,0.40143,6.21,0.309,56014.667969
741043.21680069,3740621.63262939,261.49740601,0.41015,6.2,0.304,56014.679688
741043.17309952,3740621.59741211,261.48260498,0.40143,6.22,0.309,56014.679688
741043.13299942,3740621.63702393,261.49389648,0.41015,6.21,0.32,56014.695313
741043.06370163,3740621.63092041,261.49819946,0.41015,6.2,0.315,56014.707031
741043.05350113,3740621.8493042,261.50149536,0.44506,6.27,0.309,56014.71875
741043.01639938,3740621.67541504,261.50570679,0.41888,6.2,0.276,56014.71875
741043.02339935,3740621.94927979,261.51040649,0.46251,6.29,0.326,56014.734375
741043.00699997,3740621.89318848,261.50979614,0.45379,6.27,0.32,56014.734375
741042.99119949,3740621.83709717,261.50949097,0.44506,6.25,0.304,56014.734375
741042.97589874,3740621.78100586,261.50939941,0.43633,6.23,0.271,56014.734375
741042.95370102,3740621.73040771,261.50570679,0.42761,6.22,0.271,56014.734375
741042.93939972,3740621.67431641,261.50601196,0.41888,6.2,0.276,56014.734375
741042.99950027,3740622.11700439,261.5138855,0.48869,6.35,0.315,56014.746094
741042.98860168,3740622.05499268,261.51651001,0.47997,6.32,0.315,56014.746094
741042.97850037,3740621.99310303,261.51928711,0.47124,6.29,0.32,56014.746094
741042.94710159,3740621.9486084,261.51089478,0.46251,6.29,0.32,56014.746094
741042.92350006,3740621.89807129,261.50650024,0.45379,6.28,0.309,56014.746094
741042.89970016,3740621.7802124,261.5098877,0.43633,6.23,0.271,56014.746094
741042.88499832,3740621.72418213,261.51010132,0.42761,6.21,0.276,56014.746094
741042.87080002,3740621.66821289,261.51049805,0.41888,6.19,0.298,56014.746094
741042.87979889,3740621.59637451,261.52279663,0.41015,6.14,0.354,56014.746094
741043.02080154,3740622.39630127,261.52410889,0.53233,6.45,0.315,56014.757813
741043.00009918,3740622.340271,261.521698,0.5236,6.43,0.309,56014.757813
741042.97999954,3740622.28417969,261.51950073,0.51487,6.41,0.315,56014.757813
741042.96039963,3740622.22808838,261.51748657,0.50615,6.39,0.304,56014.757813
741042.94839859,3740622.16601563,261.51950073,0.49742,6.36,0.298,56014.757813
741042.92279816,3740622.11578369,261.51431274,0.48869,6.35,0.298,56014.757813
741042.90480042,3740622.05969238,261.51300049,0.47997,6.33,0.287,56014.761719
741042.88740158,3740622.003479,261.51199341,0.47124,6.31,0.293,56014.761719
741042.87779999,3740621.94171143,261.5151062,0.46251,6.28,0.282,56014.761719
741042.8689003,3740621.88000488,261.5184021,0.45379,6.25,0.254,56014.761719
741042.83110046,3740621.84069824,261.5065918,0.44506,6.26,0.265,56014.761719
741042.81579971,3740621.78448486,261.50650024,0.43633,6.24,0.265,56014.761719
