X,Y,Z,Angle,Distance,Retro,UTC
741031.00659943,3740621.77557373,261.61538696,0.45379,6.3,0.232,56016.8125
741030.99990082,3740621.71350098,261.61929321,0.44506,6.27,0.232,56016.8125
741030.98620033,3740621.65679932,261.61968994,0.43633,6.25,0.232,56016.8125
741030.9503994,3740621.82647705,261.61968994,0.46251,6.31,0.243,56016.828125
741030.93569946,3740621.76977539,261.61959839,0.45379,6.29,0.232,56016.828125
741030.92140007,3740621.71307373,261.61968994,0.44506,6.27,0.232,56016.828125
741030.91530037,3740621.65118408,261.62390137,0.43633,6.24,0.232,56016.828125
741030.95019913,3740622.18469238,261.61480713,0.51487,6.46,0.265,56016.839844
741030.92160034,3740622.06488037,261.61569214,0.49742,6.41,0.254,56016.839844
741030.91909981,3740621.99658203,261.62219238,0.48869,6.37,0.249,56016.839844
741030.89539909,3740621.94537354,261.61749268,0.47997,6.36,0.232,56016.839844
741030.87940025,3740621.88861084,261.61691284,0.47124,6.34,0.243,56016.839844
741030.8640995,3740621.83178711,261.6164856,0.46251,6.32,0.243,56016.839844
741030.8567009,3740621.76959229,261.62020874,0.45379,6.29,0.227,56016.839844
741030.84250069,3740621.71289063,261.62030029,0.44506,6.27,0.232,56016.839844
741030.8288002,3740621.65631104,261.62060547,0.43633,6.25,0.232,56016.839844
741031.00359917,3740622.67156982,261.61898804,0.58469,6.67,0.276,56016.851563
741030.99419975,3740622.60180664,261.62271118,0.57596,6.63,0.265,56016.851563
741030.98559952,3740622.53222656,261.62670898,0.56723,6.59,0.254,56016.851563
741030.96409988,3740622.47528076,261.62359619,0.55851,6.57,0.249,56016.851563
741030.94300079,3740622.41827393,261.62069702,0.54978,6.55,0.254,56016.851563
741030.92959976,3740622.35522461,261.62179565,0.54105,6.52,0.26,56016.851563
741030.90970039,3740622.29821777,261.61950684,0.53233,6.5,0.265,56016.851563
741030.89749908,3740622.23529053,261.62109375,0.5236,6.47,0.271,56016.851563
741030.8859005,3740622.17248535,261.62310791,0.51487,6.44,0.26,56016.855469
741030.86059952,3740622.12139893,261.6177063,0.50615,6.43,0.265,56016.855469
741030.84300041,3740622.06451416,261.61630249,0.49742,6.41,0.254,56016.855469
741030.82410049,3740621.93939209,261.62200928,0.47997,6.35,0.254,56016.855469
741030.78560066,3740621.76379395,261.62469482,0.45379,6.28,0.232,56016.855469
741030.77140045,3740621.70721436,261.62478638,0.44506,6.26,0.232,56016.855469
741030.77289963,3740621.64007568,261.63299561,0.43633,6.22,0.238,56016.855469
