X,Y,Z,Angle,Distance,Retro,UTC
740986.45899963,3740621.81408691,261.72280884,0.50615,6.55,0.32,56023.9375
740986.44839954,3740621.75048828,261.72198486,0.49742,6.52,0.326,56023.9375
740986.43130016,3740621.69281006,261.7177124,0.48869,6.5,0.293,56023.9375
740986.46090031,3740622.26831055,261.72750854,0.56723,6.77,0.315,56023.949219
740986.45250034,3740622.1975708,261.72839355,0.55851,6.73,0.315,56023.949219
740986.43799973,3740622.13330078,261.72579956,0.54978,6.7,0.309,56023.949219
740986.43109989,3740622.06292725,261.72738647,0.54105,6.66,0.315,56023.949219
740986.41800022,3740621.99890137,261.72549438,0.53233,6.63,0.315,56023.949219
740986.39850044,3740621.940979,261.72009277,0.5236,6.61,0.32,56023.949219
740986.38659954,3740621.8770752,261.71881104,0.51487,6.58,0.326,56023.949219
740986.37539959,3740621.81329346,261.71780396,0.50615,6.55,0.326,56023.949219
740986.36480045,3740621.74969482,261.71710205,0.49742,6.52,0.326,56023.949219
740986.44939995,3740622.60369873,261.73379517,0.61087,6.94,0.287,56023.960938
740986.43729973,3740622.53222656,261.73291016,0.60214,6.9,0.287,56023.960938
740986.41940022,3740622.4675293,261.72879028,0.59341,6.87,0.293,56023.960938
740986.40880013,3740622.39630127,261.72860718,0.58469,6.83,0.309,56023.960938
740986.39229965,3740622.33172607,261.72518921,0.57596,6.8,0.309,56023.960938
740986.38319969,3740622.26080322,261.72570801,0.56723,6.76,0.309,56023.960938
740986.37479973,3740622.19012451,261.72659302,0.55851,6.72,0.315,56023.960938
740986.35359955,3740622.13220215,261.72039795,0.54978,6.7,0.309,56023.960938
740986.33969975,3740622.06799316,261.71820068,0.54105,6.67,0.315,56023.960938
740986.33349991,3740621.99780273,261.72009277,0.53233,6.63,0.315,56023.960938
740986.31410027,3740621.93988037,261.71469116,0.5236,6.61,0.32,56023.960938
740986.30920029,3740621.86999512,261.71728516,0.51487,6.57,0.326,56023.960938
740986.29810047,3740621.80627441,261.71630859,0.50615,6.54,0.271,56023.960938
740986.46070004,3740623.02752686,261.74429321,0.66323,7.17,0.271,56023.972656
