X,Y,Z,Angle,Distance,Retro,UTC
740987.45709991,3740623.84222412,261.81790161,0.75049,7.67,0.254,56023.839844
740987.43169975,3740623.7689209,261.81039429,0.74176,7.63,0.254,56023.839844
740987.45049953,3740624.18170166,261.82949829,0.7854,7.89,0.243,56023.851563
740987.4321003,3740624.09228516,261.8263855,0.77667,7.83,0.243,56023.851563
740987.42029953,3740623.99542236,261.82699585,0.76794,7.76,0.243,56023.855469
740987.39869976,3740623.91430664,261.82189941,0.75922,7.71,0.243,56023.855469
740987.37800026,3740623.83319092,261.81729126,0.75049,7.66,0.254,56023.855469
740987.35830021,3740623.75231934,261.81311035,0.74176,7.61,0.249,56023.855469
740987.37220001,3740624.17272949,261.82818604,0.7854,7.88,0.243,56023.867188
740987.35389996,3740624.08349609,261.82528687,0.77667,7.82,0.249,56023.867188
740987.33670044,3740623.99438477,261.82281494,0.76794,7.76,0.243,56023.867188
740987.31509972,3740623.91320801,261.81768799,0.75922,7.71,0.249,56023.867188
740987.30000019,3740623.82452393,261.81619263,0.75049,7.65,0.249,56023.867188
740987.28030014,3740623.74359131,261.81210327,0.74176,7.6,0.249,56023.867188
740987.28820038,3740624.17138672,261.82321167,0.7854,7.88,0.243,56023.878906
740987.26449966,3740624.09002686,261.81719971,0.77667,7.83,0.249,56023.878906
740987.25269985,3740623.99298096,261.81781006,0.76794,7.76,0.243,56023.878906
740987.23110008,3740623.91192627,261.81271362,0.75922,7.71,0.243,56023.878906
740987.2215004,3740623.81542969,261.81451416,0.75049,7.64,0.249,56023.878906
740987.20359993,3740624.16998291,261.81750488,0.7854,7.88,0.249,56023.894531
740987.17990017,3740624.08862305,261.81149292,0.77667,7.83,0.249,56023.894531
740987.16810036,3740623.99157715,261.81219482,0.76794,7.76,0.243,56023.894531
740987.11999989,3740624.16888428,261.81170654,0.7854,7.88,0.249,56023.90625
