X,Y,Z,Angle,Distance,Retro,UTC
741037.9822998,3740621.70477295,261.51739502,0.42761,6.25,0.282,56015.601563
741037.95370102,3740621.65863037,261.51040649,0.41888,6.25,0.298,56015.601563
741037.93310165,3740621.6071167,261.50759888,0.41015,6.24,0.309,56015.601563
741037.86930084,3740621.66247559,261.50750732,0.41888,6.26,0.298,56015.613281
741037.85630035,3740621.60577393,261.50860596,0.41015,6.24,0.309,56015.613281
741037.79309845,3740621.66119385,261.5085144,0.41888,6.26,0.315,56015.628906
741037.76480103,3740621.61468506,261.50170898,0.41015,6.26,0.326,56015.628906
741037.73210144,3740621.6494751,261.51730347,0.41888,6.24,0.337,56015.640625
741037.69630051,3740621.60821533,261.5065918,0.41015,6.25,0.315,56015.640625
741037.62720108,3740621.60180664,261.51141357,0.41015,6.24,0.304,56015.652344
741037.54339981,3740621.60540771,261.5085144,0.41015,6.25,0.337,56015.667969
741037.47489929,3740621.59887695,261.51330566,0.41015,6.24,0.331,56015.679688
