X,Y,Z,Angle,Distance,Retro,UTC
741037.01160049,3740621.67028809,261.54058838,0.42761,6.22,0.265,56015.773438
741037.0243988,3740622.00769043,261.54019165,0.47997,6.34,0.315,56015.785156
741037.01549911,3740621.94561768,261.54370117,0.47124,6.31,0.326,56015.785156
741036.99980164,3740621.88909912,261.54360962,0.46251,6.29,0.309,56015.785156
741036.98460007,3740621.83258057,261.54370117,0.45379,6.27,0.271,56015.785156
741036.94839859,3740621.72509766,261.54071045,0.43633,6.24,0.276,56015.789063
741036.94240189,3740621.66351318,261.54541016,0.42761,6.21,0.287,56015.789063
741036.94469833,3740621.59692383,261.55429077,0.41888,6.17,0.343,56015.789063
741037.01179886,3740622.23858643,261.540802,0.51487,6.43,0.309,56015.800781
741036.98249817,3740622.11950684,261.54220581,0.49742,6.38,0.315,56015.800781
741036.96509933,3740622.06292725,261.54129028,0.48869,6.36,0.32,56015.800781
741036.94829941,3740622.00628662,261.54071045,0.47997,6.34,0.32,56015.800781
741036.93199921,3740621.94970703,261.54040527,0.47124,6.32,0.315,56015.800781
741036.91630173,3740621.89312744,261.54019165,0.46251,6.3,0.309,56015.800781
741036.90110016,3740621.83660889,261.54031372,0.45379,6.28,0.287,56015.800781
741036.88639832,3740621.78009033,261.54058838,0.44506,6.26,0.282,56015.800781
741036.87990189,3740621.71838379,261.54510498,0.43633,6.23,0.282,56015.800781
741036.86640167,3740621.6619873,261.54589844,0.42761,6.21,0.309,56015.800781
741036.87620163,3740621.590271,261.55880737,0.41888,6.16,0.343,56015.800781
741037.0080986,3740622.4697876,261.54528809,0.54978,6.52,0.298,56015.8125
741036.99430084,3740622.40698242,261.54669189,0.54105,6.49,0.298,56015.8125
741036.9742012,3740622.35040283,261.54458618,0.53233,6.47,0.298,56015.8125
741036.96160126,3740622.28771973,261.54660034,0.5236,6.44,0.304,56015.8125
741036.9355011,3740622.23712158,261.54119873,0.51487,6.43,0.309,56015.8125
741036.90620041,3740622.11798096,261.54260254,0.49742,6.38,0.315,56015.8125
741036.88890076,3740622.06140137,261.54180908,0.48869,6.36,0.315,56015.8125
