X,Y,Z,Angle,Distance,Retro,UTC
741013.0230999,3740622.01800537,261.89498901,0.51487,6.38,0.304,56019.800781
741013.00529957,3740621.96160889,261.89248657,0.50615,6.36,0.315,56019.800781
741012.99530029,3740621.89929199,261.89389038,0.49742,6.33,0.309,56019.800781
741012.97859955,3740621.84301758,261.89190674,0.48869,6.31,0.309,56019.800781
741012.9698,3740621.78100586,261.89389038,0.47997,6.28,0.287,56019.800781
741012.99120045,3740621.69677734,261.91119385,0.47124,6.21,0.227,56019.800781
741012.98379993,3740621.63537598,261.91378784,0.46251,6.18,0.227,56019.800781
741013.00809956,3740622.32440186,261.89749146,0.55851,6.52,0.304,56019.8125
741012.99429989,3740622.26159668,261.89730835,0.54978,6.49,0.309,56019.8125
741012.98110008,3740622.19891357,261.8973999,0.54105,6.46,0.309,56019.8125
741012.96860027,3740622.1362915,261.89770508,0.53233,6.43,0.304,56019.8125
741012.94960022,3740622.07989502,261.89471436,0.5236,6.41,0.304,56019.8125
741012.93840027,3740622.01739502,261.89559937,0.51487,6.38,0.309,56019.8125
741012.92059994,3740621.96099854,261.89309692,0.50615,6.36,0.309,56019.816406
741012.90330029,3740621.90460205,261.89080811,0.49742,6.34,0.304,56019.816406
741012.89389992,3740621.84240723,261.89248657,0.48869,6.31,0.304,56019.816406
741012.89239979,3740621.77478027,261.89819336,0.47997,6.27,0.271,56019.816406
741012.90639973,3740621.69622803,261.9118042,0.47124,6.21,0.227,56019.816406
741012.8842001,3740621.64587402,261.90679932,0.46251,6.2,0.221,56019.816406
741013.02060032,3740622.70220947,261.90548706,0.61087,6.7,0.287,56019.828125
741012.99619961,3740622.64562988,261.8999939,0.60214,6.68,0.293,56019.828125
741012.99230003,3740622.56921387,261.90548706,0.59341,6.63,0.298,56019.828125
741012.96920013,3740622.51257324,261.90060425,0.58469,6.61,0.309,56019.828125
741012.95339966,3740622.44958496,261.89950562,0.57596,6.58,0.309,56019.828125
741012.9382,3740622.38659668,261.89880371,0.56723,6.55,0.304,56019.828125
741012.93060017,3740622.31738281,261.90188599,0.55851,6.51,0.304,56019.828125
741012.90989971,3740622.26092529,261.89810181,0.54978,6.49,0.309,56019.828125
741012.88980007,3740622.20428467,261.89450073,0.54105,6.47,0.304,56019.828125
741012.87720013,3740622.14172363,261.89489746,0.53233,6.44,0.304,56019.828125
