X,Y,Z,Angle,Distance,Retro,UTC
741015.01739979,3740623.07122803,261.83880615,0.64577,6.97,0.282,56019.507813
741015.0024004,3740623.0,261.83898926,0.63705,6.93,0.276,56019.507813
741014.98830032,3740622.92889404,261.83950806,0.62832,6.89,0.276,56019.507813
741014.98149967,3740622.85131836,261.84381104,0.61959,6.84,0.276,56019.507813
741014.72509956,3740621.72277832,261.83779907,0.46251,6.32,0.243,56019.507813
741014.71780014,3740621.66052246,261.84051514,0.45379,6.29,0.232,56019.507813
741014.70359993,3740621.60388184,261.83959961,0.44506,6.27,0.232,56019.507813
741015.01340008,3740623.34222412,261.84970093,0.68068,7.11,0.254,56019.519531
741014.99540043,3740623.27069092,261.84851074,0.67195,7.07,0.254,56019.519531
741014.97819996,3740623.19921875,261.84759521,0.66323,7.03,0.26,56019.519531
741014.96809959,3740623.12091064,261.85058594,0.6545,6.98,0.276,56019.519531
741014.9399004,3740623.06359863,261.84350586,0.64577,6.96,0.282,56019.519531
741014.92500019,3740622.99249268,261.84368896,0.63705,6.92,0.282,56019.519531
741014.91090012,3740622.92150879,261.84420776,0.62832,6.88,0.276,56019.519531
741014.89109993,3740622.85742188,261.8414917,0.61959,6.85,0.282,56019.519531
741014.87199974,3740622.793396,261.83920288,0.61087,6.82,0.293,56019.519531
741014.86019993,3740622.72271729,261.84069824,0.60214,6.78,0.287,56019.519531
741014.84249973,3740622.65881348,261.83889771,0.59341,6.75,0.287,56019.519531
741014.83209991,3740622.58850098,261.84100342,0.58469,6.71,0.287,56019.519531
741014.80020046,3740622.46112061,261.83898926,0.56723,6.65,0.304,56019.519531
741014.64869976,3740621.7166748,261.84289551,0.46251,6.31,0.238,56019.519531
741014.63399982,3740621.65997314,261.84179688,0.45379,6.29,0.232,56019.523438
741014.62730026,3740621.59802246,261.8447876,0.44506,6.26,0.232,56019.523438
741015.02120018,3740623.71582031,261.85571289,0.72431,7.33,0.249,56019.53125
741015.00479984,3740623.63641357,261.85598755,0.71558,7.28,0.254,56019.53125
741014.98349953,3740623.56451416,261.85339355,0.70686,7.24,0.26,56019.53125
741014.9630003,3740623.49261475,261.85110474,0.69813,7.2,0.254,56019.53125
741014.94929981,3740623.41357422,261.8526001,0.68941,7.15,0.254,56019.53125
741014.94270039,3740623.32757568,261.85778809,0.68068,7.09,0.249,56019.53125
741014.91860008,3740623.26330566,261.85321045,0.67195,7.06,0.254,56019.53125
741014.89529991,3740623.19897461,261.84899902,0.66323,7.03,0.254,56019.53125
741014.89140034,3740623.1137085,261.85540771,0.6545,6.97,0.276,56019.53125
741014.86320019,3740623.05639648,261.84838867,0.64577,6.95,0.282,56019.535156
741014.84840012,3740622.9854126,261.84851074,0.63705,6.91,0.287,56019.535156
741014.82789993,3740622.92120361,261.84561157,0.62832,6.88,0.293,56019.535156
741014.81470013,3740622.85040283,261.84640503,0.61959,6.84,0.293,56019.535156
741014.79559994,3740622.78637695,261.84408569,0.61087,6.81,0.298,56019.535156
741014.77719975,3740622.72241211,261.8420105,0.60214,6.78,0.293,56019.535156
741014.76620007,3740622.65197754,261.84381104,0.59341,6.74,0.293,56019.535156
741014.74919987,3740622.5881958,261.84240723,0.58469,6.71,0.293,56019.535156
741014.57310009,3740621.71099854,261.84811401,0.46251,6.3,0.232,56019.535156
741014.56579971,3740621.64892578,261.85079956,0.45379,6.27,0.232,56019.535156
741014.54419994,3740621.59771729,261.84609985,0.44506,6.26,0.243,56019.535156
741014.99260044,3740623.95452881,261.85879517,0.75049,7.48,0.227,56019.546875
741014.97900009,3740623.86700439,261.8611145,0.74176,7.42,0.227,56019.546875
741014.96660042,3740623.77978516,261.86380005,0.73304,7.36,0.238,56019.546875
741014.9321003,3740623.72271729,261.85400391,0.72431,7.34,0.254,56019.546875
741014.91559982,3740623.64318848,261.85418701,0.71558,7.29,0.254,56019.546875
741014.90019989,3740623.56390381,261.85488892,0.70686,7.24,0.254,56019.546875
741014.88560009,3740623.48468018,261.855896,0.69813,7.19,0.254,56019.546875
741014.86600018,3740623.4130249,261.85409546,0.68941,7.15,0.254,56019.546875
741014.84720039,3740623.34136963,261.85250854,0.68068,7.11,0.249,56019.546875
741014.83530045,3740623.26269531,261.85470581,0.67195,7.06,0.254,56019.546875
741014.81809998,3740623.19128418,261.85391235,0.66323,7.02,0.265,56019.546875
741014.80179977,3740623.11999512,261.85339355,0.6545,6.98,0.276,56019.546875
741014.7798996,3740623.05578613,261.84979248,0.64577,6.95,0.276,56019.546875
741014.76509953,3740622.98468018,261.8500061,0.63705,6.91,0.293,56019.546875
741014.7510004,3740622.91381836,261.85049438,0.62832,6.87,0.293,56019.546875
741014.73779964,3740622.84301758,261.85140991,0.61959,6.83,0.298,56019.546875
741014.71220016,3740622.78582764,261.8454895,0.61087,6.81,0.298,56019.546875
741014.69379997,3740622.72180176,261.84350586,0.60214,6.78,0.293,56019.546875
741014.67609978,3740622.65789795,261.84170532,0.59341,6.75,0.287,56019.546875
741014.55840015,3740622.14929199,261.83810425,0.5236,6.51,0.309,56019.546875
741014.54660034,3740622.08618164,261.83889771,0.51487,6.48,0.309,56019.546875
741014.53549957,3740622.02307129,261.83999634,0.50615,6.45,0.315,56019.546875
741014.51780033,3740621.96612549,261.83758545,0.49742,6.43,0.309,56019.546875
741014.48279953,3740621.78369141,261.83950806,0.47124,6.35,0.304,56019.546875
741014.48970032,3740621.71032715,261.84960938,0.46251,6.3,0.232,56019.546875
741014.48989964,3740621.64282227,261.85610962,0.45379,6.26,0.227,56019.546875
741015.01550007,3740624.02099609,261.90090942,0.76794,7.46,0.243,56019.558594
741014.93420029,3740624.02618408,261.86450195,0.75922,7.52,0.249,56019.558594
741014.91419983,3740623.94628906,261.8631897,0.75049,7.47,0.221,56019.558594
741014.89509964,3740623.86639404,261.86230469,0.74176,7.42,0.221,56019.558594
741014.87689972,3740623.78668213,261.86178589,0.73304,7.37,0.238,56019.558594
741014.84809971,3740623.72210693,261.85519409,0.72431,7.34,0.249,56019.558594
741014.83749962,3740623.63519287,261.85870361,0.71558,7.28,0.254,56019.558594
741014.80440044,3740623.57800293,261.8494873,0.70686,7.26,0.254,56019.558594
741014.80169964,3740623.48419189,261.85708618,0.69813,7.19,0.254,56019.558594
741014.78199959,3740623.41241455,261.85519409,0.68941,7.15,0.254,56019.558594
741014.76930046,3740623.33361816,261.85708618,0.68068,7.1,0.26,56019.558594
741014.75129986,3740623.26208496,261.855896,0.67195,7.06,0.265,56019.558594
741014.73419952,3740623.1907959,261.85510254,0.66323,7.02,0.271,56019.558594
741014.71780014,3740623.11950684,261.85461426,0.6545,6.98,0.271,56019.558594
741014.70230007,3740623.04827881,261.85440063,0.64577,6.94,0.282,56019.558594
741014.6875,3740622.97729492,261.85470581,0.63705,6.9,0.287,56019.558594
741014.66059971,3740622.92010498,261.84820557,0.62832,6.88,0.287,56019.558594
741014.64729977,3740622.8493042,261.84909058,0.61959,6.84,0.293,56019.558594
741014.62829971,3740622.78527832,261.84671021,0.61087,6.81,0.298,56019.558594
741014.50689983,3740622.26922607,261.84210205,0.54105,6.56,0.315,56019.5625
741014.48690033,3740622.2119751,261.8387146,0.53233,6.54,0.309,56019.5625
741014.4744997,3740622.14880371,261.83920288,0.5236,6.51,0.309,56019.5625
741014.4698,3740622.07971191,261.84368896,0.51487,6.47,0.304,56019.5625
741015.00769997,3740624.02197266,261.93481445,0.77667,7.41,0.243,56019.570313
741014.93229961,3740624.02050781,261.90170288,0.76794,7.46,0.232,56019.570313
741014.86209965,3740624.01037598,261.8717041,0.75922,7.5,0.243,56019.570313
